species,Lon,Lat,Temp,Sal,Status
Acartia tonsa,112.58505,-26.63154,15.66476,35.617401,PNIS
Acartia tonsa,112.90669,-24.13264,22.755917,35.446785,PNIS
Acartia tonsa,-73.068,40.37,11.99617,33.45002,PNIS
Acartia tonsa,140.3313,-38.04284,14.493646,35.359238,PNIS
Acartia tonsa,-73.013,-36.515999,12.009649,33.96674,PNIS
Acartia tonsa,-86.979814,20.280714,18.796319,36.639492,PNIS
Acartia tonsa,-53.96,48.62,4.918233,31.925299,PNIS
Acartia tonsa,-53.94,48.6,4.918233,31.925299,PNIS
Acartia tonsa,-53.939999,48.599998,4.918233,31.925299,PNIS
Acartia tonsa,-53.970001,48.619999,4.918233,31.925299,PNIS
Acartia tonsa,-63.674638,10.47863,26.499409,35.223579,PNIS
Acartia tonsa,-63.760555,10.4988,26.486114,35.276028,PNIS
Acartia tonsa,-63.716305,10.47794,26.499409,35.223579,PNIS
Acartia tonsa,-63.714527,10.47111,26.499409,35.223579,PNIS
Acartia tonsa,-63.751611,10.49069,26.486114,35.276028,PNIS
Acartia tonsa,-63.706583,10.47916,26.499409,35.223579,PNIS
Acartia tonsa,-63.671972,10.48458,26.499409,35.223579,PNIS
Acartia tonsa,-63.763516,10.49238,26.486114,35.276028,PNIS
Acartia tonsa,-63.716111,10.490749,26.499409,35.223579,PNIS
Acartia tonsa,-63.66833,10.4825,26.499409,35.223579,PNIS
Acartia tonsa,-63.690361,10.481948,26.499409,35.223579,PNIS
Acartia tonsa,-63.75944,10.48255,26.486114,35.276028,PNIS
Acartia tonsa,-63.68111,10.4825,26.499409,35.223579,PNIS
Acartia tonsa,-63.760888,10.5075,26.490474,35.242947,PNIS
Acartia tonsa,-63.725,10.48888,26.499409,35.223579,PNIS
Acartia tonsa,-63.731111,10.477083,26.499409,35.223579,PNIS
Acartia tonsa,-63.76325,10.487777,26.486114,35.276028,PNIS
Acartia tonsa,-63.672083,10.485833,26.499409,35.223579,PNIS
Acartia tonsa,-63.708666,10.48999,26.499409,35.223579,PNIS
Acartia tonsa,-63.679494,10.485196,26.499409,35.223579,PNIS
Acartia tonsa,-63.761666,10.516111,26.490474,35.242947,PNIS
Acartia tonsa,-63.750527,10.478972,26.486114,35.276028,PNIS
Acartia tonsa,-63.682553,10.485375,26.499409,35.223579,PNIS
Acartia tonsa,-63.731388,10.485833,26.499409,35.223579,PNIS
Acartia tonsa,-63.731111,10.49444,26.499409,35.223579,PNIS
Acartia tonsa,-63.819266,10.478972,26.486114,35.276028,PNIS
Acartia tonsa,-63.780583,10.465416,26.486114,35.276028,PNIS
Acartia tonsa,-63.833583,10.452055,26.484683,35.33215,PNIS
Acartia tonsa,-63.779433,10.475833,26.486114,35.276028,PNIS
Acartia tonsa,-63.779222,10.48555,26.486114,35.276028,PNIS
Acartia tonsa,-63.751542,10.49,26.486114,35.276028,PNIS
Acartia tonsa,-63.790222,10.47222,26.486114,35.276028,PNIS
Acartia tonsa,-63.785225,10.481388,26.486114,35.276028,PNIS
Acartia tonsa,-63.799055,10.452449,26.486114,35.276028,PNIS
Acartia tonsa,-63.673055,10.473916,26.499409,35.223579,PNIS
Acartia tonsa,-63.717974,10.489313,26.499409,35.223579,PNIS
Acartia tonsa,-63.748333,10.484166,26.499409,35.223579,PNIS
Acartia tonsa,-63.68725,10.474722,26.499409,35.223579,PNIS
Acartia tonsa,-63.6875,10.47444,26.499409,35.223579,PNIS
Acartia tonsa,-63.73555,10.481666,26.499409,35.223579,PNIS
Acartia tonsa,-63.710277,10.491111,26.499409,35.223579,PNIS
Acartia tonsa,-63.744444,10.497222,26.499409,35.223579,PNIS
Acartia tonsa,-63.725833,10.491666,26.499409,35.223579,PNIS
Acartia tonsa,-63.692025,10.479558,26.499409,35.223579,PNIS
Acartia tonsa,-63.766944,10.503888,26.490474,35.242947,PNIS
Acartia tonsa,-63.708934,10.49087,26.499409,35.223579,PNIS
Acartia tonsa,-63.762777,10.491666,26.486114,35.276028,PNIS
Acartia tonsa,-63.671861,10.481666,26.499409,35.223579,PNIS
Acartia tonsa,-63.762868,10.520242,26.490474,35.242947,PNIS
Acartia tonsa,-63.671944,10.490833,26.499409,35.223579,PNIS
Acartia tonsa,-73.019997,-36.5,12.009649,33.96674,PNIS
Acartia tonsa,-73.120003,-36.5,11.449832,34.280895,PNIS
Acartia tonsa,-73.339996,-36.5,11.211354,34.400394,PNIS
Acartia tonsa,-70.449997,-23,12.823485,34.676632,PNIS
Acartia tonsa,-70.133301,-21.316601,13.560014,34.687283,PNIS
Acartia tonsa,-72.639999,41.32,13.085158,32.20013,PNIS
Acartia tonsa,-71.43,41.490002,12.649364,32.492985,PNIS
Acartia tonsa,-126.102734,48.984448,8.47551,32.815235,PNIS
Acartia tonsa,-129.324601,50.520691,1.835293,34.589378,PNIS
Acartia tonsa,-126.013387,48.937923,8.657568,32.486397,PNIS
Acartia tonsa,-125.202173,48.542228,8.194992,33.61879,PNIS
Acartia tonsa,-125.568839,48.588147,8.22026,33.354271,PNIS
Acartia tonsa,-131.321126,51.558459,1.626879,34.585243,PNIS
Acartia tonsa,-130.519539,51.119861,1.706238,34.586494,PNIS
Acartia tonsa,-88.360001,30.23,23.819441,34.987919,PNIS
Acartia tonsa,-132.130526,51.997054,1.537521,34.627789,PNIS
Acartia tonsa,-130.368148,51.064217,1.636747,34.586933,PNIS
Acartia tonsa,-128.727189,50.234737,1.929763,34.550499,PNIS
Acartia tonsa,-127.064844,49.446183,7.95512,33.590717,PNIS
Acartia tonsa,-126.261833,49.036296,8.084932,33.594357,PNIS
Acartia tonsa,-84.510002,29.9,23.609148,32.284981,PNIS
Acartia tonsa,-130.28798,50.990865,1.637529,34.630333,PNIS
Acartia tonsa,-127.790291,49.787976,4.145219,34.224739,PNIS
Acartia tonsa,-126.965478,49.391838,7.886861,33.783676,PNIS
Acartia tonsa,-128.05686,50.019055,3.906746,34.283066,PNIS
Acartia tonsa,-128.857788,50.443905,1.92739,34.549644,PNIS
Acartia tonsa,-130.520093,51.188033,1.706102,34.586384,PNIS
Acartia tonsa,-133.595907,50.713709,1.319463,34.662411,PNIS
Acartia tonsa,-70.666603,-21,2.509855,34.61116,PNIS
Acartia tonsa,-70.633301,-20,3.684578,34.537842,PNIS
Acartia tonsa,-128.5398,50.1538,2.293,34.507309,PNIS
Acartia tonsa,11.47468,58.27478,9.791713,31.960474,PNIS
Acartia tonsa,-89.826111,21.253611,26.389422,36.505096,PNIS
Acartia tonsa,-89.751111,21.269722,26.389422,36.505096,PNIS
Acartia tonsa,-89.751111,21.268889,26.389422,36.505096,PNIS
Acartia tonsa,-89.6,21.296667,26.337424,36.493874,PNIS
Acartia tonsa,-89.6,21.2975,26.337424,36.493874,PNIS
Acartia tonsa,-89.6,21.297778,26.337424,36.493874,PNIS
Acartia tonsa,-89.751111,21.269444,26.389422,36.505096,PNIS
Acartia tonsa,-89.865,21.243333,26.395045,36.509335,PNIS
Acartia tonsa,-89.826111,21.253889,26.389422,36.505096,PNIS
Acartia tonsa,-89.6,21.296944,26.337424,36.493874,PNIS
Acartia tonsa,-89.6,21.297222,26.337424,36.493874,PNIS
Acartia tonsa,-89.788889,21.262222,26.389422,36.505096,PNIS
Acartia tonsa,-89.826111,21.254167,26.389422,36.505096,PNIS
Acartia tonsa,-119.0799,33.6432,8.821427,34.190559,PNIS
Acartia tonsa,-119.8754,33.6914,10.021311,33.981403,PNIS
Acartia tonsa,-89.486389,21.317222,26.338332,36.484364,PNIS
Acartia tonsa,-89.562222,21.303889,26.301943,36.48101,PNIS
Acartia tonsa,-89.486389,21.318333,26.338332,36.484364,PNIS
Acartia tonsa,-89.524444,21.312222,26.301943,36.48101,PNIS
Acartia tonsa,-89.486389,21.317778,26.338332,36.484364,PNIS
Acartia tonsa,-89.486389,21.318056,26.338332,36.484364,PNIS
Acartia tonsa,-89.562222,21.305,26.301943,36.48101,PNIS
Acartia tonsa,-89.562222,21.304722,26.301943,36.48101,PNIS
Acartia tonsa,-89.562222,21.304444,26.301943,36.48101,PNIS
Acartia tonsa,-89.486389,21.316944,26.338332,36.484364,PNIS
Acartia tonsa,-89.524444,21.312778,26.301943,36.48101,PNIS
Acartia tonsa,-89.475,21.319722,26.338332,36.484364,PNIS
Acartia tonsa,-89.486389,21.3175,26.338332,36.484364,PNIS
Acartia tonsa,-89.524444,21.311389,26.301943,36.48101,PNIS
Acartia tonsa,-89.524444,21.3125,26.301943,36.48101,PNIS
Acartia tonsa,-89.475,21.319444,26.338332,36.484364,PNIS
Acartia tonsa,-89.713611,21.277778,26.381448,36.498627,PNIS
Acartia tonsa,-89.524444,21.311667,26.301943,36.48101,PNIS
Acartia tonsa,-89.788889,21.261944,26.389422,36.505096,PNIS
Acartia tonsa,-89.788889,21.261667,26.389422,36.505096,PNIS
Acartia tonsa,-89.637778,21.29,26.337424,36.493874,PNIS
Acartia tonsa,-89.475,21.318889,26.338332,36.484364,PNIS
Acartia tonsa,-89.751111,21.270278,26.389422,36.505096,PNIS
Acartia tonsa,-89.637778,21.290556,26.337424,36.493874,PNIS
Acartia tonsa,-89.826111,21.253333,26.389422,36.505096,PNIS
Acartia tonsa,-89.637778,21.289722,26.337424,36.493874,PNIS
Acartia tonsa,-89.865,21.2425,26.395045,36.509335,PNIS
Acartia tonsa,-89.675833,21.284167,26.381448,36.498627,PNIS
Acartia tonsa,-89.826111,21.253056,26.389422,36.505096,PNIS
Acartia tonsa,-89.713611,21.278333,26.381448,36.498627,PNIS
Acartia tonsa,-89.524444,21.311944,26.301943,36.48101,PNIS
Acartia tonsa,-89.865,21.241667,26.395045,36.509335,PNIS
Acartia tonsa,-89.713611,21.278056,26.381448,36.498627,PNIS
Acartia tonsa,-89.788889,21.261389,26.389422,36.505096,PNIS
Acartia tonsa,-89.826111,21.2525,26.389422,36.505096,PNIS
Acartia tonsa,-89.637778,21.291111,26.337424,36.493874,PNIS
Acartia tonsa,-89.6,21.296111,26.337424,36.493874,PNIS
Acartia tonsa,-89.826111,21.252778,26.389422,36.505096,PNIS
Acartia tonsa,-89.713611,21.277222,26.381448,36.498627,PNIS
Acartia tonsa,-89.475,21.320278,26.338332,36.484364,PNIS
Acartia tonsa,-89.637778,21.290278,26.337424,36.493874,PNIS
Acartia tonsa,-89.751111,21.27,26.389422,36.505096,PNIS
Acartia tonsa,-89.788889,21.260556,26.389422,36.505096,PNIS
Acartia tonsa,-89.675833,21.284444,26.381448,36.498627,PNIS
Acartia tonsa,-89.751111,21.269167,26.389422,36.505096,PNIS
Acartia tonsa,-89.865,21.242222,26.395045,36.509335,PNIS
Acartia tonsa,-89.713611,21.2775,26.381448,36.498627,PNIS
Acartia tonsa,-89.865,21.241944,26.395045,36.509335,PNIS
Acartia tonsa,-71.419,41.492,12.649364,32.492985,PNIS
Acartia tonsa,-71.419998,41.490002,12.649364,32.492985,PNIS
Acartia tonsa,-70.919998,41.630001,12.130442,32.315899,PNIS
Acartia tonsa,-69.5,44.02,9.721414,31.981293,PNIS
Acartia tonsa,-126.6305,49.0336,7.826845,33.776993,PNIS
Acartia tonsa,18.94683,62.652829999231,2.499454,10.61981,PNIS
Acartia tonsa,-89.865,21.242778,26.395045,36.509335,PNIS
Acartia tonsa,-89.562222,21.304167,26.301943,36.48101,PNIS
Acartia tonsa,-89.788889,21.260833,26.389422,36.505096,PNIS
Acartia tonsa,-89.637778,21.290833,26.337424,36.493874,PNIS
Acartia tonsa,-89.865,21.243056,26.395045,36.509335,PNIS
Acartia tonsa,-89.675833,21.285,26.381448,36.498627,PNIS
Acartia tonsa,-89.675833,21.284722,26.381448,36.498627,PNIS
Acartia tonsa,-89.788889,21.261111,26.389422,36.505096,PNIS
Acartia tonsa,-89.562222,21.305278,26.301943,36.48101,PNIS
Acartia tonsa,-89.475,21.320556,26.338332,36.484364,PNIS
Acartia tonsa,-89.6,21.296389,26.337424,36.493874,PNIS
Acartia tonsa,-89.475,21.32,26.338332,36.484364,PNIS
Acartia tonsa,-89.637778,21.289444,26.337424,36.493874,PNIS
Acartia tonsa,-6.015015,49.717376,10.72673,35.369499,PNIS
Acartia tonsa,-4.32312,49.979488,11.230651,35.334633,PNIS
Acartia tonsa,-89.475,21.319167,26.338332,36.484364,PNIS
Acartia tonsa,-125.3161,42.6491,1.462086,34.649445,PNIS
Acartia tonsa,-125.0435,38.6936,1.287094,34.67635,PNIS
Acartia tonsa,-118.7347,33.8065,4.545771,34.446312,PNIS
Acartia tonsa,-1.23,50.81,12.647699,34.837559,PNIS
Acartia tonsa,-3.467866,50.665335,12.597141,35.134869,PNIS
Acartia tonsa,-116.465833,30.022778,1.530458,34.67308,PNIS
Acartia tonsa,-116.466667,30.023611,1.530458,34.67308,PNIS
Acartia tonsa,18.23333,58.5999999991617,2.994714,10.695336,PNIS
Acartia tonsa,-117.269997,32.830002,15.491505,33.450573,PNIS
Acartia tonsa,-71.449997,41.57,12.645008,32.473606,PNIS
Acartia tonsa,-88.045,18.7325,27.836424,36.105793,PNIS
Acartia tonsa,-87.930556,18.258333,27.982346,36.008747,PNIS
Acartia tonsa,-88.0875,18.493889,27.989724,36.050385,PNIS
Acartia tonsa,-88.244444,18.552222,27.973568,35.893509,PNIS
Acartia tonsa,-88.14,18.71,27.969528,36.014088,PNIS
Acartia tonsa,-88.287778,18.3775,27.977932,35.896412,PNIS
Acartia tonsa,-88.183611,18.6675,27.977878,35.892918,PNIS
Acartia tonsa,-88.002778,18.393611,27.985748,36.068542,PNIS
Acartia tonsa,-88.083889,18.383889,27.980658,36.007912,PNIS
Acartia tonsa,-88.151111,18.383333,27.980658,36.007912,PNIS
Acartia tonsa,-88.280833,18.445556,27.988488,35.894718,PNIS
Acartia tonsa,-88.066667,18.316111,27.982511,36.008259,PNIS
Acartia tonsa,-88.063611,18.599722,26.334159,36.284885,PNIS
Acartia tonsa,-87.184167,18.901111,4.370344,34.94191,PNIS
Acartia tonsa,-86.483611,21.517222,22.007087,36.595676,PNIS
Acartia tonsa,-86.775,21.551944,27.31518,36.116062,PNIS
Acartia tonsa,-86.183333,21.484167,4.077162,34.95668,PNIS
Acartia tonsa,-86.751111,19.866667,4.076064,34.965565,PNIS
Acartia tonsa,-112.05,24.6,20.749462,34.108479,PNIS
Acartia tonsa,11,55.376701,10.08095,26.344755,PNIS
Acartia tonsa,1.260681,56.44124,7.875876,35.168438,PNIS
Acartia tonsa,-0.416107,57.169014,8.076406,35.05418,PNIS
Acartia tonsa,-0.514984,56.934486,8.299621,35.031574,PNIS
Acartia tonsa,11.15,56.099998,9.699595,32.228039,PNIS
Acartia tonsa,-3.68738,56.04444,10.59329,34.521675,PNIS
Acartia tonsa,11.0333,55.3367,10.08095,26.344755,PNIS
Acartia tonsa,-90.1628,29.0472,24.857738,35.043949,PNIS
Acartia tonsa,24.01,60.03,7.592221,6.431178,PNIS
Acartia tonsa,-92.0454,29.5738,23.80365,30.105576,PNIS
Acartia tonsa,-65.1667,45.3667,6.079954,32.203674,PNIS
Acartia tonsa,-76.5,-22.8333,1.364789,34.700001,PNIS
Acartia tonsa,0.891051,51.745672,12.30322,34.590416,PNIS
Acartia tonsa,-7.075195,55.973798,10.268713,35.227745,PNIS
Acartia tonsa,-1.362305,59.489726,8.13926,35.25087,PNIS
Acartia tonsa,-4.438477,50.120578,11.206322,35.326054,PNIS
Acartia tonsa,-1.538086,56.267761,8.904007,34.859966,PNIS
Acartia tonsa,1.977539,52.855864,11.393316,34.651276,PNIS
Acartia tonsa,-116.757778,31.682778,7.703699,34.254223,PNIS
Acartia tonsa,-114.58,28.212778,12.095957,33.888115,PNIS
Acartia tonsa,-113.590833,26.515833,14.373111,33.669731,PNIS
Acartia tonsa,49.82,27.33,25.184091,40.628738,PNIS
Acartia tonsa,-3.206205,54.104401,11.340383,34.333839,PNIS
Acartia tonsa,-81.1367,29.6567,24.050779,36.117393,PNIS
Acartia tonsa,18.61085,58.57398,2.999597,10.721995,PNIS
Acartia tonsa,-58.23,-52.15,6.147253,34.059586,PNIS
Acartia tonsa,11.21704,58.20545,8.512346,34.531689,PNIS
Acartia tonsa,-70.661413,41.527526,11.998616,32.271439,PNIS
Acartia tonsa,12.523,55.928001,9.910781,20.108175,PNIS
Acartia tonsa,0,0,1.817682,34.855164,PNIS
Acartia tonsa,-4.208107,50.395606,12.797131,35.219101,PNIS
Acartia tonsa,-65.806016,44.979852,6.579347,32.648617,PNIS
Acroperus harpae,-70.040136,41.295011,11.705459,32.357166,Native
Acroperus harpae,-135.254842,57.040525,8.680677,32.07613,Native
Acroperus harpae,-2.798167,51.460859,12.446047,35.012348,Native
Acroperus harpae,-7.365966,57.253544,10.674212,35.177582,Native
Acroperus harpae,10.319788,63.41777,6.560905,35.115295,Native
Acroperus harpae,10.281744,63.425791,6.560905,35.115295,Native
Acroperus harpae,10.348524,63.422241,6.89156,35.173698,Native
Acroperus harpae,9.677222,59.057339,9.078586,33.591919,Native
Acroperus harpae,6.765804,58.201533,7.281497,35.048771,Native
Acroperus harpae,6.766742,58.200965,7.281497,35.048771,Native
Acroperus harpae,8.938179,58.561496,8.938449,33.897705,Native
Acroperus harpae,8.769388,58.487741,8.836375,34.629696,Native
Acroperus harpae,8.771533,58.48978,8.836375,34.629696,Native
Acroperus harpae,8.948281,58.551063,8.938449,33.897705,Native
Acroperus harpae,8.780897,58.478914,8.836375,34.629696,Native
Acroperus harpae,5.19405,59.632901,7.410456,35.188015,Native
Acroperus harpae,16.305723,68.674172,7.103458,34.965675,Native
Acroperus harpae,5.100481,60.632269,7.497159,35.124115,Native
Acroperus harpae,5.198071,59.635589,7.410456,35.188015,Native
Acroperus harpae,5.118225,60.572345,7.601694,35.209801,Native
Acroperus harpae,5.272909,59.755815,7.346067,35.140236,Native
Acroperus harpae,5.100537,60.633052,7.497159,35.124115,Native
Acroperus harpae,5.1575,60.559139,7.601694,35.209801,Native
Acroperus harpae,17.932425,69.440285,7.313118,34.746994,Native
Acroperus harpae,30.364056,69.694675,5.449779,34.588417,Native
Acroperus harpae,8.949911,58.551354,8.938449,33.897705,Native
Acroperus harpae,8.961099,58.553422,8.938449,33.897705,Native
Acroperus harpae,8.958402,58.552534,8.938449,33.897705,Native
Acroperus harpae,5.273229,59.75744,7.346067,35.140236,Native
Acroperus harpae,16.29952,68.67582,7.103458,34.965675,Native
Acroperus harpae,6.765125,58.20312,7.281497,35.048771,Native
Acroperus harpae,6.323631,61.921913,9.268233,33.893398,Native
Acroperus harpae,6.126268,61.904941,7.584307,35.198612,Native
Acroperus harpae,6.449696,61.981291,9.261779,33.929363,Native
Acroperus harpae,6.423154,61.936461,9.261779,33.929363,Native
Acroperus harpae,6.463992,61.947457,9.261779,33.929363,Native
Acroperus harpae,6.266715,61.934629,9.268233,33.893398,Native
Acroperus harpae,6.398555,61.966971,9.261533,33.903408,Native
Acroperus harpae,6.495274,58.310589,7.153983,35.108398,Native
Acroperus harpae,6.182909,61.978992,9.270042,33.891155,Native
Acroperus harpae,6.179267,61.980043,9.270042,33.891155,Native
Acroperus harpae,6.293259,58.973035,7.152524,35.120945,Native
Acroperus harpae,30.362897,69.694529,5.449779,34.588417,Native
Acroperus harpae,27.931958,71.039122,5.827383,34.828209,Native
Acroperus harpae,27.938674,71.036195,5.827383,34.828209,Native
Acroperus harpae,6.205868,61.906463,7.651757,35.210526,Native
Acroperus harpae,7.528507,62.816894,8.66928,34.877735,Native
Acroperus harpae,6.289036,58.97318,7.152524,35.120945,Native
Acroperus harpae,6.702872,58.147918,9.794919,33.987274,Native
Acroperus harpae,11.613465,64.665985,8.571308,34.421879,Native
Acroperus harpae,11.794372,64.72227,8.543548,33.46862,Native
Acroperus harpae,11.82278,64.74059,8.543548,33.46862,Native
Acroperus harpae,11.726772,64.730552,8.608957,33.478966,Native
Acroperus harpae,11.899282,64.740499,8.534722,33.479599,Native
Acroperus harpae,11.709169,64.676402,8.608957,33.478966,Native
Acroperus harpae,11.450505,64.698774,6.900868,35.22263,Native
Acroperus harpae,11.585461,64.101337,8.770425,33.752556,Native
Acroperus harpae,12.288831,64.264325,8.475,33.517414,Native
Acroperus harpae,11.745728,64.131744,8.735825,33.705708,Native
Acroperus harpae,5.211051,59.642749,7.410456,35.188015,Native
Acroperus harpae,9.83995,59.04786,8.859314,33.555046,Native
Acroperus harpae,12.160272,64.236958,8.57427,33.571625,Native
Acroperus harpae,12.016678,64.207171,8.579361,33.597004,Native
Acroperus harpae,11.650664,64.72199,8.57879,34.038742,Native
Acroperus harpae,11.851399,64.173662,8.648635,33.623314,Native
Acroperus harpae,11.574523,64.697856,7.239593,34.985844,Native
Acroperus harpae,11.560273,64.718532,7.239593,34.985844,Native
Acroperus harpae,11.64322,64.13154,8.770425,33.752556,Native
Acroperus harpae,12.215786,64.213354,8.508574,33.55447,Native
Acroperus harpae,17.9219,69.44357,7.313118,34.746994,Native
Acroperus harpae,1.01936,51.95898,12.158365,34.533733,Native
Acroperus harpae,1.011217,51.956941,12.158365,34.533733,Native
Acroperus harpae,8.10493,58.234855,10.413496,31.944864,Native
Acroperus harpae,6.590274,58.311337,8.238083,34.881496,Native
Acroperus harpae,6.732922,58.259984,7.203815,35.07172,Native
Acroperus harpae,7.074396,58.018954,8.287831,34.827801,Native
Acroperus harpae,6.491253,58.284706,7.153983,35.108398,Native
Acroperus harpae,10.338109,59.573337,8.39965,34.802319,Native
Acroperus harpae,-4.407033,53.155521,11.560937,34.347111,Native
Acroperus harpae,10.464343,59.697211,8.18211,34.800835,Native
Acroperus harpae,-4.120288,53.255375,11.469403,34.30378,Native
Acroperus harpae,-4.17726,53.284916,11.441616,34.290253,Native
Acroperus harpae,10.771045,63.5969,8.091057,34.991302,Native
Acroperus harpae,11.533405,64.106341,8.806054,33.762028,Native
Acroperus harpae,10.054222,63.269848,8.746759,34.845295,Native
Acroperus harpae,-4.666819,53.316327,10.955428,34.363045,Native
Acroperus harpae,17.288855,68.403069,6.747601,35.071781,Native
Acroperus harpae,7.418418,62.712687,7.455065,35.148254,Native
Acroperus harpae,5.351892,60.394997,9.884703,33.413151,Native
Acroperus harpae,5.528289,60.587413,6.846559,35.053303,Native
Acroperus harpae,5.608707,60.165791,7.376873,35.18837,Native
Acroperus harpae,7.149052,62.739064,6.812094,35.061699,Native
Acroperus harpae,5.350822,60.463669,7.464083,35.200478,Native
Acroperus harpae,10.519234,59.700176,8.403755,34.526653,Native
Acroperus harpae,15.963815,68.396668,6.059526,35.180748,Native
Acroperus harpae,18.782458,69.688817,7.099833,34.693157,Native
Acroperus harpae,10.491108,64.399607,7.889705,35.052872,Native
Acroperus harpae,23.709495,70.655172,6.125964,34.941086,Native
Acroperus harpae,-4.120244,53.254477,11.469403,34.30378,Native
Acroperus harpae,10.024088,64.019947,8.362621,35.022976,Native
Acroperus harpae,10.782336,64.438653,7.409264,35.053116,Native
Acroperus harpae,10.788594,64.470891,7.409264,35.053116,Native
Acroperus harpae,10.454486,64.308862,8.470579,34.913589,Native
Acroperus harpae,3.330452,51.350565,12.261943,34.383057,Native
Acroperus harpae,3.348128,51.334766,12.247045,34.334007,Native
Acroperus harpae,3.342405,51.356343,12.247045,34.334007,Native
Acroperus harpae,3.116292,51.294534,12.312485,34.065548,Native
Acroperus harpae,3.094287,51.277636,12.312485,34.065548,Native
Acroperus harpae,3.127633,51.287751,12.312485,34.065548,Native
