"Year","Season","Bank","Sample","L","Status","Number_of_crushed"
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",10,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",10,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",4,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",4,"alive",NA
1996,"August","vor4","4",5,"alive",NA
1996,"August","vor4","4",13,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",4,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",12,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",5,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",12,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",5,"alive",NA
1996,"August","vor4","4",10,"alive",NA
1996,"August","vor4","4",13,"alive",NA
1996,"August","vor4","4",5,"alive",NA
1996,"August","vor4","4",4,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",3,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",4,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",12,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",4,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",10,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",12,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",10,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",13,"alive",NA
1996,"August","vor4","4",3,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",4,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",3,"alive",NA
1996,"August","vor4","4",2,"alive",NA
1996,"August","vor4","4",12,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",9,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",8,"alive",NA
1996,"August","vor4","4",10,"alive",NA
1996,"August","vor4","4",10,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",4,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",7,"alive",NA
1996,"August","vor4","4",11,"alive",NA
1996,"August","vor4","4",4,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",6,"alive",NA
1996,"August","vor4","4",3,"alive",NA
1996,"August","vor4","1",33,"alive",NA
1996,"August","vor4","1",25,"alive",NA
1996,"August","vor4","1",40,"alive",NA
1996,"August","vor4","1",35,"alive",NA
1996,"August","vor4","1",37,"alive",NA
1996,"August","vor4","1",32,"alive",NA
1996,"August","vor4","1",40,"alive",NA
1996,"August","vor4","1",35,"alive",NA
1996,"August","vor4","1",40,"alive",NA
1996,"August","vor4","1",25,"alive",NA
1996,"August","vor4","1",20,"alive",NA
1996,"August","vor4","1",30,"alive",NA
1996,"August","vor4","1",35,"alive",NA
1996,"August","vor4","1",27,"alive",NA
1996,"August","vor4","1",27,"alive",NA
1996,"August","vor4","1",30,"alive",NA
1996,"August","vor4","1",28,"alive",NA
1996,"August","vor4","1",23,"alive",NA
1996,"August","vor4","1",30,"alive",NA
1996,"August","vor4","1",30,"alive",NA
1996,"August","vor4","1",25,"alive",NA
1996,"August","vor4","1",21,"alive",NA
1996,"August","vor4","1",22,"alive",NA
1996,"August","vor4","1",33,"alive",NA
1996,"August","vor4","1",29,"alive",NA
1996,"August","vor4","1",31,"alive",NA
1996,"August","vor4","1",19,"alive",NA
1996,"August","vor4","1",23,"alive",NA
1996,"August","vor4","1",26,"alive",NA
1996,"August","vor4","1",32,"alive",NA
1996,"August","vor4","1",29,"alive",NA
1996,"August","vor4","1",33,"alive",NA
1996,"August","vor4","1",16,"alive",NA
1996,"August","vor4","1",27,"alive",NA
1996,"August","vor4","1",25,"alive",NA
1996,"August","vor4","1",24,"alive",NA
1996,"August","vor4","1",20,"alive",NA
1996,"August","vor4","1",21,"alive",NA
1996,"August","vor4","1",26,"alive",NA
1996,"August","vor4","1",20,"alive",NA
1996,"August","vor4","1",24,"alive",NA
1996,"August","vor4","1",28,"alive",NA
1996,"August","vor4","1",20,"alive",NA
1996,"August","vor4","1",22,"alive",NA
1996,"August","vor4","1",22,"alive",NA
1996,"August","vor4","1",20,"alive",NA
1996,"August","vor4","1",24,"alive",NA
1996,"August","vor4","1",18,"alive",NA
1996,"August","vor4","1",21,"alive",NA
1996,"August","vor4","1",23,"alive",NA
1996,"August","vor4","1",18,"alive",NA
1996,"August","vor4","1",15,"alive",NA
1996,"August","vor4","1",16,"alive",NA
1996,"August","vor4","1",15,"alive",NA
1996,"August","vor4","1",22,"alive",NA
1996,"August","vor4","1",17,"alive",NA
1996,"August","vor4","1",24,"alive",NA
1996,"August","vor4","1",15,"alive",NA
1996,"August","vor4","1",12,"alive",NA
1996,"August","vor4","1",13,"alive",NA
1996,"August","vor4","1",22,"alive",NA
1996,"August","vor4","1",16,"alive",NA
1996,"August","vor4","1",17,"alive",NA
1996,"August","vor4","1",15,"alive",NA
1996,"August","vor4","1",16,"alive",NA
1996,"August","vor4","1",19,"alive",NA
1996,"August","vor4","1",17,"alive",NA
1996,"August","vor4","1",14,"alive",NA
1996,"August","vor4","1",12,"alive",NA
1996,"August","vor4","1",13,"alive",NA
1996,"August","vor4","1",17,"alive",NA
1996,"August","vor4","1",14,"alive",NA
1996,"August","vor4","1",5,"alive",NA
1996,"August","vor4","1",4,"alive",NA
1996,"August","vor4","1",7,"alive",NA
1996,"August","vor4","1",2,"alive",NA
1996,"August","vor4","1",4,"alive",NA
1996,"August","vor4","1",2,"alive",NA
1996,"August","vor4","1",8,"alive",NA
1996,"August","vor4","1",6,"alive",NA
1996,"August","vor4","1",4,"alive",NA
1996,"August","vor4","1",2,"alive",NA
1996,"August","vor4","1",4,"alive",NA
1996,"August","vor4","1",6,"alive",NA
1996,"August","vor4","1",2,"alive",NA
1996,"August","vor4","1",2,"alive",NA
1996,"August","vor4","1",10,"alive",NA
1996,"August","vor4","1",9,"alive",NA
1996,"August","vor4","1",6,"alive",NA
1996,"August","vor4","1",11,"alive",NA
1996,"August","vor4","1",10,"alive",NA
1996,"August","vor4","1",7,"alive",NA
1996,"August","vor4","1",12,"alive",NA
1996,"August","vor4","1",8,"alive",NA
1996,"August","vor4","1",5,"alive",NA
1996,"August","vor4","1",9,"alive",NA
1996,"August","vor4","1",13,"alive",NA
1996,"August","vor4","1",7,"alive",NA
1996,"August","vor4","1",13,"alive",NA
1996,"August","vor4","1",11,"alive",NA
1996,"August","vor4","1",12,"alive",NA
1996,"August","vor4","1",5,"alive",NA
1996,"August","vor4","1",12,"alive",NA
1996,"August","vor4","1",12,"alive",NA
1996,"August","vor4","1",6,"alive",NA
1996,"August","vor4","1",5,"alive",NA
1996,"August","vor4","1",7,"alive",NA
1996,"August","vor4","1",10,"alive",NA
1996,"August","vor4","1",8,"alive",NA
1996,"August","vor4","1",9,"alive",NA
1996,"August","vor4","1",4,"alive",NA
1996,"August","vor4","1",5,"alive",NA
1996,"August","vor4","1",7,"alive",NA
1996,"August","vor4","1",6,"alive",NA
1996,"August","vor4","1",10,"alive",NA
1996,"August","vor4","1",9,"alive",NA
1996,"August","vor4","1",9,"alive",NA
1996,"August","vor4","1",11,"alive",NA
1996,"August","vor4","1",5,"alive",NA
1996,"August","vor4","1",9,"alive",NA
1996,"August","vor4","1",10,"alive",NA
1996,"August","vor4","1",6,"alive",NA
1996,"August","vor4","1",11,"alive",NA
1996,"August","vor4","1",5,"alive",NA
1996,"August","vor4","1",12,"alive",NA
1996,"August","vor4","1",4,"alive",NA
1996,"August","vor4","1",13,"alive",NA
1996,"August","vor4","1",13,"alive",NA
1996,"August","vor4","1",12,"alive",NA
1996,"August","vor4","1",9,"alive",NA
1996,"August","vor4","1",7,"alive",NA
1996,"August","vor4","1",13,"alive",NA
1996,"August","vor4","1",5,"alive",NA
1996,"August","vor4","1",6,"alive",NA
1996,"August","vor4","1",11,"alive",NA
1996,"August","vor4","1",7,"alive",NA
1996,"August","vor5","2",28,"alive",NA
1996,"August","vor5","2",23,"alive",NA
1996,"August","vor5","2",23,"alive",NA
1996,"August","vor5","2",15,"alive",NA
1996,"August","vor5","2",12,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",6,"alive",NA
1996,"August","vor5","2",7,"alive",NA
1996,"August","vor5","2",39,"alive",NA
1996,"August","vor5","2",23,"alive",NA
1996,"August","vor5","2",27,"alive",NA
1996,"August","vor5","2",20,"alive",NA
1996,"August","vor5","2",15,"alive",NA
1996,"August","vor5","2",11,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",7,"alive",NA
1996,"August","vor5","2",4,"alive",NA
1996,"August","vor5","2",21,"alive",NA
1996,"August","vor5","2",35,"alive",NA
1996,"August","vor5","2",17,"alive",NA
1996,"August","vor5","2",13,"alive",NA
1996,"August","vor5","2",27,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",10,"alive",NA
1996,"August","vor5","2",4,"alive",NA
1996,"August","vor5","2",36,"alive",NA
1996,"August","vor5","2",31,"alive",NA
1996,"August","vor5","2",40,"alive",NA
1996,"August","vor5","2",18,"alive",NA
1996,"August","vor5","2",13,"alive",NA
1996,"August","vor5","2",11,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",33,"alive",NA
1996,"August","vor5","2",27,"alive",NA
1996,"August","vor5","2",26,"alive",NA
1996,"August","vor5","2",19,"alive",NA
1996,"August","vor5","2",14,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",10,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",32,"alive",NA
1996,"August","vor5","2",23,"alive",NA
1996,"August","vor5","2",25,"alive",NA
1996,"August","vor5","2",15,"alive",NA
1996,"August","vor5","2",12,"alive",NA
1996,"August","vor5","2",7,"alive",NA
1996,"August","vor5","2",6,"alive",NA
1996,"August","vor5","2",9,"alive",NA
1996,"August","vor5","2",7,"alive",NA
1996,"August","vor5","2",35,"alive",NA
1996,"August","vor5","2",30,"alive",NA
1996,"August","vor5","2",32,"alive",NA
1996,"August","vor5","2",14,"alive",NA
1996,"August","vor5","2",11,"alive",NA
1996,"August","vor5","2",6,"alive",NA
1996,"August","vor5","2",8,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",35,"alive",NA
1996,"August","vor5","2",34,"alive",NA
1996,"August","vor5","2",29,"alive",NA
1996,"August","vor5","2",15,"alive",NA
1996,"August","vor5","2",12,"alive",NA
1996,"August","vor5","2",9,"alive",NA
1996,"August","vor5","2",8,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",28,"alive",NA
1996,"August","vor5","2",34,"alive",NA
1996,"August","vor5","2",26,"alive",NA
1996,"August","vor5","2",16,"alive",NA
1996,"August","vor5","2",13,"alive",NA
1996,"August","vor5","2",7,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",6,"alive",NA
1996,"August","vor5","2",6,"alive",NA
1996,"August","vor5","2",23,"alive",NA
1996,"August","vor5","2",24,"alive",NA
1996,"August","vor5","2",24,"alive",NA
1996,"August","vor5","2",20,"alive",NA
1996,"August","vor5","2",13,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",4,"alive",NA
1996,"August","vor5","2",6,"alive",NA
1996,"August","vor5","2",22,"alive",NA
1996,"August","vor5","2",26,"alive",NA
1996,"August","vor5","2",28,"alive",NA
1996,"August","vor5","2",13,"alive",NA
1996,"August","vor5","2",12,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",4,"alive",NA
1996,"August","vor5","2",6,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",4,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",9,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",1,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",5,"alive",NA
1996,"August","vor5","2",3,"alive",NA
1996,"August","vor5","2",7,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",6,"alive",NA
1996,"August","vor5","2",4,"alive",NA
1996,"August","vor5","2",6,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","2",7,"alive",NA
1996,"August","vor5","2",10,"alive",NA
1996,"August","vor5","2",2,"alive",NA
1996,"August","vor5","4",40,"alive",NA
1996,"August","vor5","4",39,"alive",NA
1996,"August","vor5","4",33,"alive",NA
1996,"August","vor5","4",31,"alive",NA
1996,"August","vor5","4",23,"alive",NA
1996,"August","vor5","4",25,"alive",NA
1996,"August","vor5","4",33,"alive",NA
1996,"August","vor5","4",22,"alive",NA
1996,"August","vor5","4",19,"alive",NA
1996,"August","vor5","4",23,"alive",NA
1996,"August","vor5","4",31,"alive",NA
1996,"August","vor5","4",35,"alive",NA
1996,"August","vor5","4",3,"alive",NA
1996,"August","vor5","4",30,"alive",NA
1996,"August","vor5","4",25,"alive",NA
1996,"August","vor5","4",16,"alive",NA
1996,"August","vor5","4",15,"alive",NA
1996,"August","vor5","4",14,"alive",NA
1996,"August","vor5","4",45,"alive",NA
1996,"August","vor5","4",31,"alive",NA
1996,"August","vor5","4",26,"alive",NA
1996,"August","vor5","4",19,"alive",NA
1996,"August","vor5","4",23,"alive",NA
1996,"August","vor5","4",21,"alive",NA
1996,"August","vor5","4",32,"alive",NA
1996,"August","vor5","4",20,"alive",NA
1996,"August","vor5","4",16,"alive",NA
1996,"August","vor5","4",33,"alive",NA
1996,"August","vor5","4",26,"alive",NA
1996,"August","vor5","4",29,"alive",NA
1996,"August","vor5","4",30,"alive",NA
1996,"August","vor5","4",33,"alive",NA
1996,"August","vor5","4",18,"alive",NA
1996,"August","vor5","4",12,"alive",NA
1996,"August","vor5","4",16,"alive",NA
1996,"August","vor5","4",18,"alive",NA
1996,"August","vor5","4",35,"alive",NA
1996,"August","vor5","4",22,"alive",NA
1996,"August","vor5","4",34,"alive",NA
1996,"August","vor5","4",24,"alive",NA
1996,"August","vor5","4",23,"alive",NA
1996,"August","vor5","4",20,"alive",NA
1996,"August","vor5","4",21,"alive",NA
1996,"August","vor5","4",18,"alive",NA
1996,"August","vor5","4",17,"alive",NA
1996,"August","vor5","4",23,"alive",NA
1996,"August","vor5","4",26,"alive",NA
1996,"August","vor5","4",34,"alive",NA
1996,"August","vor5","4",25,"alive",NA
1996,"August","vor5","4",16,"alive",NA
1996,"August","vor5","4",24,"alive",NA
1996,"August","vor5","4",21,"alive",NA
1996,"August","vor5","4",17,"alive",NA
1996,"August","vor5","4",14,"alive",NA
1996,"August","vor5","4",32,"alive",NA
1996,"August","vor5","4",27,"alive",NA
1996,"August","vor5","4",33,"alive",NA
1996,"August","vor5","4",20,"alive",NA
1996,"August","vor5","4",21,"alive",NA
1996,"August","vor5","4",23,"alive",NA
1996,"August","vor5","4",20,"alive",NA
1996,"August","vor5","4",19,"alive",NA
1996,"August","vor5","4",15,"alive",NA
1996,"August","vor5","4",32,"alive",NA
1996,"August","vor5","4",15,"alive",NA
1996,"August","vor5","4",13,"alive",NA
1996,"August","vor5","4",11,"alive",NA
1996,"August","vor5","4",7,"alive",NA
1996,"August","vor5","4",5,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",16,"alive",NA
1996,"August","vor5","4",12,"alive",NA
1996,"August","vor5","4",11,"alive",NA
1996,"August","vor5","4",10,"alive",NA
1996,"August","vor5","4",8,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",8,"alive",NA
1996,"August","vor5","4",10,"alive",NA
1996,"August","vor5","4",13,"alive",NA
1996,"August","vor5","4",11,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",7,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",7,"alive",NA
1996,"August","vor5","4",20,"alive",NA
1996,"August","vor5","4",12,"alive",NA
1996,"August","vor5","4",13,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",13,"alive",NA
1996,"August","vor5","4",15,"alive",NA
1996,"August","vor5","4",13,"alive",NA
1996,"August","vor5","4",8,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",5,"alive",NA
1996,"August","vor5","4",3,"alive",NA
1996,"August","vor5","4",2,"alive",NA
1996,"August","vor5","4",16,"alive",NA
1996,"August","vor5","4",13,"alive",NA
1996,"August","vor5","4",13,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",7,"alive",NA
1996,"August","vor5","4",11,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",12,"alive",NA
1996,"August","vor5","4",15,"alive",NA
1996,"August","vor5","4",12,"alive",NA
1996,"August","vor5","4",2,"alive",NA
1996,"August","vor5","4",5,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",8,"alive",NA
1996,"August","vor5","4",3,"alive",NA
1996,"August","vor5","4",4,"alive",NA
1996,"August","vor5","4",14,"alive",NA
1996,"August","vor5","4",15,"alive",NA
1996,"August","vor5","4",11,"alive",NA
1996,"August","vor5","4",1,"alive",NA
1996,"August","vor5","4",7,"alive",NA
1996,"August","vor5","4",3,"alive",NA
1996,"August","vor5","4",7,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",12,"alive",NA
1996,"August","vor5","4",12,"alive",NA
1996,"August","vor5","4",13,"alive",NA
1996,"August","vor5","4",2,"alive",NA
1996,"August","vor5","4",2,"alive",NA
1996,"August","vor5","4",3,"alive",NA
1996,"August","vor5","4",5,"alive",NA
1996,"August","vor5","4",3,"alive",NA
1996,"August","vor5","4",6,"alive",NA
1996,"August","vor5","4",13,"alive",NA
1996,"August","vor5","4",16,"alive",NA
1996,"August","vor5","4",12,"alive",NA
1996,"August","vor5","4",3,"alive",NA
1996,"August","vor5","4",3,"alive",NA
