species,lon,lat,Status
Acanthocyclops robustus,11.01359,59.979139,PNIS
Acanthocyclops robustus,11.016784,59.978238,PNIS
Acanthocyclops robustus,10.036789,59.081344,PNIS
Acanthocyclops robustus,11.091516,61.563728,PNIS
Acanthocyclops robustus,5.278203,60.384375,PNIS
Acanthocyclops robustus,30.364056,69.694675,PNIS
Acanthocyclops robustus,6.223121,58.41626,PNIS
Acanthocyclops robustus,9.795258,61.881118,PNIS
Acanthocyclops robustus,8.737493,59.832385,PNIS
Acanthocyclops robustus,9.419364,59.605142,PNIS
Acanthocyclops robustus,8.043687,58.606165,PNIS
Acanthocyclops robustus,6.144957,59.565954,PNIS
Acanthocyclops robustus,-2.833134,53.628625,PNIS
Acanthocyclops robustus,6.694442,53.127621,PNIS
Acanthocyclops robustus,4.515316,51.935914,PNIS
Acanthocyclops robustus,4.76496,44.7713,PNIS
Acanthocyclops robustus,-105.631183,28.163817,PNIS
Acanthocyclops robustus,-103.126389,23.933333,PNIS
Acanthocyclops robustus,-105.413167,27.54405,PNIS
Acanthocyclops robustus,-102.7975,22.930556,PNIS
Acanthocyclops robustus,-105.385417,27.572739,PNIS
Acanthocyclops robustus,-103.098611,23.686667,PNIS
Acanthocyclops robustus,-103.223056,23.173889,PNIS
Acanthocyclops robustus,-102.474167,22.725278,PNIS
Acanthocyclops robustus,-104.663889,24.525,PNIS
Acanthocyclops robustus,-101.762222,22.591944,PNIS
Acanthocyclops robustus,-104.469444,24.911111,PNIS
Acanthocyclops robustus,-103.948056,25.259722,PNIS
Acanthocyclops robustus,-101.036667,22.511944,PNIS
Acanthocyclops robustus,-104.853333,24.716111,PNIS
Acanthocyclops robustus,-104.815,24.534167,PNIS
Acanthocyclops robustus,-101.059444,22.143889,PNIS
Acanthocyclops robustus,-104.671944,24.189722,PNIS
Acanthocyclops robustus,-105.016111,25.606667,PNIS
Acanthocyclops robustus,-101.246667,21.998889,PNIS
Acanthocyclops robustus,-104.802778,24.525,PNIS
Acanthocyclops robustus,-101.479444,21.882778,PNIS
Acanthocyclops robustus,-0.62,38.7,PNIS
Acanthocyclops robustus,10.78,59.98,PNIS
Acanthocyclops robustus,-106.168347,28.572481,PNIS
Acanthocyclops robustus,4.498378,51.953351,PNIS
Acanthocyclops robustus,4.863088,52.424195,PNIS
Acanthocyclops robustus,-0.57,39.55,PNIS
Acanthocyclops robustus,5.07913,52.152777,PNIS
Acanthocyclops robustus,5.088441,52.272394,PNIS
Acanthocyclops robustus,5.130441,52.285938,PNIS
Acanthocyclops robustus,-1.07,39.64,PNIS
Acanthocyclops robustus,-4.978051,58.133599,PNIS
Acanthocyclops robustus,5.125072,52.294285,PNIS
Acanthocyclops robustus,5.080234,52.234516,PNIS
Acanthocyclops robustus,5.094325,52.237734,PNIS
Acanthocyclops robustus,-0.7,39.85,PNIS
Acanthocyclops robustus,-0.33,39.81,PNIS
Acanthocyclops robustus,-0.13,40.22,PNIS
Acanthocyclops robustus,-102.916167,27.286167,PNIS
Acanthocyclops robustus,4.930885,52.290702,PNIS
Acanthocyclops robustus,7.039054,53.191939,PNIS
Acanthocyclops robustus,5.533497,45.65015,PNIS
Acanthocyclops robustus,-0.73,38.94,PNIS
Acanthocyclops robustus,-0.74,38.94,PNIS
Acanthocyclops robustus,-1.19,39.74,PNIS
Acanthocyclops robustus,7.029285,53.171133,PNIS
Acanthocyclops robustus,-0.63,40.62,PNIS
Acanthocyclops robustus,-103.084625,21.938375,PNIS
Acanthocyclops robustus,-103.071111,21.983611,PNIS
Acanthocyclops robustus,-99.847306,22.053833,PNIS
Acanthocyclops robustus,14.720833,51.329444,PNIS
Acanthocyclops robustus,4.418598,52.053826,PNIS
Acanthocyclops robustus,11.726187,59.331826,PNIS
Acanthocyclops robustus,11.616435,59.56101,PNIS
Acanthocyclops robustus,11.551617,59.515968,PNIS
Acanthocyclops robustus,11.726127,59.331784,PNIS
Acanthocyclops robustus,11.60177,59.57514,PNIS
Acanthocyclops robustus,11.551536,59.51593,PNIS
Acanthocyclops robustus,12.565833,51.217783,PNIS
Acanthocyclops robustus,5.588458,50.410711,PNIS
Acanthocyclops robustus,2.761381,42.84095,PNIS
Acanthocyclops robustus,2.503589,43.0427,PNIS
Acanthocyclops robustus,6.951219,53.245871,PNIS
Acanthocyclops robustus,6.826228,53.271698,PNIS
Acanthocyclops robustus,-101.914722,22.143611,PNIS
Acanthocyclops robustus,6.694161,53.16784,PNIS
Acanthocyclops robustus,5.54931,46.17146,PNIS
Acanthocyclops robustus,2.6968,42.8442,PNIS
Acanthocyclops robustus,2.70565,42.6849,PNIS
Acanthocyclops robustus,2.503581,42.8128,PNIS
Acanthocyclops robustus,3.16667,43.66667,PNIS
Acanthocyclops robustus,5.193327,50.127142,PNIS
Acanthocyclops robustus,5.25772,45.96479,PNIS
Acanthocyclops robustus,4.931995,50.368098,PNIS
Acanthocyclops robustus,5.242489,50.121853,PNIS
Acanthocyclops robustus,5.37764,46.08074,PNIS
Acanthocyclops robustus,2.736239,42.8851,PNIS
Acanthocyclops robustus,2.727831,42.8643,PNIS
Acanthocyclops robustus,6.4237,53.176819,PNIS
Acanthocyclops robustus,-90.500556,16.371389,PNIS
Acanthocyclops robustus,-91.554167,17.717222,PNIS
Acanthocyclops robustus,-91.521944,17.752778,PNIS
Acanthocyclops robustus,-91.740556,17.928333,PNIS
Acanthocyclops robustus,-99.014889,25.623778,PNIS
Acanthocyclops robustus,5.527223,51.949956,PNIS
Acanthocyclops robustus,7.267295,58.427194,PNIS
Acanthocyclops robustus,7.018561,58.223644,PNIS
Acanthocyclops robustus,-91.106944,18.933611,PNIS
Acanthocyclops robustus,-91.106944,18.933333,PNIS
Acanthocyclops robustus,-92.147222,18.116944,PNIS
Acanthocyclops robustus,-92.147222,18.071389,PNIS
Acanthocyclops robustus,-92.236389,17.978889,PNIS
Acanthocyclops robustus,-92.796667,18.008333,PNIS
Acanthocyclops robustus,4.262688,51.488578,PNIS
Acanthocyclops robustus,-102.169167,21.729722,PNIS
Acanthocyclops robustus,-101.776853,22.403611,PNIS
Acanthocyclops robustus,-106.13,33.0837,PNIS
Acanthocyclops robustus,-102.189167,21.850556,PNIS
Acanthocyclops robustus,-102.624942,22.192861,PNIS
Acanthocyclops robustus,4.394064,51.22327,PNIS
Acanthocyclops robustus,4.328175,51.142826,PNIS
Acanthocyclops robustus,4.263155,51.34774,PNIS
Acanthocyclops robustus,4.295644,51.295227,PNIS
Acanthocyclops robustus,4.105823,51.034847,PNIS
Acanthocyclops robustus,4.060539,51.049152,PNIS
Acanthocyclops robustus,4.327717,51.175823,PNIS
Acanthocyclops robustus,4.273417,51.122292,PNIS
Acanthocyclops robustus,4.199126,51.056328,PNIS
Acanthocyclops robustus,4.219643,51.121445,PNIS
Acanthocyclops robustus,3.959413,51.013069,PNIS
Acanthocyclops robustus,4.132248,51.05313,PNIS
Acanthocyclops robustus,4.322323,51.252205,PNIS
Acanthocyclops robustus,3.803778,51.005665,PNIS
Acanthocyclops robustus,-76.9419,38.9125,PNIS
Acanthocyclops robustus,12.99975,53.112883,PNIS
Acanthocyclops robustus,-102.283142,21.717236,PNIS
Acanthocyclops robustus,-102.584333,21.948953,PNIS
Acanthocyclops robustus,6.009694,58.449158,PNIS
Acanthocyclops robustus,-3.259446,51.930267,PNIS
Acanthocyclops robustus,4.394064,51.223267,PNIS
Acanthocyclops robustus,4.172781,51.110191,PNIS
Acanthocyclops robustus,4.270282,51.323135,PNIS
Acanthocyclops robustus,4.346939,51.19929,PNIS
Acanthocyclops robustus,4.302569,51.26397,PNIS
Acanthocyclops robustus,4.366111,51.082222,PNIS
Acanthocyclops robustus,4.316759,51.12808,PNIS
Acanthocyclops robustus,4.304915,51.26649,PNIS
Acanthocyclops robustus,4.313483,51.291542,PNIS
Acanthocyclops robustus,3.876482,51.007233,PNIS
Acanthocyclops robustus,4.2854,51.346298,PNIS
Acanthocyclops robustus,-99.731667,19.6525,PNIS
Acanthocyclops robustus,-3.991115,51.980857,PNIS
Acanthocyclops robustus,-102.364444,21.946667,PNIS
Acanthocyclops robustus,-102.299917,22.366881,PNIS
Acanthocyclops robustus,-102.266628,21.866856,PNIS
Acanthocyclops robustus,-102.429394,22.212311,PNIS
Acanthocyclops robustus,-102.498836,21.930881,PNIS
Acanthocyclops robustus,-102.441836,22.183492,PNIS
Acanthocyclops robustus,-102.389097,22.205511,PNIS
Acanthocyclops robustus,-102.158056,21.731667,PNIS
Acanthocyclops robustus,-102.3,21.716111,PNIS
Acanthocyclops robustus,-102.214481,21.749864,PNIS
Acanthocyclops robustus,-102.223522,22.190692,PNIS
Acanthocyclops robustus,-102.150556,21.843611,PNIS
Acanthocyclops robustus,-102.155264,22.146111,PNIS
Acanthocyclops robustus,-102.117592,22.131994,PNIS
Acanthocyclops robustus,-99.706111,19.820278,PNIS
Acanthocyclops robustus,-99.797778,19.664167,PNIS
Acanthocyclops robustus,-99.773333,19.46,PNIS
Acanthocyclops robustus,-102.381689,21.883583,PNIS
Acanthocyclops robustus,-102.535411,21.933517,PNIS
Acanthocyclops robustus,-102.663056,22.135833,PNIS
Acanthocyclops robustus,-102.602511,22.184233,PNIS
Acanthocyclops robustus,-102.164783,22.317347,PNIS
Acanthocyclops robustus,-102.493333,21.8825,PNIS
Acanthocyclops robustus,-102.465883,21.913489,PNIS
Acanthocyclops robustus,-102.061583,22.177947,PNIS
Acanthocyclops robustus,-102.1656,21.887458,PNIS
Acanthocyclops robustus,-102.099897,21.886853,PNIS
Acanthocyclops robustus,-102.694364,23.621606,PNIS
Acanthocyclops robustus,-100.354139,25.929361,PNIS
Acanthocyclops robustus,-102.366294,21.699761,PNIS
Acanthocyclops robustus,-102.333736,22.150283,PNIS
Acanthocyclops robustus,-101.900203,22.515578,PNIS
Acanthocyclops robustus,-102.675,22.008333,PNIS
Acanthocyclops robustus,-102.315833,22.031667,PNIS
Acanthocyclops robustus,-102.314444,22.030833,PNIS
Acanthocyclops robustus,-100.759444,20.883333,PNIS
Acanthocyclops robustus,-102.153533,22.215372,PNIS
Acanthocyclops robustus,-102.2836,21.966172,PNIS
Acanthocyclops robustus,-102.188208,22.232808,PNIS
Acanthocyclops robustus,-99.516667,19.116667,PNIS
Acanthocyclops robustus,-102.015375,22.135269,PNIS
Acanthocyclops robustus,-102.997456,22.148242,PNIS
Acanthocyclops robustus,-102.031653,22.150286,PNIS
Acanthocyclops robustus,-102.427111,22.150003,PNIS
Acanthocyclops robustus,-102.024167,22.191944,PNIS
Acanthocyclops robustus,-102.1675,21.9075,PNIS
Acanthocyclops robustus,-102.167281,21.734008,PNIS
Acanthocyclops robustus,-102.400731,22.181031,PNIS
Acanthocyclops robustus,-102.181086,21.849244,PNIS
Acanthocyclops robustus,-102.384444,21.859722,PNIS
Acanthocyclops robustus,-102.519156,21.897061,PNIS
Acanthocyclops robustus,-3.287095,52.108443,PNIS
Acanthocyclops robustus,-102.760278,21.849722,PNIS
Acanthocyclops robustus,-102.018081,22.200281,PNIS
Acanthocyclops robustus,-99.623333,19.461667,PNIS
Acanthocyclops robustus,-102.448017,21.884197,PNIS
Acanthocyclops robustus,-99.551667,20.081667,PNIS
Acanthocyclops robustus,167.722,-45.355,PNIS
Acanthocyclops robustus,167.702,-45.3767,PNIS
Acanthocyclops robustus,-102.296644,22.191875,PNIS
Acanthocyclops robustus,-102.169722,21.959444,PNIS
Acanthocyclops robustus,-102.366406,21.850086,PNIS
Acanthocyclops robustus,-102.484172,21.733069,PNIS
Acanthocyclops robustus,5.167572,59.795907,PNIS
Acanthocyclops robustus,-102.367228,21.915425,PNIS
Acanthocyclops robustus,-102.394636,22.282719,PNIS
Acanthocyclops robustus,-102.457756,21.781503,PNIS
Acanthocyclops robustus,-102.100267,22.100167,PNIS
Acanthocyclops robustus,-102.550019,21.934894,PNIS
Acanthocyclops robustus,-102.003506,21.897814,PNIS
Acanthocyclops robustus,-102.033283,22.216969,PNIS
Acanthocyclops robustus,-102.052222,22.216944,PNIS
Acanthocyclops robustus,-102.015494,22.216347,PNIS
Acanthocyclops robustus,-102.583825,21.937303,PNIS
Acanthocyclops robustus,-102.021886,22.183822,PNIS
Acanthocyclops robustus,-102.030278,22.2425,PNIS
Acanthocyclops robustus,-102.017878,22.1672,PNIS
Acanthocyclops robustus,-77.055,38.9878,PNIS
Acanthocyclops robustus,-77.0447,39.0008,PNIS
Acanthocyclops robustus,-102.384617,21.850075,PNIS
Acanthocyclops robustus,-102.585994,22.170172,PNIS
Acanthocyclops robustus,-102.157394,21.73565,PNIS
Acanthocyclops robustus,-102.366694,21.883308,PNIS
Acanthocyclops robustus,-102.3925,21.857222,PNIS
Acanthocyclops robustus,-102.361025,22.125031,PNIS
Acanthocyclops robustus,-102.699239,21.800158,PNIS
Acanthocyclops robustus,-102.478897,21.955203,PNIS
Acanthocyclops robustus,15.99636,68.029636,PNIS
Acanthocyclops robustus,15.661148,68.117425,PNIS
Acanthocyclops robustus,15.498817,67.614817,PNIS
Acanthocyclops robustus,15.503637,67.620184,PNIS
Acanthocyclops robustus,15.73218,67.628285,PNIS
Acanthocyclops robustus,15.480122,67.621152,PNIS
Acanthocyclops robustus,-102.339722,22.186111,PNIS
Acanthocyclops robustus,6.067916,62.344498,PNIS
Acanthocyclops robustus,-102.467406,21.883903,PNIS
Acanthocyclops robustus,-102.399928,21.898403,PNIS
Acanthocyclops robustus,-3.372764,52.23515,PNIS
Acanthocyclops robustus,-3.258731,51.930724,PNIS
Acanthocyclops robustus,-102.070161,21.802344,PNIS
Acanthocyclops robustus,-102.173611,21.902778,PNIS
Acanthocyclops robustus,-102.379444,21.918889,PNIS
Acanthocyclops robustus,-102.390556,21.855833,PNIS
Acanthocyclops robustus,-102.332222,22.132592,PNIS
Acanthocyclops robustus,-102.481492,21.967381,PNIS
Acanthocyclops robustus,-102.369444,21.9575,PNIS
Acanthocyclops robustus,-102.365,21.973611,PNIS
Acanthocyclops robustus,-102.342222,21.902222,PNIS
Acanthocyclops robustus,-102.389444,21.925,PNIS
Acanthocyclops robustus,-102.370278,21.940556,PNIS
Acanthocyclops robustus,15.983756,68.127483,PNIS
Acanthocyclops robustus,15.663526,68.116519,PNIS
Acanthocyclops robustus,12.529036,66.075362,PNIS
Acanthocyclops robustus,12.529566,66.082946,PNIS
Acanthocyclops robustus,-101.997706,22.105011,PNIS
Acanthocyclops robustus,-102.035333,22.133581,PNIS
Acanthocyclops robustus,-102.017925,22.116683,PNIS
Acanthocyclops robustus,6.774023,62.594944,PNIS
Acanthocyclops robustus,-102.396453,21.867567,PNIS
Acanthocyclops robustus,-102.033056,22.155556,PNIS
Acanthocyclops robustus,-102.034892,22.233806,PNIS
Acanthocyclops robustus,-101.984242,21.979881,PNIS
Acanthocyclops robustus,-102.64845,21.850761,PNIS
Acanthocyclops robustus,-102.205456,21.764442,PNIS
Acanthocyclops robustus,-102.405278,21.904722,PNIS
Acanthocyclops robustus,-104.751458,24.527953,PNIS
Acanthocyclops robustus,10.645072,63.882167,PNIS
Acanthocyclops robustus,10.68395,63.88531,PNIS
Acanthocyclops robustus,10.668201,63.894469,PNIS
Acanthocyclops robustus,9.685843,62.810679,PNIS
Acanthocyclops robustus,10.651071,63.880303,PNIS
Acanthocyclops robustus,12.877853,65.417259,PNIS
Acanthocyclops robustus,11.438974,63.265772,PNIS
Acanthocyclops robustus,12.370772,64.256435,PNIS
Acanthocyclops robustus,11.842066,64.137504,PNIS
Acanthocyclops robustus,11.94264,64.155264,PNIS
Acanthocyclops robustus,12.16193,64.178891,PNIS
Acanthocyclops robustus,11.756864,64.128365,PNIS
Acanthocyclops robustus,11.667185,64.11477,PNIS
Acanthocyclops robustus,11.602066,64.121336,PNIS
Acanthocyclops robustus,12.341055,64.264877,PNIS
Acanthocyclops robustus,11.718675,64.137165,PNIS
Acanthocyclops robustus,12.156324,64.233561,PNIS
Acanthocyclops robustus,12.294296,64.236182,PNIS
Acanthocyclops robustus,11.617911,64.093216,PNIS
Acanthocyclops robustus,11.912329,64.180121,PNIS
Acanthocyclops robustus,11.834733,64.166383,PNIS
Acanthocyclops robustus,12.249974,64.080003,PNIS
Acanthocyclops robustus,12.044475,63.947544,PNIS
Acanthocyclops robustus,12.889747,65.456919,PNIS
Acanthocyclops robustus,12.240217,64.261212,PNIS
Acanthocyclops robustus,-1.322451,53.539726,PNIS
Acanthocyclops robustus,7.226161,58.441494,PNIS
Acanthocyclops robustus,7.105036,58.538481,PNIS
Acanthocyclops robustus,24.848,60.195,PNIS
Acanthocyclops robustus,5.252495,50.052895,PNIS
Acanthocyclops robustus,11.633333,50.7,PNIS
Acanthocyclops robustus,12.983033,53.100833,PNIS
Acanthocyclops robustus,11.75,50.733333,PNIS
Acanthocyclops robustus,22.422232,60.017574,PNIS
Acanthocyclops robustus,22.454676,59.882912,PNIS
Acanthocyclops robustus,22.422231,60.017574,PNIS
Acanthocyclops robustus,8.396301,49.002069,PNIS
Acanthocyclops robustus,-42,72,PNIS
Acanthocyclops robustus,11.706303,59.032246,PNIS
Acanthocyclops robustus,6.140407,61.500493,PNIS
Acanthocyclops robustus,4.952569,60.48799,PNIS
Acanthocyclops robustus,5.298325,60.898941,PNIS
Acanthocyclops robustus,5.119152,60.622412,PNIS
Acanthocyclops robustus,4.814967,60.603505,PNIS
Acanthocyclops robustus,5.030935,60.269484,PNIS
Acanthocyclops robustus,4.954049,60.479965,PNIS
Acanthocyclops robustus,5.08755,60.565413,PNIS
Acanthocyclops robustus,5.363768,60.934873,PNIS
Acanthocyclops robustus,5.340701,61.168198,PNIS
Acanthocyclops robustus,5.218047,61.300714,PNIS
Acanthocyclops robustus,6.447306,59.621477,PNIS
Acanthocyclops robustus,6.429461,59.596191,PNIS
Acanthocyclops robustus,6.693279,59.609803,PNIS
Acanthocyclops robustus,6.347265,59.72322,PNIS
Acanthocyclops robustus,6.682926,59.616751,PNIS
Acanthocyclops robustus,6.42227,59.707892,PNIS
Acanthocyclops robustus,6.666227,59.783626,PNIS
Acanthocyclops robustus,6.253526,59.771664,PNIS
Acanthocyclops robustus,5.844023,60.233486,PNIS
Acanthocyclops robustus,5.690199,60.331375,PNIS
Acanthocyclops robustus,6.713301,60.54102,PNIS
Acanthocyclops robustus,6.613112,58.662377,PNIS
Acanthocyclops robustus,5.775558,58.727251,PNIS
Acanthocyclops robustus,5.950078,58.795634,PNIS
Acanthocyclops robustus,6.426653,59.290461,PNIS
Acanthocyclops robustus,6.399381,59.286715,PNIS
Acanthocyclops robustus,5.942325,58.792688,PNIS
Acanthocyclops robustus,6.382111,59.26744,PNIS
Acanthocyclops robustus,6.564984,60.000187,PNIS
Acanthocyclops robustus,5.777736,58.776796,PNIS
Acanthocyclops robustus,6.246651,58.422119,PNIS
Acanthocyclops robustus,6.346682,58.461586,PNIS
Acanthocyclops robustus,6.278694,58.403895,PNIS
Acanthocyclops robustus,8.110994,58.291528,PNIS
Acanthocyclops robustus,8.167893,58.362372,PNIS
Acanthocyclops robustus,8.336882,58.489608,PNIS
Acanthocyclops robustus,8.15109,58.472996,PNIS
Acanthocyclops robustus,8.193849,58.796031,PNIS
Acanthocyclops robustus,8.109834,58.291413,PNIS
Acanthocyclops robustus,8.441666,58.607671,PNIS
Acanthocyclops robustus,7.881112,58.980754,PNIS
Acanthocyclops robustus,8.441149,58.707103,PNIS
Acanthocyclops robustus,7.77505,58.828224,PNIS
Acanthocyclops robustus,7.072579,58.295718,PNIS
Acanthocyclops robustus,7.219857,58.246151,PNIS
Acanthocyclops robustus,7.812836,59.043148,PNIS
Acanthocyclops robustus,7.023768,58.226752,PNIS
Acanthocyclops robustus,7.12931,58.248997,PNIS
Acanthocyclops robustus,7.20987,58.475128,PNIS
Acanthocyclops robustus,7.119442,58.573046,PNIS
Acanthocyclops robustus,7.103538,58.541049,PNIS
Acanthocyclops robustus,7.147109,58.603755,PNIS
Acanthocyclops robustus,7.158285,58.591249,PNIS
Acanthocyclops robustus,7.212141,58.518949,PNIS
Acanthocyclops robustus,7.143997,58.609159,PNIS
Acanthocyclops robustus,7.274153,58.528111,PNIS
Acanthocyclops robustus,7.140806,58.589274,PNIS
Acanthocyclops robustus,7.212298,58.567688,PNIS
Acanthocyclops robustus,7.204761,58.51393,PNIS
Acanthocyclops robustus,7.211348,58.503387,PNIS
Acanthocyclops robustus,8.35745,59.028485,PNIS
Acanthocyclops robustus,8.235885,59.078108,PNIS
Acanthocyclops robustus,8.494253,59.177636,PNIS
Acanthocyclops robustus,8.604971,58.409836,PNIS
