"","species","Lat","Lon","Temp","Sal"
"316","Acartia tonsa",-37.24683,139.55825,15.731398,35.459885
"317","Acartia tonsa",-36.45372,138.79772,15.992697,35.546112
"318","Acartia tonsa",-35.67895,138.02055,16.772179,35.648346
"319","Acartia tonsa",-21.99,113.779,19.06619,35.571873
"320","Acartia tonsa",57.3299999991434,19.91,3.006689,10.814529
"321","Acartia tonsa",-19.3085,147.6184,25.668059,35.131084
"322","Acartia tonsa",58.32,8.46,9.238486,33.842815
"323","Acartia tonsa",-39.01302,147.05472,15.293361,35.506882
"324","Acartia tonsa",-39.19961,146.23594,15.077614,35.38187
"325","Acartia tonsa",-39.11615,146.6477,15.045546,35.523716
"326","Acartia tonsa",-37.69407,139.99274,15.047406,35.390469
"327","Acartia tonsa",-39.053,145.86191,14.894557,35.339905
"328","Acartia tonsa",-39.20217,146.32137,15.266225,35.401642
"329","Acartia tonsa",-38.9964,147.13603,15.346586,35.506538
"330","Acartia tonsa",-39.08935,145.93544,14.888718,35.343945
"331","Acartia tonsa",-39.09999,146.72929,15.126103,35.522873
"332","Acartia tonsa",-37.29379,139.59639,15.663007,35.45303
"333","Acartia tonsa",-37.02996,139.34096,15.797686,35.487778
"334","Acartia tonsa",-35.69714,116.55379,1.016955,34.732754
"335","Acartia tonsa",-35.31753,115.42129,1.441756,34.747482
"336","Acartia tonsa",-38.08192,140.37356,15.097043,35.37191
"337","Acartia tonsa",-37.81978,140.11266,15.308639,35.388485
"338","Acartia tonsa",-36.05255,117.79423,0.770232,34.705563
"339","Acartia tonsa",-35.94423,117.31456,0.773076,34.706673
"340","Acartia tonsa",-38.68823,141.8702,14.03277,35.297539
"341","Acartia tonsa",-38.95867,147.28253,15.511234,35.498695
"342","Acartia tonsa",-35.13071,151.09251,5.483298,34.460724
"343","Acartia tonsa",55.61548,12.4152,9.809813,18.029411
"344","Acartia tonsa",58.8029999991648,17.62533,6.720625,6.68803
"345","Acartia tonsa",54.990002,7.97,10.788327,33.789886
"346","Acartia tonsa",53.509998,8.16,11.337409,32.266701
"347","Acartia tonsa",54.799999,13.12,9.042767,8.815317
"348","Acartia tonsa",45.575,-61.352,7.832018,30.596766
"349","Acartia tonsa",-37.26313,139.57166,15.540654,35.452595
"350","Acartia tonsa",10.485,-63.725,26.499409,35.223579
"351","Acartia tonsa",10.485092,-63.682369,26.499409,35.223579
"352","Acartia tonsa",10.470833,-63.696805,26.499409,35.223579
"353","Acartia tonsa",10.485,-63.68333,26.499409,35.223579
"354","Acartia tonsa",10.506666,-63.767777,26.490474,35.242947
"355","Acartia tonsa",10.494166,-63.748333,26.499409,35.223579
"356","Acartia tonsa",10.492694,-63.759722,26.486114,35.276028
"357","Acartia tonsa",10.491666,-63.710611,26.499409,35.223579
"358","Acartia tonsa",10.481666,-63.721555,26.499409,35.223579
"359","Acartia tonsa",10.48555,-63.673611,26.499409,35.223579
"360","Acartia tonsa",10.481666,-63.711388,26.499409,35.223579
"361","Acartia tonsa",10.491888,-63.7475,26.499409,35.223579
"362","Acartia tonsa",10.504388,-63.767222,26.490474,35.242947
"363","Acartia tonsa",10.47075,-63.690277,26.499409,35.223579
"364","Acartia tonsa",10.492222,-63.762222,26.486114,35.276028
"365","Acartia tonsa",10.480833,-63.698333,26.499409,35.223579
"366","Acartia tonsa",10.484937,-63.723236,26.499409,35.223579
"367","Acartia tonsa",10.485,-63.717222,26.499409,35.223579
"368","Acartia tonsa",-24.48266,112.74175,22.867693,35.401611
"369","Acartia tonsa",-27.87056,113.14726,15.429511,35.580154
"370","Acartia tonsa",-24.8325,112.5759,22.059254,35.548958
"371","Acartia tonsa",-28.17996,113.28981,12.44955,35.322132
"372","Acartia tonsa",-21.58611,114.0407,18.919455,35.517494
"373","Acartia tonsa",-30.45537,114.50064,6.335973,34.486542
"374","Acartia tonsa",-21.32095,114.2586,15.113583,35.544785
"375","Acartia tonsa",-31.7205,115.00104,17.749094,35.566406
"376","Acartia tonsa",-27.25133,112.86459,16.884739,35.600887
"377","Acartia tonsa",-22.73084,113.55762,23.321247,35.152557
"378","Acartia tonsa",-25.30312,112.48355,21.383966,35.626656
"379","Acartia tonsa",-29.8221,114.25531,8.328363,34.598442
"380","Acartia tonsa",-28.48921,113.43318,18.476691,35.701706
"381","Acartia tonsa",-28.79831,113.5774,5.395304,34.498405
"382","Acartia tonsa",-21.85098,113.822,19.037705,35.56477
"383","Acartia tonsa",-23.08154,113.39617,19.286939,35.675468
"384","Acartia tonsa",-30.13879,114.37758,4.724131,34.415562
"385","Acartia tonsa",-27.56102,113.00553,18.851004,35.73415
"386","Acartia tonsa",-23.78245,113.07072,21.693499,35.521027
"387","Acartia tonsa",-31.4044,114.87469,8.806737,34.689564
"388","Acartia tonsa",-26.9415,112.72444,12.620641,35.361362
"389","Acartia tonsa",-25.63743,112.47803,21.384683,35.714237
"390","Acartia tonsa",-26.63154,112.58505,15.66476,35.617401
"391","Acartia tonsa",-24.13264,112.90669,22.755917,35.446785
"392","Acartia tonsa",40.37,-73.068,11.99617,33.45002
"393","Acartia tonsa",-38.04284,140.3313,14.493646,35.359238
"394","Acartia tonsa",-36.515999,-73.013,12.009649,33.96674
"395","Acartia tonsa",20.280714,-86.979814,18.796319,36.639492
"396","Acartia tonsa",48.62,-53.96,4.918233,31.925299
"397","Acartia tonsa",48.6,-53.94,4.918233,31.925299
"398","Acartia tonsa",48.599998,-53.939999,4.918233,31.925299
"399","Acartia tonsa",48.619999,-53.970001,4.918233,31.925299
"400","Acartia tonsa",10.47863,-63.674638,26.499409,35.223579
"401","Acartia tonsa",10.4988,-63.760555,26.486114,35.276028
"402","Acartia tonsa",10.47794,-63.716305,26.499409,35.223579
"403","Acartia tonsa",10.47111,-63.714527,26.499409,35.223579
"404","Acartia tonsa",10.49069,-63.751611,26.486114,35.276028
"405","Acartia tonsa",10.47916,-63.706583,26.499409,35.223579
"406","Acartia tonsa",10.48458,-63.671972,26.499409,35.223579
"407","Acartia tonsa",10.49238,-63.763516,26.486114,35.276028
"408","Acartia tonsa",10.490749,-63.716111,26.499409,35.223579
