Day,Month,Year,Day of year,OITO_F_1,OITO_F_2,OITO_F_3,OITO_F_25,OITO_M_1,OITO_M_2,OITO_M_3,OITO_M_25,OITO_C_1,OITO_C_2,OITO_C_3,OITO_C_25,OITO_J_1,OITO_J_2,OITO_J_3,OITO_1,OITO_2,OITO_3,OITO_25,MIC_A_1,MIC_A_2,MIC_A_3,MIC_A_25,MIC_C_1,MIC_C_2,MIC_C_3,MIC_C_25,MIC_J_1,MIC_N0_J_2,MIC_J_3,MIC_J_25,MIC_N_1,MIC_N_2,MIC_N_3,MIC_N_25,MIC_1,MIC_2,MIC_3,MIC_25
15,2,2011,50,2,1,1,1,0,0,0,0,250,130,15,178,0,0,0,252,131,16,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,2011,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,3,2011,70,400,1,0,161,5,1,1,3,2800,235,30,1261,1,0,0,3206,237,31,1425,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,1,3,0,2
NA,NA,2011,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2011,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,4,2011,100,40,5,0,19,8,1,0,4,200,130,3,158,0,0,0,248,136,3,181,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
NA,NA,2011,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2011,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2011,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,5,2011,140,600,13,1,248,400,0,1,160,100,13,1,48,0,0,0,1100,26,3,456,0,0,0,0,100,3,1,42,0,0,0,0,0,0,0,0,100,3,1,42
31,5,2011,150,1800,130,1,798,300,13,0,128,400,70,2,202,1,0,0,2501,213,3,1128,3900,13,1,1568,1700,200,3,800,0,13,0,8,0,0,0,0,5600,226,4,2376
11,6,2011,160,2200,670,30,1282,200,70,3,122,30,70,3,54,0,0,0,2430,810,36,1458,900,0,90,360,300,70,60,162,0,0,0,0,5,0,0,2,1205,70,150,524
20,6,2011,170,700,1500,3,1180,100,13,0,48,100,270,3,202,5,0,0,905,1783,6,1432,1600,0,60,640,600,470,90,522,400,0,0,160,300,0,90,120,2900,470,240,1442
30,6,2011,180,1200,670,150,882,800,70,0,362,2200,130,0,958,100,0,0,4300,870,150,2242,700,1,0,281,4900,130,90,2038,0,1,0,1,0,0,0,0,5600,132,90,2319
11,7,2011,190,1400,270,45,722,1100,107,17,504,1200,400,130,720,6,4,2,3706,781,194,1951,8,3,2,5,400,50,30,190,3,1,1,2,1,2,1,2,412,56,34,198
20,7,2011,200,3100,400,60,1480,500,130,0,278,1100,270,90,602,200,0,0,4900,800,150,2440,0,0,0,0,300,130,0,198,0,0,0,0,0,0,0,0,300,130,0,198
30,7,2011,210,1300,1070,150,1162,30,200,5,132,2500,540,330,1324,5,13,0,3835,1823,485,2628,0,0,0,0,100,13,0,48,5,0,1,2,0,0,0,0,105,13,1,50
10,8,2011,220,500,560,90,536,30,14,0,20,900,700,30,780,100,70,0,1530,1344,120,1418,0,0,0,0,30,4,2,14,100,1,2,41,0,0,0,0,130,5,4,55
20,8,2011,230,1100,630,120,818,30,40,3,36,1200,1050,120,1110,100,0,0,2430,1720,243,2004,30,0,0,12,500,140,30,284,200,14,3,88,0,0,0,0,730,154,33,384
30,8,2011,240,3000,630,60,1578,300,70,30,162,1300,1120,90,1192,5,4,0,4605,1824,180,2936,0,0,0,0,5,4,2,4,0,0,0,0,0,0,0,0,5,4,2,4
10,9,2011,250,1400,490,60,854,20,4,18,10,1800,840,240,1224,100,1,2,3320,1335,320,2129,0,0,0,0,500,14,3,208,200,0,0,80,0,0,0,0,700,14,3,288
20,9,2011,260,1950,700,6,1200,2,14,0,9,2400,2450,480,2430,0,0,0,4352,3164,486,3639,0,0,0,0,150,14,2,68,0,0,2,0,0,0,0,0,150,14,4,68
29,9,2011,270,450,300,2,360,10,4,0,6,900,1140,150,1044,0,7,3,1360,1451,155,1415,0,0,0,0,400,0,1,160,0,0,0,0,0,0,0,0,400,0,1,160
10,10,2011,280,500,4,0,202,3,0,0,1,650,700,180,680,1,0,0,1154,704,180,884,0,0,0,0,50,70,2,62,0,0,1,0,0,0,0,0,50,70,3,62
22,10,2011,290,100,210,2,166,20,7,0,12,1900,1400,510,1600,10,7,0,2030,1624,512,1786,0,0,0,0,10,7,1,8,0,0,0,0,0,0,0,0,10,7,1,8
31,10,2011,300,20,7,6,12,4,0,1,2,600,210,150,366,0,0,0,624,217,157,380,0,0,0,0,20,4,0,10,5,0,0,2,0,0,0,0,25,4,0,12
NA,NA,2011,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,11,2011,320,50,240,15,164,0,0,0,0,1200,740,150,924,0,0,0,1250,980,165,1088,0,0,0,0,50,3,0,22,0,0,0,0,0,0,0,0,50,3,0,22
NA,NA,2011,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,12,2011,340,200,3,1,82,0,0,0,0,4100,940,210,2204,0,0,0,4300,943,211,2286,0,0,0,0,100,3,2,42,0,0,0,0,0,0,0,0,100,3,2,42
NA,NA,2011,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2011,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,2012,60,30,7,30,16,0,0,0,0,2300,2080,285,2168,5,0,0,2335,2087,315,2186,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1
NA,NA,2012,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,3,2012,80,5,2,1,3,0,0,0,0,1200,435,45,741,0,0,0,1205,437,46,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2012,90,5,0,1,2,0,0,0,0,1400,1070,135,1202,0,0,0,1405,1070,136,1204,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,5,0,3,2
NA,NA,2012,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,4,2012,110,5,70,1,44,0,1,1,1,2400,1140,180,1644,0,0,0,2405,1211,182,1689,0,0,0,0,5,3,3,4,0,0,0,0,0,0,0,0,5,3,3,4
NA,NA,2012,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,5,2012,140,1800,400,120,960,1000,470,5,682,800,70,3,362,0,0,0,3600,940,128,2004,300,3,0,122,100,7,3,44,0,0,0,0,0,0,0,0,400,10,3,166
31,5,2012,150,4200,140,30,1764,800,70,1,362,500,35,1,221,0,0,0,5500,245,32,2347,1100,0,0,440,500,7,2,204,0,0,0,0,0,0,0,0,1600,7,2,644
10,6,2012,160,7800,400,9,3360,600,3,0,242,800,0,9,320,0,0,0,9200,403,18,3922,1000,0,3,400,600,70,3,282,0,0,0,0,0,0,0,0,1600,70,6,682
20,6,2012,170,1200,3420,360,2532,30,70,0,54,2400,140,60,1044,300,14,0,3930,3644,420,3758,300,14,0,128,600,14,30,248,0,0,0,0,200,140,2,164,1100,168,32,541
30,6,2012,180,3000,1070,90,1842,400,7,0,164,2100,200,60,960,200,0,0,5700,1277,150,3046,100,70,0,82,200,135,3,161,0,0,0,0,100,14,0,48,400,219,3,291
10,7,2012,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,2012,200,1700,910,0,1226,100,14,0,48,2600,840,90,1544,0,1,0,4400,1765,90,2819,0,0,0,0,0,1,0,1,200,1,0,81,0,1,0,1,200,3,0,82
30,7,2012,210,3800,140,30,1604,900,4,0,362,3700,560,120,1816,30,0,2,8430,704,152,3794,0,0,0,0,30,0,1,12,0,0,0,0,0,0,0,0,30,0,1,12
9,8,2012,220,4000,1960,200,2776,2000,490,2,1094,2900,1400,66,2000,0,4,0,8900,3854,268,5872,0,0,0,0,30,70,20,54,0,0,0,0,0,0,0,0,30,70,20,54
20,8,2012,230,2100,1260,60,1596,1100,140,1,524,1400,1470,60,1442,100,0,2,4700,2870,123,3602,0,0,0,0,900,14,2,368,0,0,0,0,0,0,0,0,900,14,2,368
30,8,2012,240,2700,420,120,1332,300,42,0,145,2400,1260,150,1716,1200,14,3,6600,1736,273,3682,0,0,0,0,1500,140,1,684,600,0,1,240,0,0,0,0,2100,140,2,924
10,9,2012,250,4600,1960,30,3016,5,70,1,44,9700,3780,870,6148,700,70,3,15005,5880,904,9530,0,0,0,0,0,70,3,42,300,0,1,120,0,0,0,0,300,70,4,162
19,9,2012,260,2900,1400,60,2000,30,42,2,37,9400,1890,1470,4894,300,4,0,12630,3336,1532,7054,0,0,0,0,200,4,2,82,0,0,0,0,0,0,0,0,200,4,2,82
1,10,2012,270,1200,420,2,732,10,11,0,11,3400,6090,270,5014,200,0,3,4810,6521,275,5837,0,0,0,0,200,11,3,87,0,4,0,2,0,0,0,0,200,15,3,89
10,10,2012,280,350,210,60,266,10,21,6,17,2050,1120,2160,1492,1,0,3,2411,1351,2229,1775,0,0,0,0,10,4,0,6,0,0,2,0,0,0,0,0,10,4,2,6
22,10,2012,290,800,280,3,488,100,14,0,48,2200,2800,330,2560,20,0,0,3120,3094,333,3104,0,0,0,0,30,105,2,75,0,0,0,0,0,0,0,0,30,105,2,75
30,10,2012,300,600,350,40,450,50,21,0,33,2800,2380,320,2548,10,0,0,3460,2751,360,3035,0,0,0,0,100,7,4,44,0,0,0,0,0,0,0,0,100,7,4,44
12,11,2012,310,200,280,80,248,100,70,0,82,6100,4410,840,5086,0,0,0,6400,4760,920,5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,2012,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2012,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,2013,40,200,1,0,81,0,0,0,0,1400,1470,75,1442,0,0,0,1600,1471,75,1523,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,1,6,1
NA,NA,2013,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,3,2013,70,0,0,1,0,0,0,0,0,1400,70,60,602,5,0,0,1405,70,61,604,0,0,0,0,200,3,90,82,0,0,30,0,0,0,0,0,200,3,120,82
NA,NA,2013,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,4,2013,100,0,4,0,2,0,0,0,0,300,70,3,162,0,0,0,300,74,3,164,0,0,0,0,50,0,1,20,5,0,0,2,0,0,0,0,55,0,1,22
NA,NA,2013,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,5,2013,140,400,70,6,202,100,14,1,48,300,70,18,162,0,0,0,800,154,25,412,0,0,0,0,2400,70,60,1002,0,0,0,0,0,0,0,0,2400,70,60,1002
30,5,2013,150,5700,420,90,2532,600,70,9,282,1200,280,30,648,0,0,0,7500,770,129,3462,4700,210,0,2006,1100,210,90,566,0,0,0,0,0,0,0,0,5800,420,90,2572
10,6,2013,160,1900,1260,1,1516,30,420,1,264,800,42,3,345,200,21,0,2930,1743,5,2218,13000,280,0,5368,5000,980,2,2588,0,0,0,0,300,0,2,120,18300,1260,4,8076
19,6,2013,170,1700,1120,2,1352,700,4,0,282,800,70,2,362,0,0,0,3200,1194,4,1996,400,0,0,160,600,70,0,282,0,0,0,0,100,140,0,124,1100,210,0,566
30,6,2013,180,2700,140,1,1164,300,4,0,122,1100,70,30,482,200,4,0,4300,218,31,1851,1800,0,0,720,1400,14,2,568,100,0,0,40,0,0,0,0,3300,14,2,1328
11,7,2013,190,6200,770,33,2942,1100,210,2,566,10200,980,460,4668,1000,14,2,18500,1974,497,8584,5,0,0,2,30,70,20,54,0,0,0,0,0,0,0,0,35,70,20,56
20,7,2013,200,7300,1330,150,3718,700,350,3,490,7700,1680,360,4088,100,14,0,15800,3374,513,8344,0,0,0,0,100,14,0,48,0,0,0,0,0,0,0,0,100,14,0,48
31,7,2013,210,13800,280,320,5688,300,42,4,145,13400,980,280,5948,800,0,0,28300,1302,604,12101,0,0,0,0,200,4,4,82,0,0,0,0,0,0,0,0,200,4,4,82
10,8,2013,220,6300,1190,120,3234,400,140,80,244,3500,1190,200,2114,0,0,0,10200,2520,400,5592,0,0,0,0,800,14,24,328,0,4,0,2,0,0,0,0,800,18,24,331
20,8,2013,230,7200,1960,150,4056,300,140,3,204,6800,1050,60,3350,5,4,1,14305,3154,214,7614,0,0,0,0,500,70,3,242,0,0,0,0,0,0,0,0,500,70,3,242
31,8,2013,240,4800,210,80,2046,300,70,80,162,9800,980,680,4508,100,4,0,15000,1264,840,6758,0,0,0,0,400,70,0,202,0,0,0,0,0,0,0,0,400,70,0,202
10,9,2013,250,4900,490,40,2254,100,0,0,40,15500,2730,40,7838,200,0,0,20700,3220,80,10212,100,0,0,40,800,70,0,362,0,0,0,0,0,0,0,0,900,70,0,402
19,9,2013,260,2700,490,60,1374,200,14,3,88,5300,2940,180,3884,0,0,0,8200,3444,243,5346,200,0,0,80,800,70,18,362,0,0,0,0,0,0,0,0,1000,70,18,442
1,10,2013,270,600,630,880,618,50,14,8,28,750,560,800,636,0,0,0,1400,1204,1688,1282,0,0,0,0,30,14,1,20,0,0,0,0,0,0,0,0,30,14,1,20
9,10,2013,280,600,490,40,534,3,21,2,14,800,700,280,740,5,0,0,1408,1211,322,1290,0,0,0,0,10,1,2,5,0,0,0,0,0,0,0,0,10,1,2,5
21,10,2013,290,400,70,4,202,0,2,1,1,1600,1540,680,1564,0,0,1,2000,1612,686,1767,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,0,5,1,2,3
29,10,2013,300,250,70,12,142,10,0,0,4,1500,4620,640,3372,0,0,0,1760,4690,652,3518,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,5,4,0,4
9,11,2013,310,5,105,60,65,0,0,1,0,250,2800,600,1780,0,0,0,255,2905,661,1845,0,0,0,0,1,70,2,42,0,0,0,0,0,0,0,0,1,70,2,42
NA,NA,2013,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2013,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2014,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2014,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2014,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2,2014,40,5,14,8,10,0,0,0,0,1700,1260,840,1436,0,0,0,1705,1274,848,1446,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,1
NA,NA,2014,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2014,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2014,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,3,2014,80,100,0,1,40,0,0,0,0,1800,1400,120,1560,0,0,0,1900,1400,121,1600,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
NA,NA,2014,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4,2014,100,5,4,0,4,3,6,2,5,500,350,15,410,0,0,0,508,360,17,419,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,3,1
NA,NA,2014,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2014,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2014,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2014,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,5,2014,150,3100,210,30,1366,300,70,1,162,300,105,60,183,0,0,0,3700,385,91,1711,1800,0,2,720,900,4,2,362,0,0,0,0,0,0,0,0,2700,4,4,1082
10,6,2014,160,200,490,2,374,30,0,1,12,400,4,2,162,0,0,0,630,494,5,548,8200,70,0,3322,7400,140,30,3044,0,0,0,0,1000,70,0,442,16600,280,30,6808
19,6,2014,170,200,420,0,332,100,280,0,208,100,140,3,124,0,0,0,400,840,3,664,600,140,210,324,2400,140,120,1044,0,0,0,0,100,630,30,418,3100,910,360,1786
30,6,2014,180,1000,0,1,400,100,0,0,40,3900,140,1,1644,100,0,1,5100,140,3,2124,400,140,0,244,400,210,2,286,0,0,0,0,5,210,0,128,805,560,2,658
12,7,2014,190,1500,280,30,768,800,140,3,404,600,70,0,282,200,0,0,3100,490,33,1534,30,1,0,13,30,0,0,12,2,4,2,3,0,4,0,2,62,9,2,30
21,7,2014,200,5800,490,90,2614,3300,140,6,1404,1400,350,6,770,300,0,0,10800,980,102,4908,0,1,0,1,100,4,0,42,100,1,0,41,0,0,0,0,200,6,0,84
30,7,2014,210,6000,1610,90,3366,1300,350,18,730,3200,1190,30,1994,0,70,0,10500,3220,138,6132,0,0,0,0,600,140,0,324,200,4,1,82,0,0,0,0,800,144,1,406
12,8,2014,220,900,245,30,507,30,21,0,25,500,420,180,452,100,14,1,1530,700,211,1032,0,0,0,0,200,105,2,143,200,4,0,82,0,0,0,0,400,109,2,225
20,8,2014,230,2600,210,30,1166,100,4,2,42,1200,490,30,774,200,4,2,4100,708,64,2065,0,0,0,0,800,70,60,362,0,0,0,0,0,0,0,0,800,70,60,362
