Day,Manth,Year,Date_text,Depth_class,Depth,Station,ID,Temp_1,Temp_2,Temp_3,Sal_1,Sal_2,Sal_3,Chl_1,Chl_2,Chl_3
31,8,2009,31/08/2009,0_10,5,D1,243,13.64,13.03,12.33,22.98,24.40,24.41,1.1,0.8,0.5
10,9,2009,10/09/2009,0_10,5,D1,244,11.81,11.06,10.38,16.72,22.14,23.40,NA,NA,NA
21,9,2009,21/09/2009,0_10,5,D1,245,10.23,9.45,7.69,24.22,24.58,25.38,NA,NA,NA
30,9,2009,30/09/2009,0_10,5,D1,246,5.29,5.93,5.95,24.72,25.80,25.81,0.6,0.7,0.7
11,10,2009,11/10/2009,0_10,5,D1,247,3.47,3.47,3.47,25.18,26.22,26.22,0.4,0.4,0.4
19,10,2009,19/10/2009,0_10,5,D1,248,2.52,2.60,2.80,25.71,26.15,26.38,0.4,0.4,0.3
1,11,2009,01/11/2009,0_10,5,D1,249,2.11,2.13,2.14,26.27,26.34,26.34,0.3,0.3,0.3
15,11,2009,15/11/2009,0_10,5,D1,250,0.70,1.04,1.25,25.60,26.31,26.30,NA,NA,NA
12,12,2009,12/12/2009,0_10,5,D1,251,1.32,1.32,1.26,26.59,26.59,26.62,0.1,0.1,0.1
31,1,2010,31/01/2010,0_10,5,D1,252,-0.49,-0.66,-0.88,6.06,26.51,26.73,1.0,0.1,0.1
22,2,2010,22/02/2010,0_10,5,D1,253,-0.73,-0.88,-0.82,16.16,23.44,23.46,NA,NA,NA
13,3,2010,13/03/2010,0_10,5,D1,254,-1.11,-1.39,-1.11,11.46,26.16,26.49,0.8,0.1,0.1
20,5,2010,20/05/2010,0_10,5,D1,255,7.95,3.76,1.74,17.20,24.28,25.02,1.5,0.8,0.4
1,6,2010,01/06/2010,0_10,5,D1,256,7.06,6.26,5.08,22.38,23.07,24.63,0.5,0.7,0.5
10,6,2010,10/06/2010,0_10,5,D1,257,8.40,6.85,4.61,22.27,23.32,24.51,1.0,0.4,0.2
21,6,2010,21/06/2010,0_10,5,D1,258,11.84,6.72,5.04,21.15,23.93,25.28,1.4,0.5,0.3
1,7,2010,01/07/2010,0_10,5,D1,259,11.99,9.44,8.80,23.11,24.04,24.32,1.0,2.0,1.4
10,7,2010,10/07/2010,0_10,5,D1,260,14.92,12.47,7.95,22.75,23.49,24.35,1.0,2.3,1.5
20,7,2010,20/07/2010,0_10,5,D1,261,13.80,14.13,7.55,23.67,24.06,25.09,1.4,1.9,0.7
1,8,2010,01/08/2010,0_10,5,D1,262,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,8,2010,10/08/2010,0_10,5,D1,263,16.72,16.52,14.98,18.70,24.38,24.21,1.0,1.2,1.2
19,8,2010,19/08/2010,0_10,5,D1,264,14.11,14.08,13.94,24.62,24.61,24.65,1.2,1.6,1.5
28,8,2010,28/08/2010,0_10,5,D1,265,11.02,11.05,10.97,22.27,22.84,24.90,0.8,1.0,0.7
9,9,2010,09/09/2010,0_10,5,D1,266,9.80,9.76,9.73,25.20,25.20,25.22,0.7,0.6,0.5
20,9,2010,20/09/2010,0_10,5,D1,267,9.27,9.38,8.26,24.80,25.29,25.72,2.6,1.5,0.4
29,9,2010,29/09/2010,0_10,5,D1,268,8.08,8.63,8.62,25.81,25.50,25.55,4.2,4.1,3.3
11,10,2010,11/10/2010,0_10,5,D1,269,6.85,6.86,6.75,23.03,25.83,25.88,0.4,0.4,0.4
20,10,2010,20/10/2010,0_10,5,D1,270,4.66,4.65,3.92,26.17,26.20,26.80,0.2,0.2,0.1
1,11,2010,01/11/2010,0_10,5,D1,271,2.89,2.89,2.95,26.67,26.76,26.94,0.2,0.1,0.1
15,11,2010,15/11/2010,0_10,5,D1,272,1.49,1.51,1.58,26.88,26.91,26.93,0.2,0.1,0.1
27,1,2011,27/01/2011,0_10,5,D1,273,-1.16,-1.15,-1.14,20.45,20.91,20.89,NA,NA,NA
15,2,2011,15/02/2011,0_10,5,D1,274,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,3,2011,13/03/2011,0_10,5,D1,275,-1.39,-1.43,-1.24,22.62,27.05,27.27,0.4,0.1,0.1
7,4,2011,07/04/2011,0_10,5,D1,276,-0.90,-1.05,-0.96,14.79,27.26,27.48,0.8,0.0,0.0
21,5,2011,21/05/2011,0_10,5,D1,277,4.76,3.54,0.38,24.65,25.28,27.40,0.3,1.4,2.9
31,5,2011,31/05/2011,0_10,5,D1,278,6.27,6.11,4.49,26.14,26.18,26.55,0.2,0.4,1.3
11,6,2011,11/06/2011,0_10,5,D1,279,9.95,9.08,7.73,26.49,26.20,26.42,0.3,0.5,0.6
20,6,2011,20/06/2011,0_10,5,D1,280,11.56,11.54,6.08,26.14,26.14,26.69,0.6,0.6,0.5
30,6,2011,30/06/2011,0_10,5,D1,281,15.04,11.03,9.79,24.71,26.39,26.63,0.5,0.9,0.8
11,7,2011,11/07/2011,0_10,5,D1,282,17.79,15.45,11.27,22.36,25.65,25.60,0.7,1.5,1.8
20,7,2011,20/07/2011,0_10,5,D1,283,16.63,14.21,13.38,21.05,25.95,26.11,NA,NA,NA
30,7,2011,30/07/2011,0_10,5,D1,284,17.09,17.11,16.76,25.27,25.71,25.74,0.7,0.8,1.1
10,8,2011,10/08/2011,0_10,5,D1,285,15.09,15.28,15.13,25.40,25.63,25.67,2.0,0.7,0.6
20,8,2011,20/08/2011,0_10,5,D1,286,14.09,14.12,14.18,25.19,25.39,25.53,1.8,1.8,1.4
30,8,2011,30/08/2011,0_10,5,D1,287,14.30,14.24,14.15,25.64,25.60,25.66,NA,NA,NA
10,9,2011,10/09/2011,0_10,5,D1,288,13.66,13.65,13.50,25.71,25.69,25.73,NA,NA,NA
20,9,2011,20/09/2011,0_10,5,D1,289,12.47,12.52,12.54,25.73,25.71,25.73,NA,NA,NA
29,9,2011,29/09/2011,0_10,5,D1,290,10.78,10.92,11.00,21.37,25.75,26.04,NA,NA,NA
10,10,2011,10/10/2011,0_10,5,D1,291,9.09,9.11,9.11,25.95,25.96,25.96,NA,NA,NA
22,10,2011,22/10/2011,0_10,5,D1,292,6.46,6.46,6.37,26.64,26.63,26.81,0.6,0.5,0.4
31,10,2011,31/10/2011,0_10,5,D1,293,5.52,5.53,5.56,26.65,26.63,26.65,0.6,0.4,0.3
14,11,2011,14/11/2011,0_10,5,D1,294,3.13,3.28,3.30,27.13,26.91,26.90,NA,NA,NA
10,12,2011,10/12/2011,0_10,5,D1,295,NA,NA,NA,26.9,27.5,27.9,NA,NA,NA
27,2,2012,27/02/2012,0_10,5,D1,296,-1.2,NA,-1.2,27.0,NA,27.1,NA,NA,NA
19,3,2012,19/03/2012,0_10,5,D1,297,-1.2,NA,-1.2,23.4,NA,NA,NA,NA,NA
2,4,2012,02/04/2012,0_10,5,D1,298,-1.3,NA,-1.3,24.1,NA,26.6,NA,NA,NA
14,4,2012,14/04/2012,0_10,5,D1,299,-1.22,-1.24,-1.21,26.51,27.14,27.41,NA,NA,NA
23,5,2012,23/05/2012,0_10,5,D1,300,4.54,4.14,3.83,25.81,25.88,26.49,NA,NA,NA
31,5,2012,31/05/2012,0_10,5,D1,301,7.61,7.23,4.11,24.56,25.49,26.33,NA,NA,NA
10,6,2012,10/06/2012,0_10,5,D1,302,10.65,7.04,5.83,22.17,25.85,26.34,0.7,1.4,0.9
20,6,2012,20/06/2012,0_10,5,D1,303,13.92,12.83,10.81,23.11,24.79,25.41,0.7,1.2,0.6
30,6,2012,30/06/2012,0_10,5,D1,304,11.81,10.99,8.77,20.80,25.04,25.89,0.9,2.1,0.7
10,7,2012,10/07/2012,0_10,5,D1,305,12.88,12.67,12.34,25.33,25.34,25.37,2.1,3.0,0.6
18,7,2012,18/07/2012,0_10,5,D1,306,15.54,14.67,12.67,24.85,25.15,25.56,1.0,1.2,1.6
30,7,2012,30/07/2012,0_10,5,D1,307,16.27,12.84,9.98,24.37,25.32,25.64,1.0,1.4,0.9
9,8,2012,09/08/2012,0_10,5,D1,308,12.90,12.94,12.95,19.68,25.37,25.37,NA,1.1,1.1
20,8,2012,20/08/2012,0_10,5,D1,309,13.65,13.48,13.40,22.87,25.23,25.20,1.1,1.4,1.3
30,8,2012,30/08/2012,0_10,5,D1,310,12.59,12.58,11.36,24.89,24.90,25.06,1.1,1.1,0.7
10,9,2012,10/09/2012,0_10,5,D1,311,10.65,10.66,11.06,22.36,24.82,25.18,1.2,1.2,1.2
19,9,2012,19/09/2012,0_10,5,D1,312,10.22,9.84,9.65,25.40,25.57,25.75,1.8,1.8,1.2
1,10,2012,01/10/2012,0_10,5,D1,313,8.85,8.90,8.95,25.16,25.75,25.82,NA,NA,NA
10,10,2012,10/10/2012,0_10,5,D1,314,8.35,8.78,8.84,24.90,25.74,25.79,NA,0.6,0.3
22,10,2012,22/10/2012,0_10,5,D1,315,6.51,6.52,6.53,25.04,25.08,25.10,0.5,0.4,0.4
30,10,2012,30/10/2012,0_10,5,D1,316,4.07,4.25,4.49,24.91,25.07,25.09,0.5,0.3,0.3
12,11,2012,12/11/2012,0_10,5,D1,317,3.04,3.29,3.65,25.41,26.35,26.63,NA,NA,NA
12,2,2013,12/02/2013,0_10,5,D1,318,-0.86,-0.54,-0.83,11.23,26.86,27.15,NA,NA,NA
9,3,2013,09/03/2013,0_10,5,D1,319,-0.66,-1.03,-1.19,10.55,24.39,24.24,NA,NA,NA
12,4,2013,12/04/2013,0_10,5,D1,320,-0.63,-0.55,-0.75,10.36,27.22,27.48,0.5,0.0,0.0
20,5,2013,20/05/2013,0_10,5,D1,321,6.46,5.96,2.98,24.26,24.50,26.17,NA,1.1,0.4
30,5,2013,30/05/2013,0_10,5,D1,322,8.09,6.57,3.85,23.66,25.35,26.08,2.0,1.4,0.6
10,6,2013,10/06/2013,0_10,5,D1,323,13.65,11.82,9.99,21.25,24.94,25.27,0.9,0.9,0.9
19,6,2013,19/06/2013,0_10,5,D1,324,12.11,12.08,11.67,23.98,24.00,24.12,1.4,1.8,1.3
30,6,2013,30/06/2013,0_10,5,D1,325,14.55,13.86,11.84,23.38,24.17,24.50,1.2,1.7,0.9
11,7,2013,11/07/2013,0_10,5,D1,326,16.80,16.84,15.38,23.61,23.77,24.10,NA,NA,NA
20,7,2013,20/07/2013,0_10,5,D1,327,15.19,15.34,15.08,21.92,23.78,23.80,NA,NA,NA
31,7,2013,31/07/2013,0_10,5,D1,328,18.93,15.01,8.63,23.6,24.0,26.2,0.9,2.5,0.5
10,8,2013,10/08/2013,0_10,5,D1,329,18.02,17.82,14.67,24.1,24.1,24.6,1.7,3.1,1.4
20,8,2013,20/08/2013,0_10,5,D1,330,16.40,16.16,15.45,24.3,24.4,25.1,1.5,2.2,1.1
31,8,2013,31/08/2013,0_10,5,D1,331,14.03,14.53,11.96,25.0,24.9,26.0,1.2,1.3,0.5
10,9,2013,10/09/2013,0_10,5,D1,332,11.98,11.01,8.55,25.29,25.66,26.22,1.4,2.5,0.9
19,9,2013,19/09/2013,0_10,5,D1,333,9.46,9.37,7.45,25.83,26.07,26.30,2.0,1.9,1.1
1,10,2013,01/10/2013,0_10,5,D1,334,8.89,8.86,8.83,25.95,26.00,26.02,1.1,0.4,0.4
9,10,2013,09/10/2013,0_10,5,D1,335,7.93,7.97,8.11,25.16,25.26,25.80,0.6,0.6,0.3
21,10,2013,21/10/2013,0_10,5,D1,336,5.26,5.27,5.28,25.95,25.96,25.96,0.3,0.4,0.3
29,10,2013,29/10/2013,0_10,5,D1,337,3.33,3.29,3.17,25.01,26.67,26.95,0.4,0.2,0.2
9,11,2013,09/11/2013,0_10,5,D1,338,2.40,2.69,3.09,26.96,26.86,27.34,NA,NA,NA
8,2,2014,08/02/2014,0_10,5,D1,339,-1.15,-1.24,-1.26,24.65,27.63,27.78,0.2,0.1,0.1
14,3,2014,14/03/2014,0_10,5,D1,340,-0.31,-1.08,-1.25,15.02,27.24,27.45,NA,NA,NA
5,4,2014,05/04/2014,0_10,5,D1,341,-0.36,-0.99,-1.11,12.30,26.60,26.90,1.3,0.1,0.1
28,5,2014,28/05/2014,0_10,5,D1,342,5.93,5.92,5.63,26.42,26.40,26.49,NA,NA,NA
10,6,2014,10/06/2014,0_10,5,D1,343,10.14,10.02,9.53,25.04,25.04,25.14,NA,NA,NA
19,6,2014,19/06/2014,0_10,5,D1,344,9.86,10.02,9.74,23.74,24.41,24.70,NA,NA,NA
30,6,2014,30/06/2014,0_10,5,D1,345,11.48,9.96,9.41,23.12,24.57,24.66,NA,NA,NA
12,7,2014,12/07/2014,0_10,5,D1,346,15.50,11.38,8.56,23.87,25.75,26.39,NA,NA,NA
21,7,2014,21/07/2014,0_10,5,D1,347,17.55,15.98,11.37,25.04,26.32,27.15,NA,NA,NA
30,7,2014,30/07/2014,0_10,5,D1,348,16.95,16.98,16.67,26.47,27.17,27.14,1.8,1.7,1.3
12,8,2014,12/08/2014,0_10,5,D1,349,17.46,17.46,15.42,24.68,24.72,24.77,NA,NA,NA
20,8,2014,20/08/2014,0_10,5,D1,350,14.96,14.13,12.98,23.47,24.79,25.08,2.0,1.2,0.6
31,8,2014,31/08/2014,0_10,5,D1,351,12.56,13.02,13.25,24.42,24.63,24.87,2.4,1.7,1.2
10,9,2014,10/09/2014,0_10,5,D1,352,13.32,13.14,12.51,23.70,24.24,25.26,1.3,1.9,0.6
20,9,2014,20/09/2014,0_10,5,D1,353,10.96,10.98,9.38,24.55,24.61,26.19,NA,2.5,0.4
29,9,2014,29/09/2014,0_10,5,D1,354,8.29,8.25,8.28,25.26,25.26,25.47,1.6,1.4,1.0
9,10,2014,09/10/2014,0_10,5,D1,355,7.17,7.17,7.17,25.50,25.53,25.54,0.9,0.8,0.7
20,10,2014,20/10/2014,0_10,5,D1,356,4.54,4.56,4.67,25.76,25.78,25.84,0.6,0.7,0.6
29,10,2014,29/10/2014,0_10,5,D1,357,4.14,4.12,4.29,26.73,26.77,27.18,0.3,0.3,0.2
16,11,2014,16/11/2014,0_10,5,D1,358,1.39,1.43,1.45,26.41,26.47,26.53,0.3,0.2,0.2
2,12,2014,02/12/2014,0_10,5,D1,359,0.31,0.45,0.65,26.32,26.61,26.68,NA,NA,NA
10,2,2015,10/02/2015,0_10,5,D1,360,-0.59,-0.86,-1.02,11.48,27.41,27.59,0.4,0.1,0.1
21,2,2015,21/02/2015,0_10,5,D1,361,-0.56,-1.01,-1.07,7.82,27.23,27.43,0.5,0.1,0.1
3,3,2015,03/03/2015,0_10,5,D1,362,-0.07,-0.77,-0.77,11.51,26.74,27.21,0.4,0.1,0.1
16,3,2015,16/03/2015,0_10,5,D1,363,-0.04,-0.85,-0.71,7.60,27.11,27.53,0.8,0.2,0.1
7,4,2015,07/04/2015,0_10,5,D1,364,-0.13,-0.42,-0.21,15.99,25.77,26.45,0.5,0.2,0.1
10,6,2015,10/06/2015,0_10,5,D1,365,8.72,8.19,7.06,23.39,24.59,24.96,1.1,0.7,0.5
20,6,2015,20/06/2015,0_10,5,D1,366,8.66,7.04,5.92,23.00,24.98,25.52,2.3,NA,NA
30,6,2015,30/06/2015,0_10,5,D1,367,11.60,10.17,5.72,24.23,25.21,26.19,NA,1.5,1.7
11,7,2015,11/07/2015,0_10,5,D1,368,12.24,12.13,11.98,24.66,24.70,24.69,1.1,1.2,1.1
20,7,2015,20/07/2015,0_10,5,D1,369,13.75,12.96,9.02,24.18,24.37,25.10,0.8,1.0,0.5
30,7,2015,30/07/2015,0_10,5,D1,370,12.61,11.97,10.84,21.62,24.42,25.36,2.5,1.7,1.1
10,8,2015,10/08/2015,0_10,5,D1,371,13.99,14.36,10.48,20.73,21.98,25.09,2.8,2.2,0.4
19,8,2015,19/08/2015,0_10,5,D1,372,14.48,11.71,8.96,19.97,24.25,25.55,NA,1.0,0.2
31,8,2015,31/08/2015,0_10,5,D1,373,11.71,11.86,9.90,19.73,23.82,25.82,1.5,1.2,0.5
9,9,2015,09/09/2015,0_10,5,D1,374,11.75,11.77,11.68,21.07,23.00,23.89,1.4,1.5,0.7
21,9,2015,21/09/2015,0_10,5,D1,375,11.69,11.22,9.23,23.17,24.04,25.82,2.9,1.8,0.5
30,9,2015,30/09/2015,0_10,5,D1,376,10.26,10.26,10.27,24.32,24.32,24.39,1.4,1.6,1.6
12,10,2015,12/10/2015,0_10,5,D1,377,7.62,7.63,7.66,24.95,24.96,24.97,0.9,0.8,0.8
21,10,2015,21/10/2015,0_10,5,D1,378,6.27,6.28,5.41,24.78,25.04,27.04,0.5,0.6,0.3
29,10,2015,29/10/2015,0_10,5,D1,379,4.71,4.84,4.86,26.10,26.03,26.03,0.6,0.4,0.6
10,11,2015,10/11/2015,0_10,5,D1,380,2.21,3.31,4.39,27.05,26.20,27.05,0.3,0.3,0.2
21,11,2015,21/11/2015,0_10,5,D1,381,1.31,1.90,1.72,24.57,26.58,26.81,0.2,0.2,0.2
3,2,2016,03/02/2016,0_10,5,D1,382,-0.68,-0.66,-0.86,13.43,27.20,27.28,0.2,0.1,0.1
16,2,2016,16/02/2016,0_10,5,D1,383,-0.75,-0.78,-0.87,11.58,27.19,27.31,0.6,0.1,0.1
7,3,2016,07/03/2016,0_10,5,D1,384,-0.28,-0.63,-0.93,3.81,27.16,27.29,0.7,0.1,0.1
15,3,2016,15/03/2016,0_10,5,D1,385,-0.60,-0.84,-0.78,11.37,26.90,27.12,0.5,0.1,0.1
3,4,2016,03/04/2016,0_10,5,D1,386,-0.16,-0.86,-0.81,7.34,23.05,27.14,0.6,0.2,0.1
24,5,2016,24/05/2016,0_10,5,D1,387,10.34,7.48,5.34,23.47,24.40,25.34,0.8,2.0,0.8
31,5,2016,31/05/2016,0_10,5,D1,388,9.78,8.49,6.88,22.48,24.55,24.89,0.6,1.0,0.5
12,6,2016,12/06/2016,0_10,5,D1,389,10.87,9.44,8.42,18.64,24.08,24.23,1.0,1.8,0.9
19,6,2016,19/06/2016,0_10,5,D1,390,11.65,9.50,5.84,21.62,24.29,25.42,1.9,1.9,0.5
30,6,2016,30/06/2016,0_10,5,D1,391,15.59,11.76,7.87,23.45,24.09,24.96,NA,1.8,0.6
11,7,2016,11/07/2016,0_10,5,D1,392,17.14,17.54,14.09,23.75,24.25,24.70,NA,2.0,0.8
21,7,2016,21/07/2016,0_10,5,D1,393,19.11,17.33,15.36,24.29,24.40,24.50,NA,1.8,1.6
31,7,2016,31/07/2016,0_10,5,D1,394,17.34,17.28,16.23,24.55,24.56,24.51,1.3,1.5,1.6
9,8,2016,09/08/2016,0_10,5,D1,395,18.21,16.41,15.40,21.81,24.80,24.90,0.9,1.6,0.7
20,8,2016,20/08/2016,0_10,5,D1,396,15.80,14.92,14.49,22.47,24.61,24.93,1.4,1.5,0.6
30,8,2016,30/08/2016,0_10,5,D1,397,13.73,13.69,13.76,24.61,24.62,24.71,NA,NA,NA
12,9,2016,12/09/2016,0_10,5,D1,398,11.26,11.35,11.53,24.25,24.40,24.80,1.8,1.7,1.2
21,9,2016,21/09/2016,0_10,5,D1,399,10.24,10.23,9.74,24.47,24.52,24.74,1.7,1.6,1.0
1,10,2016,01/10/2016,0_10,5,D1,400,7.65,7.63,7.42,25.37,25.52,26.87,0.4,0.6,0.3
10,10,2016,10/10/2016,0_10,5,D1,401,6.26,6.40,7.08,23.76,23.95,25.30,1.1,1.0,0.6
19,10,2016,19/10/2016,0_10,5,D1,402,5.50,5.59,6.69,24.41,24.64,25.63,0.8,0.7,0.3
31,10,2016,31/10/2016,0_10,5,D1,403,5.04,5.25,6.73,25.17,25.32,26.21,0.6,0.3,0.3
12,11,2016,12/11/2016,0_10,5,D1,404,3.24,3.36,3.88,25.60,25.82,26.13,0.3,0.3,0.3
21,11,2016,21/11/2016,0_10,5,D1,405,4.01,4.03,4.07,26.32,26.35,26.39,0.2,        ,0.2
29,11,2016,29/11/2016,0_10,5,D1,406,2.43,2.61,2.99,26.10,26.24,26.38,0.2,0.2,0.2
25,3,2017,25/03/2017,0_10,5,D1,407,-0.78,-0.70,-0.96,16.92,27.52,27.62,1.0,0.1,0.1
4,4,2017,04/04/2017,0_10,5,D1,408,-1.00,-0.84,-0.87,23.96,27.43,27.51,0.5,0.2,0.2
15,4,2017,15/04/2017,0_10,5,D1,409,-1.08,-0.75,-0.84,21.39,27.17,27.26,1.5,1.0,0.7
20,4,2017,20/04/2017,0_10,5,D1,410,-0.94,-0.67,-0.88,22.63,27.02,27.28,1.1,2.5,0.3
25,4,2017,25/04/2017,0_10,5,D1,411,-0.29,-0.46,-0.88,22.23,27.02,27.27,1.1,1.5,0.4
29,4,2017,29/04/2017,0_10,5,D1,412,-0.60,-0.52,-0.56,25.22,27.19,27.30,0.3,0.6,0.5
10,5,2017,10/05/2017,0_10,5,D1,413,1.10,1.07,1.06,26.38,26.91,26.91,1.1,1.4,1.6
15,5,2017,15/05/2017,0_10,5,D1,414,1.34,1.50,1.33,26.70,26.71,26.77,0.8,0.6,0.6
20,5,2017,20/05/2017,0_10,5,D1,415,3.11,2.87,1.37,26.00,26.06,26.84,0.5,0.7,0.4
25,5,2017,25/05/2017,0_10,5,D1,416,4.74,3.72,0.96,25.39,26.31,26.87,0.8,0.8,0.4
30,5,2017,30/05/2017,0_10,5,D1,417,4.90,4.66,2.94,25.14,26.27,26.65,0.5,1.2,1.6
5,6,2017,05/06/2017,0_10,5,D1,418,4.74,4.34,4.29,22.86,26.26,26.41,1.1,1.7,1.1
10,6,2017,10/06/2017,0_10,5,D1,419,8.46,3.77,3.39,23.57,26.15,26.56,0.9,1.6,1.3
21,6,2017,21/06/2017,0_10,5,D1,420,8.36,8.34,7.34,21.70,24.21,25.65,1.3,1.4,1.3
29,6,2017,29/06/2017,0_10,5,D1,421,10.11,9.65,9.50,21.66,22.00,22.15,1.8,1.5,1.2
11,7,2017,11/07/2017,0_10,5,D1,422,15.39,10.79,9.05,17.57,22.50,23.51,1.9,1.0,0.7
20,7,2017,20/07/2017,0_10,5,D1,423,15.65,14.39,11.15,20.80,22.59,23.72,NA,NA,NA
31,7,2017,31/07/2017,0_10,5,D1,424,15.39,13.83,10.19,21.55,23.32,23.79,NA,NA,NA
12,8,2017,12/08/2017,0_10,5,D1,425,14.79,14.25,13.54,22.28,22.94,23.26,NA,NA,NA
22,8,2017,22/08/2017,0_10,5,D1,426,14.17,13.20,10.45,23.40,23.79,24.89,NA,NA,NA
2,9,2017,02/09/2017,0_10,5,D1,427,11.87,11.87,11.88,23.66,23.68,23.71,NA,NA,NA
12,9,2017,12/09/2017,0_10,5,D1,428,9.69,9.90,9.79,21.36,23.49,23.96,1.5,1.0,1.0
20,9,2017,20/09/2017,0_10,5,D1,429,8.56,8.57,8.62,23.34,23.36,23.99,1.2,1.1,1.0
30,9,2017,30/09/2017,0_10,5,D1,430,7.94,8.06,8.48,21.44,22.49,23.88,2.8,2.3,1.0
11,10,2017,11/10/2017,0_10,5,D1,431,7.43,7.60,7.62,22.20,23.78,23.81,1.3,1.2,1.1
22,10,2017,22/10/2017,0_10,5,D1,432,5.72,5.85,5.98,23.18,23.19,23.58,0.8,0.7,0.6
30,10,2017,30/10/2017,0_10,5,D1,433,4.26,5.60,6.56,23.55,24.75,25.07,0.5,0.4,0.3
9,11,2017,09/11/2017,0_10,5,D1,434,4.67,4.68,5.06,24.78,24.81,25.20,0.3,0.3,0.3
21,11,2017,21/11/2017,0_10,5,D1,435,2.55,2.57,2.57,24.95,25.05,25.06,0.3,0.3,0.3
30,11,2017,30/11/2017,0_10,5,D1,436,1.71,1.93,2.85,24.51,24.76,26.06,0.3,0.2,0.2
13,2,2018,13/02/2018,0_10,5,D1,437,-0.53,-0.45,-0.69,18.55,26.21,26.38,0.3,0.2,0.2
20,3,2018,20/03/2018,0_10,5,D1,438,-0.63,-0.77,-0.88,12.10,16.91,21.49,0.5,0.2,0.2
29,3,2018,29/03/2018,0_10,5,D1,439,-0.76,-0.61,-0.86,19.66,26.35,26.48,1.3,0.2,0.2
18,4,2018,18/04/2018,0_10,5,D1,440,-0.06,-0.31,-0.58,15.48,26.13,26.55,0.7,0.2,0.2
26,4,2018,26/04/2018,0_10,5,D1,441,0.74,0.02,-0.07,20.78,25.92,26.23,0.4,NA,0.5
12,5,2018,12/05/2018,0_10,5,D1,442,6.49,3.30,2.13,21.98,24.45,24.90,2.2,2.0,2.0
20,5,2018,20/05/2018,0_10,5,D1,443,8.26,7.46,3.45,21.90,23.26,25.42,0.9,1.4,0.9
31,5,2018,31/05/2018,0_10,5,D1,444,9.15,9.24,9.23,22.82,22.88,22.94,0.8,0.9,0.6
10,6,2018,10/06/2018,0_10,5,D1,445,9.96,9.42,5.32,22.30,23.01,24.77,1.3,0.6,0.3
21,6,2018,21/06/2018,0_10,5,D1,446,9.04,8.02,1.99,24.06,24.21,26.58,1.3,1.7,0.5
1,7,2018,01/07/2018,0_10,5,D1,447,10.04,9.38,9.10,25.50,25.49,25.68,0.7,1.3,1.2
10,7,2018,10/07/2018,0_10,5,D1,448,14.68,13.33,12.41,25.62,25.54,25.59,0.4,1.3,2.0
21,7,2018,21/07/2018,0_10,5,D1,449,19.40,18.33,12.44,25.09,25.44,25.41,0.8,1.3,1.8
30,7,2018,30/07/2018,0_10,5,D1,450,20.10,19.06,15.70,24.27,24.87,25.25,0.7,1.5,0.8
9,8,2018,09/08/2018,0_10,5,D1,451,17.61,17.59,17.49,24.76,24.80,24.85,2.1,2.0,1.4
20,8,2018,20/08/2018,0_10,5,D1,452,14.13,13.90,10.40,24.93,24.94,25.58,NA,NA,NA
30,8,2018,30/08/2018,0_10,5,D1,453,14.39,11.50,7.99,24.72,25.31,26.01,NA,NA,NA
10,9,2018,10/09/2018,0_10,5,D1,454,13.19,13.09,13.02,24.81,24.89,24.94,NA,NA,NA
20,9,2018,20/09/2018,0_10,5,D1,455,11.39,11.37,11.34,25.02,25.08,25.08,NA,NA,NA
1,10,2018,01/10/2018,0_10,5,D1,456,8.08,8.10,8.16,25.43,25.44,25.47,NA,NA,NA
10,10,2018,10/10/2018,0_10,5,D1,457,6.09,6.09,6.09,25.67,25.68,25.69,0.5,0.6,0.6
23,10,2018,23/10/2018,0_10,5,D1,458,4.97,4.98,5.00,25.86,25.86,25.88,0.4,0.4,0.4
31,10,2018,31/10/2018,0_10,5,D1,459,3.51,3.55,3.54,23.71,25.89,25.90,0.6,0.5,0.5
10,11,2018,10/11/2018,0_10,5,D1,460,3.14,3.31,3.34,26.03,26.13,26.18,0.3,0.3,0.4
20,11,2018,20/11/2018,0_10,5,D1,461,3.10,3.12,3.13,26.45,26.47,26.48,0.3,0.3,0.3
11,2,2019,11/02/2019,0_10,5,D1,462,-1.40,-1.43,-1.38,23.86,25.56,26.01,NA,NA,NA
14,3,2019,14/03/2019,0_10,5,D1,463,-1.09,-1.26,-1.24,18.90,27.06,27.13,NA,NA,NA
22,3,2019,22/03/2019,0_10,5,D1,464,-1.05,-1.21,-1.23,20.89,27.02,27.17,0.6,0.3,0.2
30,3,2019,30/03/2019,0_10,5,D1,465,-1.11,-1.22,-1.34,21.32,27.06,27.15,0.3,0.2,0.1
10,4,2019,10/04/2019,0_10,5,D1,466,-0.70,-0.99,-1.05,13.73,26.34,26.74,0.7,0.2,0.2
18,4,2019,18/04/2019,0_10,5,D1,467,-0.35,-0.74,-0.98,10.57,26.27,26.53,0.5,0.6,0.2
14,5,2019,14/05/2019,0_10,5,D1,468,3.02,2.60,0.63,23.61,25.55,26.61,0.8,3.0,2.0
21,5,2019,21/05/2019,0_10,5,D1,469,5.70,5.20,4.13,23.46,25.30,25.68,1.7,1.6,1.5
2,6,2019,02/06/2019,0_10,5,D1,470,3.72,3.61,3.92,25.06,25.50,26.12,0.6,1.9,1.7
10,6,2019,10/06/2019,0_10,5,D1,471,9.36,7.97,3.47,24.23,24.70,25.77,0.9,1.4,0.8
