Year,Date,Air_T,Water_T,S
2008,18.08.2008 0:00,20,4,22
2008,18.08.2008 6:00,9,8.2,20
2008,18.08.2008 12:00,NA,NA,19
2008,18.08.2008 18:00,11.8,NA,18
2008,19.08.2008 0:00,9.2,10.2,20
2008,19.08.2008 6:00,NA,NA,22
2008,19.08.2008 12:00,NA,NA,21
2008,19.08.2008 18:00,8,9.2,21
2008,20.08.2008 0:00,14.8,9.4,20
2008,20.08.2008 6:00,7.2,9,23
2008,20.08.2008 12:00,NA,NA,24
2009,09.06.2009 12:00,9.2,6.6,22
2009,09.06.2009 18:00,9.6,7.1,22
2009,10.06.2009 0:00,8.9,8.1,19
2009,10.06.2009 6:00,NA,NA,NA
2009,10.06.2009 12:00,13.9,7.9,22
2009,10.06.2009 18:00,11.9,7.7,23
2009,11.06.2009 0:00,9.6,8.6,23
2009,11.06.2009 6:00,NA,NA,NA
2009,11.06.2009 12:00,12.2,9.3,23
2009,11.06.2009 18:00,11.2,9,22
2009,12.06.2009 0:00,9.7,8.6,22
2009,12.06.2009 6:00,NA,NA,NA
2009,12.06.2009 12:00,10.5,13.1,22
2009,12.06.2009 18:00,17.4,10.2,22
2009,13.06.2009 0:00,11.7,9.7,24
2009,13.06.2009 6:00,NA,NA,NA
2009,13.06.2009 12:00,14.4,9.2,20
2009,13.06.2009 18:00,15.6,10,22
2009,14.06.2009 0:00,12.9,10.2,21
2009,14.06.2009 6:00,17.8,9.2,21
2009,14.06.2009 12:00,13.6,10.1,22
2009,14.06.2009 18:00,13.6,11.1,21
2009,15.06.2009 0:00,12.3,11.4,21
2009,15.06.2009 6:00,10,9.6,20
2009,15.06.2009 12:00,13.2,10.4,21
2009,15.06.2009 18:00,13.2,11.1,18
2009,16.06.2009 0:00,11.6,11.4,21
2009,16.06.2009 6:00,10.6,10.8,20
2009,16.06.2009 12:00,12.4,11.2,21
2009,16.06.2009 18:00,15.2,13,20
2009,17.06.2009 0:00,12.6,10.8,21
2009,17.06.2009 6:00,11.4,10.3,21
2009,17.06.2009 12:00,12.6,11.8,20
2009,17.06.2009 18:00,12.9,11.1,21
2009,18.06.2009 0:00,9.4,10.3,21
2009,18.06.2009 6:00,8.1,10.2,21
2009,18.06.2009 12:00,7.4,10.4,19
2009,18.06.2009 18:00,7.2,9.9,20
2009,19.06.2009 0:00,6.3,7.8,20
2009,19.06.2009 6:00,5.8,9.6,19
2009,19.06.2009 12:00,6.4,9.2,21
2009,19.06.2009 18:00,8.2,8.8,20
2009,20.06.2009 0:00,6.2,8.2,18
2009,20.06.2009 6:00,6.1,7,20
2009,20.06.2009 12:00,8.8,8.2,19
2009,20.06.2009 18:00,10.4,8,21
2009,21.06.2009 0:00,7.2,7.6,20
2009,21.06.2009 6:00,5.7,8.4,20
2009,21.06.2009 12:00,8.8,8.2,21
2009,21.06.2009 18:00,10.2,7.4,23
2009,22.06.2009 0:00,8,7.8,22
2009,22.06.2009 6:00,7.5,5.3,21
2009,22.06.2009 12:00,11.8,7.8,21
2009,22.06.2009 18:00,11.4,8.6,21
2009,23.06.2009 0:00,10.6,9.4,22
2009,23.06.2009 6:00,12.3,9.6,NA
2009,23.06.2009 12:00,14.6,11.2,21
2009,23.06.2009 18:00,12.8,10.8,24
2009,24.06.2009 0:00,11.2,9.6,24
2009,24.06.2009 6:00,9.4,9.8,22
2009,24.06.2009 12:00,12.8,10.4,22
2009,24.06.2009 18:00,13,8.8,24
2009,25.06.2009 0:00,10,11.4,NA
2009,25.06.2009 6:00,10.8,9.8,21
2009,25.06.2009 12:00,11,12.2,NA
2009,25.06.2009 18:00,13,10.8,21
2009,26.06.2009 0:00,12.4,10.8,22
2009,26.06.2009 6:00,11.2,9.8,22
2009,26.06.2009 12:00,20.2,10.6,21
2009,26.06.2009 18:00,20.8,10.2,21
2009,27.06.2009 0:00,14,11.1,22
2009,27.06.2009 6:00,10.8,11,22
2009,27.06.2009 12:00,11.6,11.2,21
2009,27.06.2009 18:00,15.4,12.2,22
2009,28.06.2009 0:00,11.2,10.4,23
2009,28.06.2009 6:00,8.4,9.2,22
2009,28.06.2009 12:00,10.2,10.4,25
2009,28.06.2009 18:00,11.4,11.2,27
2009,29.06.2009 0:00,10,10.1,NA
2009,29.06.2009 6:00,9,9.8,27
2009,29.06.2009 12:00,11.2,10.9,23
2009,29.06.2009 18:00,13.4,12,22
2009,30.06.2009 0:00,11.2,11.4,22
2009,30.06.2009 6:00,8.8,12.2,23
2009,30.06.2009 12:00,18.2,15.6,20
2009,30.06.2009 18:00,23.4,16.6,23
2009,01.07.2009 0:00,14.4,13,21
2009,01.07.2009 6:00,11.8,12.6,22
2009,01.07.2009 12:00,16.8,14.2,20
2009,01.07.2009 18:00,17.2,12.9,23
2009,02.07.2009 0:00,13.3,12.6,NA
2009,02.07.2009 6:00,10.6,12.5,21
2009,02.07.2009 12:00,12.1,12.8,21
2009,02.07.2009 18:00,14.6,12.8,22
2009,03.07.2009 0:00,13.1,12.3,22
2009,03.07.2009 6:00,6.1,10.5,22
2009,03.07.2009 12:00,7.2,9.9,23
2009,03.07.2009 18:00,9.2,9.2,23
2009,04.07.2009 0:00,4.7,9.4,22
2009,04.07.2009 6:00,4.6,7.2,24
2009,04.07.2009 12:00,7.2,8.7,23
2009,04.07.2009 18:00,7.4,8.9,22
2009,05.07.2009 0:00,5.6,9.2,23
2009,05.07.2009 6:00,5,8.2,23
2009,05.07.2009 12:00,8.6,8.4,23
2009,05.07.2009 18:00,9.9,9,23
2009,06.07.2009 0:00,7.9,7.6,24
2009,06.07.2009 6:00,6.1,8.1,22
2009,06.07.2009 12:00,9.2,8.2,23
2009,06.07.2009 18:00,9.9,8.7,24
2009,07.07.2009 0:00,7.8,7.9,NA
2009,07.07.2009 6:00,6.9,8.3,22
2009,07.07.2009 12:00,9.8,8.4,23
2009,07.07.2009 18:00,11.6,8.7,23
2009,08.07.2009 0:00,6.8,7.7,NA
2009,08.07.2009 6:00,5.6,7.8,22
2009,08.07.2009 12:00,12.6,9.2,23
2009,08.07.2009 18:00,13.2,10.1,22
2009,09.07.2009 0:00,11.5,10.4,21
2009,09.07.2009 6:00,11.4,9.8,20
2009,09.07.2009 12:00,13.6,11.2,18
2009,09.07.2009 18:00,13.3,11.3,19
2009,10.07.2009 0:00,12.9,11.2,19
2009,10.07.2009 6:00,12.5,10.9,18
2009,10.07.2009 12:00,11,10.8,19
2009,10.07.2009 18:00,12,11,19
2009,11.07.2009 0:00,11.8,11,18
2009,11.07.2009 6:00,12.1,9.2,22
2009,11.07.2009 12:00,13.3,9.4,22
2009,11.07.2009 18:00,13.8,10.4,22
2009,12.07.2009 0:00,14.2,9.6,22
2009,12.07.2009 6:00,10.4,9.8,22
2009,12.07.2009 12:00,15.2,11,20
2009,12.07.2009 18:00,15.2,12,21
2009,13.07.2009 0:00,14.6,11.2,20
2009,13.07.2009 6:00,NA,NA,21
2009,13.07.2009 12:00,17,13,18
2009,13.07.2009 18:00,16,14,19
2009,14.07.2009 0:00,15,12.8,18
2009,14.07.2009 6:00,NA,NA,NA
2009,14.07.2009 12:00,14.8,12.6,18
2009,14.07.2009 18:00,14.4,12.2,19
2009,15.07.2009 0:00,14.6,12,19
2009,15.07.2009 6:00,14.2,10.6,22
2009,15.07.2009 12:00,18.6,16,17
2009,15.07.2009 18:00,17,13.8,20
2009,16.07.2009 0:00,14,14.6,15
2009,16.07.2009 6:00,10,12.5,18
2009,16.07.2009 12:00,13.4,12.3,20
2009,16.07.2009 18:00,15.3,14.9,19
2009,17.07.2009 0:00,13.6,13.8,17
2009,17.07.2009 6:00,12.7,NA,17
2009,17.07.2009 12:00,14.2,13.8,17
2009,17.07.2009 18:00,13.1,11.8,21
2009,18.07.2009 0:00,8.1,12,20
2009,18.07.2009 6:00,8.8,11.4,20
2009,18.07.2009 12:00,12,12,19
2009,18.07.2009 18:00,12,11.6,19
2009,19.07.2009 0:00,7,12,21
2009,19.07.2009 6:00,16,10.4,19
2009,19.07.2009 12:00,11.2,11.4,20
2009,19.07.2009 18:00,14.9,11.4,21
2009,20.07.2009 0:00,9,12.2,19
2009,20.07.2009 6:00,9,12,19
2009,20.07.2009 12:00,13,12.9,19
2009,20.07.2009 18:00,14.1,13.8,19
2009,21.07.2009 0:00,13.5,14,22
2009,21.07.2009 6:00,12.2,11.2,21
2009,21.07.2009 12:00,13.4,12.2,20
2009,21.07.2009 18:00,13.8,11.5,22
2009,22.07.2009 0:00,11.8,10.9,22
2009,22.07.2009 6:00,10.6,NA,22
2009,22.07.2009 12:00,12,10.4,21
2009,22.07.2009 18:00,12.4,11.9,22
2009,23.07.2009 0:00,12.2,11.9,21
2009,23.07.2009 6:00,13,11.8,21
2009,23.07.2009 12:00,15.2,12.4,23
2009,23.07.2009 18:00,15.6,12.2,23
2009,24.07.2009 0:00,12.6,14.2,20
2009,24.07.2009 6:00,10.6,11.9,24
2009,24.07.2009 12:00,14.6,13,22
2009,24.07.2009 18:00,15.4,13.8,22
2009,25.07.2009 0:00,12,13.6,22
2009,25.07.2009 6:00,9.8,11.6,21
2009,25.07.2009 12:00,16,15.3,22
2009,25.07.2009 18:00,13.4,13.2,23
2009,26.07.2009 0:00,12.9,12,22
2009,26.07.2009 6:00,12.8,11.6,22
2009,26.07.2009 12:00,14.6,12.6,23
2009,26.07.2009 18:00,14.1,12.2,24
2009,27.07.2009 0:00,14.2,12,23
2009,27.07.2009 6:00,14.4,12.6,23
2009,27.07.2009 12:00,17,12.8,21
2009,27.07.2009 18:00,20.4,14.2,22
2009,28.07.2009 0:00,15.8,13.2,21
2009,28.07.2009 6:00,15.6,13.2,20
2009,28.07.2009 12:00,15.2,13.4,20
2009,28.07.2009 18:00,16.3,14.3,19
2009,29.07.2009 0:00,15.2,13.3,21
2009,29.07.2009 6:00,14.6,14.8,20
2009,29.07.2009 12:00,14.2,13.1,20
2009,29.07.2009 18:00,12.9,16,20
2009,30.07.2009 0:00,14.4,14.2,20
2009,30.07.2009 6:00,14.7,14.7,20
2009,30.07.2009 12:00,18.2,15.8,19
2009,30.07.2009 18:00,19.6,19.2,18
2009,31.07.2009 0:00,15.3,16,19
2009,31.07.2009 6:00,14.6,15.4,19
2009,31.07.2009 12:00,17,16.2,19
2009,31.07.2009 18:00,17.8,18.4,19
2009,01.08.2009 0:00,14.8,16.2,19
2009,01.08.2009 6:00,14.6,16.2,18
2009,01.08.2009 12:00,17.1,16,19
2009,01.08.2009 18:00,19.2,16.2,18
2009,02.08.2009 0:00,14.1,11.2,16
2009,02.08.2009 6:00,13.2,17.2,17
2009,02.08.2009 12:00,17.4,16.2,21
2009,02.08.2009 18:00,19.8,16,19
2009,03.08.2009 0:00,15,17.3,19
2009,03.08.2009 6:00,11,15,19
2009,03.08.2009 12:00,12.6,15.8,19
2009,03.08.2009 18:00,17.2,16,21
2009,04.08.2009 0:00,12.2,16.4,18
2009,04.08.2009 6:00,8.2,14.8,19
2009,04.08.2009 12:00,11.8,14,19
2009,04.08.2009 18:00,13,15.8,20
2009,05.08.2009 0:00,11.8,15.2,21
2009,05.08.2009 6:00,11.6,14.2,20
2009,05.08.2009 12:00,15.2,14.4,20
2009,05.08.2009 18:00,16.3,16.8,19
2009,06.08.2009 0:00,13.8,15.5,19
2009,06.08.2009 6:00,9.5,14.2,19
2009,06.08.2009 12:00,14.6,15.2,20
2009,06.08.2009 18:00,15.2,16.3,17
2009,07.08.2009 0:00,13.8,15.8,19
2009,07.08.2009 6:00,13.6,14.8,18
2009,07.08.2009 12:00,20.1,16,19
2009,07.08.2009 18:00,18.9,17,18
2009,08.08.2009 0:00,14,17,19
2009,08.08.2009 6:00,14.2,16.2,17
2009,08.08.2009 12:00,16,16.6,17
2009,08.08.2009 18:00,19.8,17.2,20
2009,09.08.2009 0:00,15.5,17.2,19
2009,09.08.2009 6:00,13.4,15.6,18
2009,09.08.2009 12:00,20.2,16.8,17
2009,09.08.2009 18:00,15.9,17.4,19
2009,10.08.2009 0:00,16.2,17,17
2009,10.08.2009 6:00,NA,NA,NA
2009,10.08.2009 12:00,17.2,16.3,16
2009,10.08.2009 18:00,14.2,15,NA
2009,11.08.2009 0:00,13.9,15.6,17
2009,11.08.2009 6:00,13.4,15.2,16
2009,11.08.2009 12:00,15,15.6,16
2009,11.08.2009 18:00,16.6,16.1,16
2009,12.08.2009 0:00,15,16,19
2009,12.08.2009 6:00,12.6,15.4,18
2009,12.08.2009 12:00,18,16.2,20
2009,12.08.2009 18:00,18.2,17,18
2009,13.08.2009 0:00,16.4,13.5,17
2009,13.08.2009 6:00,15,16.2,17
2009,13.08.2009 12:00,14.8,14.2,16
2009,13.08.2009 18:00,16.9,15.1,18
2009,14.08.2009 0:00,15.4,14.2,20
2009,14.08.2009 6:00,8.8,15,18
2009,14.08.2009 12:00,15.8,16.2,15
2009,14.08.2009 18:00,18,17.4,16
2009,15.08.2009 0:00,14.8,16.8,16
2009,15.08.2009 6:00,9.8,15.9,17
2009,15.08.2009 12:00,15.8,16.2,17
2009,15.08.2009 18:00,18,16.2,18
2009,16.08.2009 0:00,11.8,15.8,17
2009,16.08.2009 6:00,10,15.4,16
2009,16.08.2009 12:00,13.2,15.2,16
2009,16.08.2009 18:00,15.2,15,16
2009,17.08.2009 0:00,11.4,12.4,16
2009,17.08.2009 6:00,8.2,14.4,15
2009,17.08.2009 12:00,7.6,14.4,15
2009,17.08.2009 18:00,8.7,13.2,15
2009,18.08.2009 0:00,9.2,14.6,18
2009,18.08.2009 6:00,13.6,7.8,18
2009,18.08.2009 12:00,10.4,13.6,19
2009,18.08.2009 18:00,11.4,14,19
2009,19.08.2009 0:00,8,13.8,18
2009,19.08.2009 6:00,6.6,11.6,18
2009,19.08.2009 12:00,12.4,14.2,17
2009,19.08.2009 18:00,14.7,14.4,16
2009,20.08.2009 0:00,10.6,13.4,17
2009,20.08.2009 6:00,8,13,18
2009,20.08.2009 12:00,11.8,13.4,17
2009,20.08.2009 18:00,14.2,12.8,20
2009,21.08.2009 0:00,12.2,12.6,17
2009,21.08.2009 6:00,12,13.2,18
2009,21.08.2009 12:00,12.6,13.1,17
2009,21.08.2009 18:00,14.2,12.8,20
2009,22.08.2009 0:00,NA,NA,17
2009,22.08.2009 6:00,8.7,12.2,19
2009,22.08.2009 12:00,15.8,12.4,19
2009,22.08.2009 18:00,17.8,13.8,19
2009,23.08.2009 0:00,12.6,11.4,NA
2009,23.08.2009 6:00,13.8,12.6,NA
2010,01.06.2010 12:00,9,7.4,16
2010,01.06.2010 18:00,12.4,9.2,NA
2010,02.06.2010 0:00,7.4,8.8,14
2010,02.06.2010 6:00,NA,NA,14
2010,02.06.2010 12:00,10.4,9.4,14
2010,02.06.2010 18:00,10,10.8,NA
2010,03.06.2010 0:00,7.7,10,15
2010,03.06.2010 6:00,NA,NA,15
2010,03.06.2010 12:00,9.4,10,15
2010,03.06.2010 18:00,10,10.2,NA
2010,04.06.2010 0:00,8.4,9.8,10
2010,04.06.2010 6:00,NA,NA,17
2010,04.06.2010 12:00,10,7.4,17
2010,04.06.2010 18:00,11.2,7.8,NA
2010,05.06.2010 0:00,5.6,7.8,16
2010,05.06.2010 6:00,NA,NA,16
2010,05.06.2010 12:00,7.9,7.6,15
2010,05.06.2010 18:00,NA,8.8,NA
2010,06.06.2010 0:00,6.2,7.8,17
2010,06.06.2010 6:00,NA,NA,17
2010,06.06.2010 12:00,6.6,7.2,12
2010,06.06.2010 18:00,7.8,7,NA
2010,07.06.2010 0:00,6.4,6.8,18
2010,07.06.2010 6:00,NA,NA,18
2010,07.06.2010 12:00,6.4,6.2,18
2010,07.06.2010 18:00,9,6.8,NA
2010,08.06.2010 0:00,7,6.2,19
2010,08.06.2010 6:00,NA,NA,19
2010,08.06.2010 12:00,9.2,6.8,18
2010,08.06.2010 18:00,11.6,6.2,NA
2010,09.06.2010 0:00,7,6.2,18
2010,09.06.2010 6:00,NA,NA,18
2010,09.06.2010 12:00,9.2,7.8,18
2010,09.06.2010 18:00,11,9.2,NA
2010,10.06.2010 0:00,9.2,9.4,19
2010,10.06.2010 6:00,NA,NA,21
2010,10.06.2010 12:00,8.2,7.4,21
2010,10.06.2010 18:00,11.4,6.2,NA
2010,11.06.2010 0:00,6.6,6,NA
2010,11.06.2010 6:00,NA,NA,NA
2010,11.06.2010 12:00,NA,NA,20
2010,11.06.2010 18:00,NA,NA,19
2010,12.06.2010 0:00,7.9,5.1,19
2010,12.06.2010 6:00,5.8,5.2,18
2010,12.06.2010 12:00,10.8,7.4,18
2010,12.06.2010 18:00,13.4,9.2,19
2010,13.06.2010 0:00,10,8.8,20
2010,13.06.2010 6:00,9,7.2,19
2010,13.06.2010 12:00,10.6,7.2,19
2010,13.06.2010 18:00,10.2,7.6,18
2010,14.06.2010 0:00,8.2,8.4,18
2010,14.06.2010 6:00,4,7.8,18
2010,14.06.2010 12:00,9.2,8.6,17
2010,14.06.2010 18:00,10.8,8.8,18
2010,15.06.2010 0:00,10.8,9.2,18
2010,15.06.2010 6:00,6.8,8.6,18
2010,15.06.2010 12:00,11,9,19
2010,15.06.2010 18:00,15,9.2,15
2010,16.06.2010 0:00,12,9.4,15
2010,16.06.2010 6:00,8.8,9,16
2010,16.06.2010 12:00,5.2,3.6,18
2010,16.06.2010 18:00,7,4.8,18
2010,17.06.2010 0:00,2.2,4,18
2010,17.06.2010 6:00,0.8,3.8,18
2010,17.06.2010 12:00,7,4.8,19
2010,17.06.2010 18:00,9,6.2,18
2010,18.06.2010 0:00,5.6,4.2,18
2010,18.06.2010 6:00,11,4.8,18
2010,18.06.2010 12:00,9,4.9,15
2010,18.06.2010 18:00,13.2,7.8,16
2010,19.06.2010 0:00,8.2,6.8,19
2010,19.06.2010 6:00,11,6.2,18
2010,19.06.2010 12:00,9.2,6.9,17
2010,19.06.2010 18:00,9.4,6.9,15
2010,20.06.2010 0:00,9,7,18
2010,20.06.2010 6:00,7.4,6.8,17
2010,20.06.2010 12:00,10.9,7.4,18
2010,20.06.2010 18:00,10.8,9.4,18
2010,21.06.2010 0:00,9.4,7.8,17
2010,21.06.2010 6:00,7.3,7.1,17
2010,21.06.2010 12:00,10.4,8.2,18
2010,21.06.2010 18:00,9.8,8,18
2010,22.06.2010 0:00,8.4,7.6,16
2010,22.06.2010 6:00,4.8,7.4,17
2010,22.06.2010 12:00,11.2,7.6,17
2010,22.06.2010 18:00,13.6,10,16
2010,23.06.2010 0:00,11.1,8.4,17
2010,23.06.2010 6:00,6.4,7.4,17
2010,23.06.2010 12:00,9,7.6,16
2010,23.06.2010 18:00,10.8,8.8,16
2010,24.06.2010 0:00,5.8,8.2,16
2010,24.06.2010 6:00,4.2,7.8,18
2010,24.06.2010 12:00,10.1,9.1,16
2010,24.06.2010 18:00,12.4,8.8,18
2010,25.06.2010 0:00,9,9.6,17
2010,25.06.2010 6:00,7.4,8,17
2010,25.06.2010 12:00,11.4,9,17
2010,25.06.2010 18:00,13.2,12,17
2010,26.06.2010 0:00,11.2,11,17
2010,26.06.2010 6:00,10.2,9.4,17
2010,26.06.2010 12:00,10.4,10,17
2010,26.06.2010 18:00,11.4,9.9,17
2010,27.06.2010 0:00,11.2,9.4,17
2010,27.06.2010 6:00,8.4,8.8,18
2010,27.06.2010 12:00,11.6,10.8,19
2010,27.06.2010 18:00,10.2,8.1,18
2010,28.06.2010 0:00,7.5,7.2,18
2010,28.06.2010 6:00,5.2,7.6,19
2010,28.06.2010 12:00,7,7.1,19
2010,28.06.2010 18:00,7.6,7.8,19
2010,29.06.2010 0:00,6.1,7.6,18
2010,29.06.2010 6:00,5.2,7,18
2010,29.06.2010 12:00,7.9,7.6,18
2010,29.06.2010 18:00,10.6,10.8,18
2010,30.06.2010 0:00,8.8,8.6,18
2010,30.06.2010 6:00,7.4,8.3,18
2010,30.06.2010 12:00,8.2,8.4,18
2010,30.06.2010 18:00,13.1,8,18
2010,01.07.2010 0:00,9.2,9.6,19
2010,01.07.2010 6:00,8.6,8.2,18
2010,01.07.2010 12:00,16.4,8.4,18
2010,01.07.2010 18:00,13.2,9.1,19
2010,02.07.2010 0:00,11.3,8.2,19
2010,02.07.2010 6:00,10.4,7.4,19
2010,02.07.2010 12:00,9.1,7.1,20
2010,02.07.2010 18:00,9.1,6.4,19
2010,03.07.2010 0:00,5.3,7.2,20
2010,03.07.2010 6:00,5.3,6.4,19
2010,03.07.2010 12:00,10.2,7.4,18
2010,03.07.2010 18:00,13.3,7.2,20
2010,04.07.2010 0:00,9.4,8.2,19
2010,04.07.2010 6:00,8.4,7.2,18
2010,04.07.2010 12:00,19,9,19
2010,04.07.2010 18:00,10.4,10.3,NA
2010,05.07.2010 0:00,9.3,9.6,NA
2010,05.07.2010 6:00,NA,NA,19
2010,05.07.2010 12:00,NA,NA,19
2010,05.07.2010 18:00,10.4,8,19
2010,06.07.2010 0:00,9.1,7.1,19
2010,06.07.2010 6:00,9.1,7.3,18
2010,06.07.2010 12:00,11,7,19
2010,06.07.2010 18:00,14.3,11.1,19
2010,07.07.2010 0:00,11.3,9,19
2010,07.07.2010 6:00,10,8,19
2010,07.07.2010 12:00,15,9,19
2010,07.07.2010 18:00,19,13,18
2010,08.07.2010 0:00,13,10,17
2010,08.07.2010 6:00,11.3,9.9,18
2010,08.07.2010 12:00,15.1,11.3,17
2010,08.07.2010 18:00,19,13.1,16
2010,09.07.2010 0:00,19.4,12.2,17
2010,09.07.2010 6:00,13.8,14.2,17
2010,09.07.2010 12:00,18.2,14,18
2010,09.07.2010 18:00,14.8,14,18
2010,10.07.2010 0:00,13.1,13.9,18
2010,10.07.2010 6:00,13.1,12.4,18
2010,10.07.2010 12:00,17,13,19
2010,10.07.2010 18:00,19.5,13.9,18
2010,11.07.2010 0:00,16.1,14.4,17
2010,11.07.2010 6:00,14.2,12.5,18
2010,11.07.2010 12:00,17.6,15.8,18
2010,11.07.2010 18:00,21.4,16.2,17
2010,12.07.2010 0:00,10.5,12.2,17
2010,12.07.2010 6:00,10.9,13.8,17
2010,12.07.2010 12:00,13.4,14,17
2010,12.07.2010 18:00,16.1,14.5,17
2010,13.07.2010 0:00,14.2,13.9,17
2010,13.07.2010 6:00,15.6,13,19
2010,13.07.2010 12:00,17.1,15.8,19
2010,13.07.2010 18:00,26.1,12.3,18
2010,14.07.2010 0:00,21.4,16.2,18
2010,14.07.2010 6:00,16,13,17
2010,14.07.2010 12:00,14.4,18.4,19
2010,14.07.2010 18:00,16.1,16.1,19
2010,15.07.2010 0:00,16.4,14.3,20
2010,15.07.2010 6:00,18.3,14.3,20
2010,15.07.2010 12:00,15,11.2,19
2010,15.07.2010 18:00,15.5,13.1,19
2010,16.07.2010 0:00,15,11.2,19
2010,16.07.2010 6:00,11.1,10.3,20
2010,16.07.2010 12:00,12.8,11,20
2010,16.07.2010 18:00,15,13,20
2010,17.07.2010 0:00,11.1,16.5,20
2010,17.07.2010 6:00,8.9,9.9,19
2010,17.07.2010 12:00,11,10,19
2010,17.07.2010 18:00,12.8,12.6,20
2010,18.07.2010 0:00,12.5,11.8,20
2010,18.07.2010 6:00,13.1,11.8,19
2010,18.07.2010 12:00,13,12.4,20
2010,18.07.2010 18:00,19.4,14.6,20
2010,19.07.2010 0:00,14.6,13.2,20
2010,19.07.2010 6:00,16.1,12.3,20
2010,19.07.2010 12:00,19.8,12.2,18
2010,19.07.2010 18:00,21.9,12.2,19
2010,20.07.2010 0:00,15,12.2,20
2010,20.07.2010 6:00,13.4,11.2,20
2010,20.07.2010 12:00,17,12.1,20
2010,20.07.2010 18:00,21,15.1,19
2010,21.07.2010 0:00,17.1,13.4,17
2010,21.07.2010 6:00,14.2,13,17
2010,21.07.2010 12:00,17,14,17
2010,21.07.2010 18:00,18,15,17
2010,22.07.2010 0:00,15,15,17
2010,22.07.2010 6:00,15.5,15,18
2010,22.07.2010 12:00,20.4,15,18
2010,22.07.2010 18:00,21.3,15.4,18
2010,23.07.2010 0:00,19.6,14.7,20
2010,23.07.2010 6:00,16.4,13.7,22
2010,23.07.2010 12:00,13.4,11.2,21
