"","sample.id","year","latitude","longitude","n.obs","nirv.gs.avg","nirv.gs.med","nirv.gs.q90","nirv.max","nirv.max.lwr","nirv.max.upr","nirv.max.doy"
"4128","S_1265",2020,55.0820002,159.9629783,11,0.192721992820562,0.190675566739033,0.205346660181108,0.205346660181108,0.180795964500264,0.225497583519462,187
"4129","S_1265",2021,55.0820002,159.9629783,6,0.191273713577518,0.192109590845726,0.202176161418938,0.202176161418938,0.186721750369977,0.202829967961512,202
"4130","S_1265",2022,55.0820002,159.9629783,8,0.190436279545703,0.198040597891337,0.216823477507072,0.216823477507072,0.196794452145743,0.221385968785236,205
"4131","S_1265",2023,55.0820002,159.9629783,8,0.201696449166939,0.208159181584283,0.221720753960669,0.221720753960669,0.20660682572756,0.239886610553563,206
"4132","S_1265",2024,55.0820002,159.9629783,4,0.182594010485318,0.174849924508889,0.210359639524922,0.210359639524922,0.190373612706085,0.227007004180208,204
"4133","S_1266",2009,55.0762875,159.9694196,6,0.172701363597329,0.175283028391282,0.186002752915543,0.186002752915543,0.165586044354715,0.191543663449853,208
"4134","S_1266",2010,55.0762875,159.9694196,1,0.174805362862687,0.174805362862687,0.174805362862687,0.177147345916514,0.177147345916514,0.177147345916514,200
"4135","S_1266",2011,55.0762875,159.9694196,3,0.168370844194145,0.169195470860243,0.182370956047741,0.182370956047741,0.16825497196173,0.200329853356811,190
"4136","S_1266",2012,55.0762875,159.9694196,3,0.177253130927351,0.174668314118413,0.188986297404373,0.188986297404373,0.179742257418646,0.193405642810798,187
"4137","S_1266",2013,55.0762875,159.9694196,2,0.165851226809128,0.165851226809128,0.170549515648216,0.186976433275537,0.180361233470838,0.193591633080236,183
"4138","S_1266",2014,55.0762875,159.9694196,5,0.186479117594101,0.19275220331737,0.200416745483689,0.200416745483689,0.178197306445838,0.203052522560572,181
"4139","S_1266",2015,55.0762875,159.9694196,3,0.160433710967532,0.152344932646064,0.172800561640935,0.172800561640935,0.164057126673083,0.191181309305363,178
"4140","S_1266",2016,55.0762875,159.9694196,8,0.171171498032894,0.173335711214598,0.188162509567514,0.188162509567514,0.163300526738283,0.197938130568871,173
"4141","S_1266",2017,55.0762875,159.9694196,7,0.168825250078901,0.165194068708886,0.184603397413205,0.184603397413205,0.16732620949097,0.197798127040566,166
"4142","S_1266",2018,55.0762875,159.9694196,4,0.182731545842126,0.185567569254634,0.194326778442557,0.197362783140246,0.187438359523176,0.211121302604936,165
"4143","S_1266",2019,55.0762875,159.9694196,2,0.172340844203263,0.172340844203263,0.182415951448382,0.185369053851214,0.176495423821939,0.194242683880488,165
"4144","S_1266",2020,55.0762875,159.9694196,7,0.164739217043297,0.163323700465363,0.169819019821079,0.180502313618651,0.173976025519903,0.190487509584153,165
"4145","S_1266",2021,55.0762875,159.9694196,8,0.159729979996776,0.155379970229855,0.175839149489079,0.175839149489079,0.159869396597514,0.188039460364888,175
"4146","S_1266",2022,55.0762875,159.9694196,3,0.168166804243587,0.171065299863255,0.174033380195385,0.174033380195385,0.1686150217391,0.178533142844037,175
"4147","S_1266",2023,55.0762875,159.9694196,5,0.163343836466564,0.161538736746025,0.168965658398891,0.16913571038385,0.157709648921386,0.17438797905695,178
"4148","S_1266",2024,55.0762875,159.9694196,1,0.185268546143447,0.185268546143447,0.185268546143447,0.185497610061619,0.185497610061619,0.185497610061619,175
"4149","S_1267",2004,55.1310667,159.9966261,2,0.18573537972157,0.18573537972157,0.187010618285595,0.198098669845642,0.19650462164061,0.199692718050674,209
"4150","S_1267",2005,55.1310667,159.9966261,3,0.204658213528642,0.201283880744925,0.219222691009737,0.219222691009737,0.195494161758284,0.225052244087954,207
"4151","S_1267",2006,55.1310667,159.9966261,3,0.176153672049255,0.157427976753065,0.20563536056987,0.20563536056987,0.193040853394852,0.236904485340006,207
"4152","S_1267",2007,55.1310667,159.9966261,3,0.188561101311925,0.191536350547941,0.192236146130738,0.192236146130738,0.185559339035586,0.193099902977613,209
"4153","S_1267",2008,55.1310667,159.9966261,3,0.181388885718619,0.184350588149718,0.19422439904788,0.198852398753483,0.186510135130781,0.200323190325476,207
"4154","S_1267",2009,55.1310667,159.9966261,16,0.188953101713413,0.180818061391418,0.228681281962654,0.228681281962654,0.185155972690272,0.244284113952592,205
"4155","S_1267",2010,55.1310667,159.9966261,2,0.184728930786275,0.184728930786275,0.185751182841249,0.193625011244439,0.192347196175722,0.194902826313156,204
"4156","S_1267",2011,55.1310667,159.9966261,6,0.200732615126861,0.203472296422551,0.220303340221489,0.220303340221489,0.20449393696941,0.22767769952354,204
"4157","S_1267",2012,55.1310667,159.9966261,6,0.174457537725218,0.173197577868327,0.193310721821014,0.195239885981217,0.184504773214488,0.203745756601607,201
"4158","S_1267",2013,55.1310667,159.9966261,5,0.170826111201026,0.176959694521853,0.187523961575699,0.190223797984143,0.189524417300172,0.223391285030716,199
"4159","S_1267",2014,55.1310667,159.9966261,14,0.194003846463947,0.195081949522854,0.219879525351898,0.219879525351898,0.193144051497287,0.252514283635564,195
"4160","S_1267",2015,55.1310667,159.9966261,5,0.191092839876238,0.193560063783961,0.201252076271366,0.204516982378007,0.20013941148314,0.21011062011281,190
"4161","S_1267",2016,55.1310667,159.9966261,14,0.185857204204169,0.187160298770046,0.204633015362508,0.204633015362508,0.181227634244778,0.226534486244053,189
"4162","S_1267",2017,55.1310667,159.9966261,13,0.185777268082175,0.184257612201812,0.197207188299467,0.197207188299467,0.174150499228993,0.226248535445626,188
"4163","S_1267",2018,55.1310667,159.9966261,12,0.192031068878313,0.194218174855117,0.210058048429156,0.210058048429156,0.18277521975174,0.217550791323391,189
"4164","S_1267",2019,55.1310667,159.9966261,4,0.186497987790627,0.188403624351743,0.191534195275494,0.191534195275494,0.179895151884154,0.193197689558257,189
"4165","S_1267",2020,55.1310667,159.9966261,16,0.204213475090602,0.201065419045021,0.224110164193092,0.224110164193092,0.191292122386355,0.242613046518322,190
"4166","S_1267",2021,55.1310667,159.9966261,11,0.186828502789675,0.185614283784356,0.204603671999285,0.204603671999285,0.183862933609357,0.206169405658168,193
"4167","S_1267",2022,55.1310667,159.9966261,10,0.188828496574542,0.190815792186357,0.210557032175073,0.210557032175073,0.180511609102348,0.234245010911318,196
"4168","S_1267",2023,55.1310667,159.9966261,7,0.188104230117637,0.193631344650827,0.210266614565844,0.210266614565844,0.187581931248904,0.220826341680413,196
"4169","S_1267",2024,55.1310667,159.9966261,4,0.187049217361191,0.185980323252607,0.211395401131524,0.211395401131524,0.183380222179368,0.242453064547765,195
"4170","S_1268",2017,55.1154504,159.8894669,3,0.161083761876659,0.159730915697296,0.170705517793525,0.170705517793525,0.156156037700226,0.17729885907464,167
"4171","S_1268",2018,55.1154504,159.8894669,6,0.160476458574184,0.158590530141968,0.166925831048428,0.166925831048428,0.157939970145058,0.178162815488452,167
"4172","S_1268",2019,55.1154504,159.8894669,4,0.156181912806949,0.153600848145696,0.163083851042666,0.163260957287269,0.16032653543953,0.169402951301513,175
"4173","S_1268",2020,55.1154504,159.8894669,7,0.159964983456145,0.154761767779362,0.171375883981554,0.171375883981554,0.163279431347978,0.182542283408572,170
"4174","S_1268",2021,55.1154504,159.8894669,4,0.166996948735502,0.166621897053456,0.173286166405917,0.174882323448028,0.17028110162275,0.18111380578027,170
"4175","S_1268",2022,55.1154504,159.8894669,2,0.154976271510375,0.154976271510375,0.157250830376016,0.164459964609913,0.159576066809748,0.169343862410078,170
"4176","S_1268",2023,55.1154504,159.8894669,1,0.1588456660746,0.1588456660746,0.1588456660746,0.169533499155692,0.169533499155692,0.169533499155692,170
"4177","S_1268",2024,55.1154504,159.8894669,4,0.161526965469725,0.162371389634799,0.168343672343449,0.168343672343449,0.163689715843116,0.169980494816405,170
"4178","S_127",2005,55.0984182,159.9318726,1,0.169774450452377,0.169774450452377,0.169774450452377,0.170223908820044,0.170223908820044,0.170223908820044,217
"4179","S_127",2006,55.0984182,159.9318726,2,0.184699952064336,0.184699952064336,0.211975083725644,0.211975083725644,0.166144401425085,0.218985675753496,219
"4180","S_127",2012,55.0984182,159.9318726,1,0.159778936397845,0.159778936397845,0.159778936397845,0.159782431558276,0.159782431558276,0.159782431558276,192
"4181","S_127",2014,55.0984182,159.9318726,2,0.162257241216889,0.162257241216889,0.165220903677511,0.16603589708306,0.165978496058892,0.166093298107228,200
"4182","S_127",2015,55.0984182,159.9318726,1,0.15863841475262,0.15863841475262,0.15863841475262,0.159491565742491,0.159491565742491,0.159491565742491,199
"4183","S_127",2016,55.0984182,159.9318726,6,0.15502776637213,0.15523083227339,0.158650205547942,0.159093045789153,0.154031022424028,0.165804824639857,213
"4184","S_127",2017,55.0984182,159.9318726,7,0.164969315093606,0.165960826523516,0.17730215544886,0.17730215544886,0.154484902114238,0.181620679708422,214
"4185","S_127",2018,55.0984182,159.9318726,4,0.162710738642857,0.153321152843945,0.18047734484379,0.18047734484379,0.153928087616421,0.19189046142024,217
"4186","S_127",2019,55.0984182,159.9318726,3,0.151144690835673,0.150360559216699,0.15225645596297,0.154232889329227,0.151138039955052,0.158693198133772,217
"4187","S_127",2020,55.0984182,159.9318726,7,0.160165889371322,0.153135603992313,0.173618897109289,0.173618897109289,0.153604633807163,0.198118320757661,216
"4188","S_127",2021,55.0984182,159.9318726,3,0.16012524388233,0.160052368633219,0.161613552911415,0.165402176858844,0.163477796564541,0.16674409092186,170
"4189","S_127",2022,55.0984182,159.9318726,1,0.163405611279769,0.163405611279769,0.163405611279769,0.171194808071207,0.171194808071207,0.171194808071207,170
"4190","S_127",2023,55.0984182,159.9318726,4,0.16135351727577,0.161840049036702,0.166122619982503,0.166272758224299,0.158961888854804,0.173007224505774,170
"4191","S_127",2024,55.0984182,159.9318726,3,0.174608605937782,0.176931343420262,0.179744029493954,0.179744029493954,0.174074944818791,0.180447201012377,170
"4192","S_1270",2005,55.1362378,159.9219297,2,0.154159573062413,0.154159573062413,0.157105188304972,0.162236465570709,0.161346506281141,0.163126424860277,169
"4193","S_1270",2006,55.1362378,159.9219297,1,0.193089105671124,0.193089105671124,0.193089105671124,0.193089105671124,0.193089105671124,0.193089105671124,217
"4194","S_1270",2008,55.1362378,159.9219297,3,0.162914046896446,0.150156762428587,0.180840949973369,0.180840949973369,0.158168489823703,0.190526708084146,169
"4195","S_1270",2009,55.1362378,159.9219297,6,0.162855171405821,0.162472027291115,0.168107501460697,0.168107501460697,0.156489163650972,0.170294165099159,169
"4196","S_1270",2011,55.1362378,159.9219297,1,0.150691271418488,0.150691271418488,0.150691271418488,0.160361825582586,0.160361825582586,0.160361825582586,180
"4197","S_1270",2012,55.1362378,159.9219297,2,0.167626097586865,0.167626097586865,0.16765680398795,0.167829270766251,0.167790887764893,0.167867653767608,188
"4198","S_1270",2014,55.1362378,159.9219297,5,0.172116403572218,0.170732630125588,0.180853042294985,0.180853042294985,0.173296879634508,0.184169874705702,200
"4199","S_1270",2015,55.1362378,159.9219297,1,0.164301982829459,0.164301982829459,0.164301982829459,0.166406638334677,0.166406638334677,0.166406638334677,199
"4200","S_1270",2016,55.1362378,159.9219297,3,0.154473905061992,0.154606005072321,0.157223398364519,0.16696907500533,0.157421941403818,0.169149526939889,199
"4201","S_1270",2017,55.1362378,159.9219297,7,0.162441402079731,0.158344633576144,0.17361823891905,0.17361823891905,0.156430241552183,0.178378976599977,198
"4202","S_1270",2018,55.1362378,159.9219297,2,0.182998579298048,0.182998579298048,0.192295784212586,0.192295784212586,0.178728766606524,0.194862963390173,197
"4203","S_1270",2019,55.1362378,159.9219297,1,0.182341253274271,0.182341253274271,0.182341253274271,0.186359968673341,0.186359968673341,0.186359968673341,195
"4204","S_1270",2020,55.1362378,159.9219297,11,0.162898058585423,0.162915471750336,0.16702523882815,0.168349592812427,0.162882245561731,0.175113770557983,194
"4205","S_1270",2021,55.1362378,159.9219297,2,0.155509015210236,0.155509015210236,0.156473585784409,0.160536463209646,0.156473438839819,0.164599487579472,192
"4206","S_1270",2022,55.1362378,159.9219297,5,0.160809263767943,0.160159770809201,0.169130070484359,0.169130070484359,0.155685816063571,0.174586515179358,192
"4207","S_1270",2023,55.1362378,159.9219297,3,0.158624125506717,0.155026438828176,0.165179675715767,0.165179675715767,0.156156610782422,0.17032535152262,191
"4208","S_1270",2024,55.1362378,159.9219297,2,0.167303770915987,0.167303770915987,0.171281643843877,0.171281643843877,0.166737011719761,0.17399024703217,191
"4209","S_1271",2015,55.1043931,159.9945516,1,0.155831753882153,0.155831753882153,0.155831753882153,0.157205607232015,0.157205607232015,0.157205607232015,193
"4210","S_1271",2016,55.1043931,159.9945516,2,0.156796667511435,0.156796667511435,0.158209813290182,0.161730906173974,0.15996447395054,0.163497338397408,200
"4211","S_1271",2017,55.1043931,159.9945516,1,0.151144985605999,0.151144985605999,0.151144985605999,0.15250266075839,0.15250266075839,0.15250266075839,198
"4212","S_1271",2018,55.1043931,159.9945516,8,0.165550004190968,0.163147430769265,0.174852148467953,0.174852148467953,0.15632835143974,0.189166240365044,197
"4213","S_1271",2019,55.1043931,159.9945516,2,0.155886984340553,0.155886984340553,0.156951399028708,0.156951399028708,0.155318648571104,0.157700549915872,175
"4214","S_1271",2020,55.1043931,159.9945516,4,0.173939738064733,0.167622011643481,0.19494437351305,0.19494437351305,0.158360622308528,0.204081712760503,175
"4215","S_1271",2021,55.1043931,159.9945516,4,0.163864941611743,0.161421602774352,0.175146734602287,0.175146734602287,0.156294878839217,0.180748007236927,175
"4216","S_1271",2022,55.1043931,159.9945516,2,0.153503090353749,0.153503090353749,0.154607561145755,0.157380949698056,0.154365962726163,0.160395936669949,175
"4217","S_1271",2023,55.1043931,159.9945516,3,0.154992854727955,0.155171270390604,0.157238662214711,0.15894800874381,0.155186926482921,0.163696063203847,175
"4218","S_1271",2024,55.1043931,159.9945516,1,0.164443717628144,0.164443717628144,0.164443717628144,0.165420061342263,0.165420061342263,0.165420061342263,175
"4219","S_1272",2005,55.0997191,159.9380151,4,0.181645763040352,0.183120405171523,0.191224450950201,0.19125990673615,0.166306612460992,0.194508535991577,217
"4220","S_1272",2006,55.0997191,159.9380151,1,0.233154148149159,0.233154148149159,0.233154148149159,0.233160746934413,0.233160746934413,0.233160746934413,216
"4221","S_1272",2007,55.0997191,159.9380151,4,0.176638729822015,0.175372614977834,0.191465501539867,0.191465501539867,0.163468307021484,0.19564528035045,215
"4222","S_1272",2008,55.0997191,159.9380151,2,0.171431168154273,0.171431168154273,0.171781270417457,0.172638834500036,0.172201206671057,0.173076462329015,210
"4223","S_1272",2009,55.0997191,159.9380151,11,0.179400610072615,0.166800650568223,0.211104603463272,0.211104603463272,0.173818788466103,0.236734257210713,202
"4224","S_1272",2010,55.0997191,159.9380151,2,0.18388377177942,0.18388377177942,0.185081900625611,0.187438767337242,0.185941106279504,0.18893642839498,201
"4225","S_1272",2011,55.0997191,159.9380151,4,0.182292063752726,0.182102587758455,0.190068643593098,0.190510687549441,0.178648073605752,0.196319782986641,196
"4226","S_1272",2012,55.0997191,159.9380151,3,0.180567901370974,0.186867402306992,0.190427898448439,0.190588302441751,0.188111253851849,0.192561874028658,199
"4227","S_1272",2013,55.0997191,159.9380151,1,0.162895352820427,0.162895352820427,0.162895352820427,0.190743866175757,0.190743866175757,0.190743866175757,195
"4228","S_1272",2014,55.0997191,159.9380151,10,0.181138684097973,0.17260318561382,0.207721552732992,0.207721552732992,0.171847812304698,0.214187749831825,185
"4229","S_1272",2015,55.0997191,159.9380151,1,0.235311836815017,0.235311836815017,0.235311836815017,0.23708326720172,0.23708326720172,0.23708326720172,185
"4230","S_1272",2016,55.0997191,159.9380151,10,0.175403357817673,0.174333469966667,0.184876467040785,0.184876467040785,0.164531636832648,0.197080057939386,186
"4231","S_1272",2017,55.0997191,159.9380151,11,0.174744702524065,0.162236393091033,0.216255152799584,0.216255152799584,0.165500023013309,0.221239167932711,185
"4232","S_1272",2018,55.0997191,159.9380151,9,0.186399115432571,0.183228370493715,0.197368145791506,0.197368145791506,0.180253032508921,0.206638939730065,185
"4233","S_1272",2019,55.0997191,159.9380151,5,0.170247946547672,0.173375325207375,0.177697429009761,0.177697429009761,0.162280517855823,0.182056981676207,188
"4234","S_1272",2020,55.0997191,159.9380151,15,0.179344160354617,0.171202575978785,0.205921637899933,0.205921637899933,0.161138982438289,0.233300347209257,186
"4235","S_1272",2021,55.0997191,159.9380151,7,0.17167733795742,0.171333488863116,0.181909794269522,0.181909794269522,0.164863933087743,0.18969789892942,214
"4236","S_1272",2022,55.0997191,159.9380151,8,0.16376541355622,0.15707775861118,0.177627808605176,0.177627808605176,0.157173808965039,0.192310389264197,213
"4237","S_1272",2023,55.0997191,159.9380151,5,0.17656384850878,0.173039900277548,0.191781761175404,0.191781761175404,0.162843373884946,0.198224019032961,169
"4238","S_1272",2024,55.0997191,159.9380151,6,0.184249742410955,0.181623883474148,0.21576836698562,0.21576836698562,0.17778270326459,0.216895523837766,166
"4239","S_1273",2005,55.1441001,159.9512938,4,0.155520334689958,0.153485913730583,0.159801456322417,0.160518407294828,0.157794320610918,0.169466251108201,168
"4240","S_1273",2007,55.1441001,159.9512938,4,0.166029330910016,0.164005552199064,0.1745885578948,0.1745885578948,0.158818498179179,0.17752783312961,207
"4241","S_1273",2008,55.1441001,159.9512938,2,0.163893657883323,0.163893657883323,0.174100169793281,0.174100169793281,0.151586568625419,0.176670885639891,206
"4242","S_1273",2009,55.1441001,159.9512938,9,0.164028131768116,0.164860513172258,0.168491937152004,0.168491937152004,0.161768197968596,0.170364047801606,205
"4243","S_1273",2010,55.1441001,159.9512938,2,0.157519146110761,0.157519146110761,0.157916035703189,0.15927718713654,0.158781075146005,0.159773299127075,204
"4244","S_1273",2011,55.1441001,159.9512938,5,0.159122310907316,0.155856781218843,0.171111293899144,0.171111293899144,0.152924091789032,0.183664447551811,195
"4245","S_1273",2012,55.1441001,159.9512938,2,0.180696958159099,0.180696958159099,0.180832285032192,0.180832285032192,0.180551247988548,0.180889565171281,194
"4246","S_1273",2013,55.1441001,159.9512938,2,0.158306689200075,0.158306689200075,0.158380472560341,0.170222315627775,0.170130086427443,0.170314544828108,193
"4247","S_1273",2014,55.1441001,159.9512938,9,0.169365085260825,0.171077255052674,0.180783838033036,0.180783838033036,0.163633537170244,0.184053602475512,190
"4248","S_1273",2015,55.1441001,159.9512938,2,0.154551287559443,0.154551287559443,0.15465990182116,0.162739694997766,0.16260392717062,0.162875462824912,187
"4249","S_1273",2016,55.1441001,159.9512938,2,0.160016816906864,0.160016816906864,0.168007247686328,0.168007247686328,0.153178660587721,0.172718264578973,186
"4250","S_1273",2017,55.1441001,159.9512938,6,0.16040529829016,0.159178527790604,0.163908476823079,0.170106776303695,0.158326420386014,0.172284895425288,178
"4251","S_1273",2018,55.1441001,159.9512938,7,0.181709522213644,0.177829013282288,0.19962224743699,0.19962224743699,0.16216037093388,0.200722318461588,177
"4252","S_1273",2019,55.1441001,159.9512938,2,0.181157439333812,0.181157439333812,0.201865242992455,0.201865242992455,0.166716030736418,0.207042193907116,165
"4253","S_1273",2020,55.1441001,159.9512938,12,0.16802465879273,0.166244404654142,0.182755800654379,0.182755800654379,0.150637067688023,0.191637634338759,165
"4254","S_1273",2021,55.1441001,159.9512938,9,0.157517623796687,0.15541453125,0.165226516377729,0.170412586882801,0.156522006380565,0.17761583935541,165
"4255","S_1273",2022,55.1441001,159.9512938,6,0.1675574812364,0.164165560371538,0.182939669832729,0.182939669832729,0.156975052547259,0.19706645839002,165
"4256","S_1273",2023,55.1441001,159.9512938,3,0.168380114413828,0.161695018777169,0.183379026204746,0.183379026204746,0.165266741659826,0.189259193331326,165
"4257","S_1273",2024,55.1441001,159.9512938,1,0.179542422837398,0.179542422837398,0.179542422837398,0.180333657041789,0.180333657041789,0.180333657041789,165
"4258","S_1274",2010,55.1326605,159.8954962,1,0.151490311891197,0.151490311891197,0.151490311891197,0.157876881127529,0.157876881127529,0.157876881127529,223
"4259","S_1274",2011,55.1326605,159.8954962,2,0.157688906393896,0.157688906393896,0.163042126645139,0.163042126645139,0.156777095185823,0.166177577065554,223
"4260","S_1274",2013,55.1326605,159.8954962,2,0.161737906533611,0.161737906533611,0.171113078896276,0.171113078896276,0.154882190681714,0.173456871986942,164
"4261","S_1274",2014,55.1326605,159.8954962,7,0.156044646794354,0.156347341137124,0.160413042358992,0.162432138124548,0.158762805521956,0.166179238516406,164
"4262","S_1274",2016,55.1326605,159.8954962,2,0.163137702239374,0.163137702239374,0.165051479806475,0.173683321973258,0.171291100014382,0.176075543932135,230
"4263","S_1274",2017,55.1326605,159.8954962,2,0.158495437710758,0.158495437710758,0.161473760462407,0.1702379728009,0.167086152443954,0.173389793157847,230
"4264","S_1274",2018,55.1326605,159.8954962,6,0.158734872283162,0.160154691552865,0.164911291523409,0.169689249649366,0.162290363747577,0.177001309676706,230
"4265","S_1274",2019,55.1326605,159.8954962,4,0.156153411326098,0.155413256992687,0.160738264569703,0.164228231912872,0.162991870337112,0.173887129885078,230
"4266","S_1274",2020,55.1326605,159.8954962,6,0.171683054146675,0.177309778822648,0.185170750806618,0.185170750806618,0.16546411732447,0.199305080465687,230
"4267","S_1274",2021,55.1326605,159.8954962,2,0.165659481795312,0.165659481795312,0.173500406202328,0.173500406202328,0.15746333557855,0.184687657117881,230
"4268","S_1274",2024,55.1326605,159.8954962,3,0.15466011042939,0.156236712881242,0.156366315761225,0.170401557751219,0.163594177780121,0.170563561351198,230
"4269","S_1275",2009,55.1093426,159.8766337,7,0.160447620795732,0.156961566301598,0.17093577564298,0.17093577564298,0.154599981833193,0.182569611783458,236
"4270","S_1275",2011,55.1093426,159.8766337,3,0.165915374616848,0.169463179575297,0.175596701779429,0.175596701779429,0.153134981019088,0.178971201280304,236
"4271","S_1275",2012,55.1093426,159.8766337,2,0.158568915127969,0.158568915127969,0.15957913359866,0.161754569294633,0.16049179620627,0.163017342382996,222
"4272","S_1275",2013,55.1093426,159.8766337,3,0.164423403871548,0.170540364772562,0.170793532056294,0.170793532056294,0.166725544667419,0.171078931211427,217
"4273","S_1275",2014,55.1093426,159.8766337,6,0.162001985657437,0.162636335224591,0.169392551542975,0.169392551542975,0.160191873112127,0.170817378433899,210
"4274","S_1275",2016,55.1093426,159.8766337,3,0.153612273698126,0.154329206558326,0.155347953827041,0.15838427326518,0.151524809227751,0.166691831331054,193
"4275","S_1275",2017,55.1093426,159.8766337,2,0.170915211838338,0.170915211838338,0.177536738800945,0.177536738800945,0.162638303135079,0.179842278361414,191
"4276","S_1275",2018,55.1093426,159.8766337,5,0.167951716145788,0.172053130009235,0.174997525049355,0.174997525049355,0.160627887732244,0.175657134051869,192
"4277","S_1275",2019,55.1093426,159.8766337,5,0.161831789858764,0.162540887062731,0.167751600861338,0.167751600861338,0.152128232881547,0.174481734278226,192
"4278","S_1275",2020,55.1093426,159.8766337,13,0.160454974348165,0.159502273303155,0.174261836225485,0.174261836225485,0.150596013846058,0.186294867089012,192
"4279","S_1275",2021,55.1093426,159.8766337,3,0.167767878969676,0.16684968339717,0.171070945952184,0.171070945952184,0.164609259697511,0.173981220049998,209
"4280","S_1275",2022,55.1093426,159.8766337,4,0.153184076535096,0.151662592632271,0.156560746073247,0.156560746073247,0.152575017107869,0.158933470239364,165
"4281","S_1275",2023,55.1093426,159.8766337,5,0.160594234264274,0.159516186834251,0.1656243705483,0.1656243705483,0.158459695015305,0.170518536039741,165
"4282","S_1275",2024,55.1093426,159.8766337,4,0.169833668913143,0.173112052005372,0.176366956144072,0.176366956144072,0.167092396179252,0.177365964169561,165
"4283","S_1276",2006,55.0956131,160.1353717,1,0.222532614296662,0.222532614296662,0.222532614296662,0.226698032988903,0.226698032988903,0.226698032988903,169
"4284","S_1276",2008,55.0956131,160.1353717,4,0.187643930530537,0.186353325274855,0.206317560964863,0.206317560964863,0.177838645990228,0.219025486926084,169
"4285","S_1276",2009,55.0956131,160.1353717,6,0.174006486879814,0.174253729110462,0.179930993973953,0.179930993973953,0.173106186155484,0.186975208505111,169
"4286","S_1276",2010,55.0956131,160.1353717,2,0.185134056244785,0.185134056244785,0.185694600201173,0.188921799636797,0.188221119691312,0.189622479582282,169
"4287","S_1276",2011,55.0956131,160.1353717,3,0.177518322771865,0.170233934570103,0.190990670320244,0.190990670320244,0.183317487565432,0.213854353072677,169
"4288","S_1276",2012,55.0956131,160.1353717,2,0.183200932906755,0.183200932906755,0.186239270962001,0.186239270962001,0.180368139178186,0.187963984316301,181
"4289","S_1276",2014,55.0956131,160.1353717,1,0.188416259761075,0.188416259761075,0.188416259761075,0.192104154551643,0.192104154551643,0.192104154551643,173
"4290","S_1276",2015,55.0956131,160.1353717,1,0.150619839487526,0.150619839487526,0.150619839487526,0.171546786305435,0.171546786305435,0.171546786305435,187
"4291","S_1276",2016,55.0956131,160.1353717,3,0.16063541462766,0.162080271271511,0.167361419229068,0.167417609645773,0.162889563263983,0.168681706218457,173
"4292","S_1276",2017,55.0956131,160.1353717,6,0.164758174763906,0.159333096245682,0.178694407534043,0.178694407534043,0.160541956887998,0.19573859194188,173
"4293","S_1276",2018,55.0956131,160.1353717,2,0.166552356402548,0.166552356402548,0.176383581684168,0.176383581684168,0.164019744309047,0.185939167812918,170
"4294","S_1276",2019,55.0956131,160.1353717,4,0.16454198551424,0.165892203052968,0.172785096191246,0.173777404707021,0.161380819036694,0.180614357330936,170
"4295","S_1276",2020,55.0956131,160.1353717,4,0.183019169756875,0.17683427480977,0.20097741284953,0.20097741284953,0.178833679829055,0.217595171283601,225
"4296","S_1276",2021,55.0956131,160.1353717,4,0.176137514860644,0.17543282770348,0.186790170905766,0.187033903689838,0.182620631441343,0.198860313945129,225
"4297","S_1276",2022,55.0956131,160.1353717,6,0.189892012070783,0.186984919321718,0.21351339108639,0.21351339108639,0.183848575015902,0.235693497014712,225
"4298","S_1276",2023,55.0956131,160.1353717,5,0.170430533301401,0.169682698453846,0.180469274027459,0.183891701418001,0.172555237567995,0.199697715738135,225
"4299","S_1276",2024,55.0956131,160.1353717,1,0.17099042594979,0.17099042594979,0.17099042594979,0.186604248703678,0.186604248703678,0.186604248703678,225
"4300","S_1277",2005,55.1495287,160.0455745,3,0.171050618136561,0.171317679072306,0.172639812788123,0.182764760050166,0.180304570610251,0.185218610002171,241
"4301","S_1277",2007,55.1495287,160.0455745,4,0.161491799527943,0.1607920452359,0.164367207664128,0.174905491602477,0.174715447939119,0.179399165362739,241
"4302","S_1277",2008,55.1495287,160.0455745,3,0.177033786969783,0.164386498224783,0.195130554861972,0.195130554861972,0.179226633008603,0.214013340608388,241
"4303","S_1277",2009,55.1495287,160.0455745,11,0.173199837793,0.169272558037656,0.186546210652742,0.186546210652742,0.157577163867893,0.214983343394438,241
"4304","S_1277",2010,55.1495287,160.0455745,2,0.16779163938136,0.16779163938136,0.168814760905557,0.183454505291113,0.182175603385866,0.184733407196359,241
"4305","S_1277",2011,55.1495287,160.0455745,5,0.169301579273177,0.171607117160779,0.178653535818205,0.179751954132289,0.167750900213289,0.190270588941018,241
"4306","S_1277",2012,55.1495287,160.0455745,2,0.161000403506348,0.161000403506348,0.161180319460735,0.174610958224977,0.174386063281994,0.17483585316796,241
"4307","S_1277",2013,55.1495287,160.0455745,2,0.17945262230947,0.17945262230947,0.199729106322334,0.199729106322334,0.182788945883394,0.216495157572217,241
"4308","S_1277",2014,55.1495287,160.0455745,8,0.171821106579449,0.17453046655631,0.181625487341607,0.189408594369288,0.179980706484801,0.193971937977203,231
"4309","S_1277",2015,55.1495287,160.0455745,2,0.156344452778025,0.156344452778025,0.15663695267525,0.170785836835608,0.170420211964077,0.171151461707139,231
"4310","S_1277",2016,55.1495287,160.0455745,6,0.171857440798959,0.170150366523853,0.180839191861054,0.180839191861054,0.171795212855399,0.187289274259174,231
