decimalLatitude	decimalLongitude
58.94467	18.037
58.92588	18.05333
59.0	16.66667
58.94617	18.037
58.92283	18.05283
58.92933	18.0545
59.0	16.33333
59.0	16.33333
59.0	16.33333
59.0	16.5
58.94467	18.037
59.0	16.66667
59.0	16.16667
58.92283	18.05283
59.0	16.5
58.9245	18.05317
58.9245	18.05317
58.9245	18.05317
58.93783	18.066
58.9435	18.03617
58.94467	18.037
58.92588	18.05333
58.92283	18.05283
58.92588	18.05333
58.92933	18.0545
59.0	16.66667
58.9435	18.03617
58.92933	18.0545
59.0	16.16667
58.93783	18.066
58.9435	18.03617
58.92588	18.05333
58.92588	18.05333
58.9245	18.05317
58.94467	18.037
58.93783	18.066
58.92283	18.05283
58.94617	18.037
58.94617	18.037
58.94617	18.037
58.94617	18.037
58.9435	18.03617
58.92933	18.0545
58.9245	18.05317
58.9435	18.03617
58.92283	18.05283
58.94467	18.037
58.93783	18.066
58.92933	18.0545
58.94617	18.037
58.92588	18.05333
58.92283	18.05283
58.94467	18.037
58.94617	18.037
58.94467	18.037
58.92588	18.05333
58.93783	18.066
58.92933	18.0545
58.9435	18.03617
58.93783	18.066
58.92283	18.05283
58.92933	18.0545
58.9435	18.03617
58.9435	18.03617
58.9245	18.05317
58.92588	18.05333
58.93783	18.066
58.92588	18.05333
58.94467	18.037
58.94467	18.037
58.94617	18.037
57.2221	12.09988
57.30727	12.10927
57.3064	12.10747
57.22472	12.09455
57.25365	12.0891
57.22142	12.10087
57.25213	12.08737
57.30942	12.11483
57.25308	12.08793
57.30718	12.11193
57.30942	12.11483
57.25297	12.0878
57.25202	12.08853
57.22302	12.0978
57.25287	12.0898
57.2221	12.09988
57.22472	12.09455
57.25202	12.08853
57.25287	12.0898
57.30718	12.11193
57.3091	12.11412
57.3064	12.10747
57.22142	12.10087
57.25213	12.08737
57.22408	12.0957
57.2235	12.09698
57.25308	12.08793
57.3096	12.11457
57.25308	12.08793
57.30718	12.11193
57.30727	12.10927
57.30942	12.11483
57.25308	12.08793
57.3096	12.11457
57.2221	12.09988
57.25213	12.08737
57.3096	12.11457
57.2221	12.09988
57.30942	12.11483
57.25365	12.0891
57.30727	12.10927
57.25202	12.08853
57.25297	12.0878
57.25202	12.08853
57.3091	12.11412
57.25213	12.08737
57.30718	12.11193
57.30718	12.11193
57.22302	12.0978
57.22302	12.0978
57.30942	12.11483
57.30727	12.10927
57.3064	12.10747
57.25213	12.08737
57.2221	12.09988
57.25365	12.0891
57.25287	12.0898
57.25202	12.08853
57.25308	12.08793
57.3091	12.11412
57.25308	12.08793
57.3096	12.11457
57.30942	12.11483
57.25202	12.08853
57.25213	12.08737
57.30942	12.11483
57.25365	12.0891
57.30718	12.11193
57.2221	12.09988
57.3096	12.11457
57.25308	12.08793
57.3091	12.11412
57.25213	12.08737
57.30718	12.11193
57.30727	12.10927
57.3064	12.10747
57.22142	12.10087
57.30727	12.10927
57.3091	12.11412
57.22302	12.0978
57.25213	12.08737
57.25365	12.0891
57.25287	12.0898
57.30727	12.10927
57.25287	12.0898
57.3096	12.11457
57.25202	12.08853
57.25297	12.0878
57.25287	12.0898
57.3091	12.11412
57.3064	12.10747
57.25308	12.08793
57.30942	12.11483
58.9435	18.03617
57.25213	12.08737
57.22302	12.0978
57.25308	12.08793
57.30718	12.11193
58.92933	18.0545
57.25365	12.0891
57.25202	12.08853
60.44683	18.136
58.0205	16.79
58.01583	16.801
58.01417	16.80183
58.015	16.805
58.93783	18.066
58.025	16.7885
58.9245	18.05317
58.92588	18.05333
58.92933	18.0545
58.92283	18.05283
58.0255	16.78533
58.94617	18.037
58.9435	18.03617
58.94467	18.037
58.94617	18.037
58.92283	18.05283
58.9435	18.03617
58.92933	18.0545
58.93783	18.066
58.93783	18.066
58.92283	18.05283
58.9245	18.05317
58.02717	16.78517
58.94467	18.037
58.92588	18.05333
58.9435	18.03617
58.92933	18.0545
58.94467	18.037
58.93783	18.066
58.92283	18.05283
58.9245	18.05317
58.92933	18.0545
58.94467	18.037
58.94617	18.037
58.9245	18.05317
58.9435	18.03617
58.94467	18.037
58.94467	18.037
58.94617	18.037
58.92283	18.05283
58.9245	18.05317
58.94617	18.037
58.92588	18.05333
58.92933	18.0545
58.9435	18.03617
58.92588	18.05333
58.92283	18.05283
58.94617	18.037
58.9245	18.05317
58.93783	18.066
58.93783	18.066
58.92588	18.05333
58.92283	18.05283
58.94617	18.037
58.0255	16.78533
58.9245	18.05317
58.92933	18.0545
58.01717	16.79433
58.94467	18.037
58.92588	18.05333
58.9435	18.03617
58.93783	18.066
58.02234	16.79083
62.83216	18.21233
58.92933	18.0545
58.92283	18.05283
58.93783	18.066
58.9435	18.03617
58.94467	18.037
58.9245	18.05317
58.92588	18.05333
58.94617	18.037
57.42028	16.67033
58.92933	18.0545
58.92283	18.05283
58.93783	18.066
58.92588	18.05333
58.94617	18.037
58.9435	18.03617
58.94467	18.037
58.9245	18.05317
58.9245	18.05317
58.92588	18.05333
58.92283	18.05283
58.92933	18.0545
58.93783	18.066
58.94467	18.037
58.92283	18.05283
58.94617	18.037
58.9435	18.03617
58.92588	18.05333
58.9435	18.03617
58.94467	18.037
58.92933	18.0545
58.94617	18.037
58.9245	18.05317
58.92283	18.05283
58.93783	18.066
58.9245	18.05317
58.9245	18.05317
58.94467	18.037
58.9435	18.03617
58.93783	18.066
58.94617	18.037
58.92588	18.05333
58.92283	18.05283
58.92933	18.0545
58.92588	18.05333
58.9435	18.03617
57.41818	16.68257
58.0035	16.75983
58.00383	16.767
57.41818	16.68257
58.94617	18.037
58.0025	16.7575
58.027	16.7835
58.94467	18.037
58.00167	16.76683
58.00217	16.77133
58.00383	16.77283
58.0035	16.75983
58.027	16.7835
58.02883	16.78783
58.02917	16.7755
58.0025	16.7575
58.031	16.76983
58.00167	16.76683
58.00217	16.77133
58.031	16.76983
58.02883	16.78783
58.00383	16.77283
58.02483	16.79117
58.02483	16.79117
58.03	16.7805
58.00383	16.767
58.027	16.7835
58.02483	16.79117
58.92283	18.05283
58.02917	16.7755
58.02883	16.78783
58.03	16.7805
58.03	16.7805
58.94467	18.037
58.9245	18.05317
58.031	16.76983
58.9245	18.05317
58.93783	18.066
58.92283	18.05283
58.9435	18.03617
58.92588	18.05333
58.00217	16.77133
58.92933	18.0545
58.02917	16.7755
58.94467	18.037
58.0035	16.75983
58.92933	18.0545
58.92283	18.05283
58.94617	18.037
58.9435	18.03617
58.00383	16.767
58.0025	16.7575
58.93783	18.066
58.00383	16.77283
58.00383	16.767
58.93783	18.066
58.94617	18.037
58.0035	16.75983
58.00167	16.76683
58.0025	16.7575
58.00217	16.77133
58.027	16.7835
58.02917	16.7755
58.00167	16.76683
58.03	16.7805
58.02483	16.79117
58.0025	16.7575
58.02917	16.7755
58.02483	16.79117
58.02883	16.78783
58.00383	16.77283
58.031	16.76983
58.02883	16.78783
58.02883	16.78783
58.00383	16.77283
58.02483	16.79117
58.031	16.76983
58.02917	16.7755
58.027	16.7835
58.00383	16.767
58.03	16.7805
58.027	16.7835
58.00167	16.76683
58.03	16.7805
58.00217	16.77133
58.0035	16.75983
58.9245	18.05317
58.00217	16.77133
58.00383	16.767
58.92588	18.05333
58.031	16.76983
58.00383	16.77283
58.94617	18.037
58.92588	18.05333
58.94467	18.037
58.9435	18.03617
58.9245	18.05317
58.00167	16.76683
58.92283	18.05283
58.93783	18.066
58.94467	18.037
58.92933	18.0545
58.92283	18.05283
58.92283	18.05283
58.9245	18.05317
58.9435	18.03617
58.92933	18.0545
58.9435	18.03617
58.94617	18.037
58.94467	18.037
58.94617	18.037
58.92283	18.05283
58.9245	18.05317
58.92588	18.05333
58.9435	18.03617
58.94467	18.037
58.92283	18.05283
58.92933	18.0545
58.92588	18.05333
58.9245	18.05317
58.92588	18.05333
58.9435	18.03617
58.92933	18.0545
58.93783	18.066
58.92588	18.05333
58.94617	18.037
58.94617	18.037
58.9435	18.03617
58.9435	18.03617
58.93783	18.066
58.94467	18.037
58.94617	18.037
58.92933	18.0545
58.9245	18.05317
58.92283	18.05283
58.94467	18.037
58.93783	18.066
58.92933	18.0545
58.9245	18.05317
58.92933	18.0545
58.92588	18.05333
58.92588	18.05333
58.94467	18.037
58.92283	18.05283
58.94617	18.037
58.93783	18.066
58.94467	18.037
58.9435	18.03617
58.94467	18.037
58.92933	18.0545
58.92283	18.05283
58.94617	18.037
58.93783	18.066
58.92283	18.05283
58.92588	18.05333
58.92933	18.0545
58.94467	18.037
58.9245	18.05317
58.9435	18.03617
58.94617	18.037
58.9245	18.05317
58.93783	18.066
58.93783	18.066
58.9435	18.03617
58.94617	18.037
58.9245	18.05317
58.92933	18.0545
58.92588	18.05333
58.93783	18.066
58.92588	18.05333
58.94617	18.037
58.9435	18.03617
58.92588	18.05333
58.9435	18.03617
58.9245	18.05317
58.94617	18.037
58.92283	18.05283
58.93783	18.066
58.92283	18.05283
58.9245	18.05317
58.94467	18.037
58.94467	18.037
58.93783	18.066
58.9435	18.03617
58.9435	18.03617
58.94467	18.037
58.94617	18.037
58.9245	18.05317
58.92933	18.0545
58.94617	18.037
58.93783	18.066
58.93783	18.066
58.93783	18.066
58.92283	18.05283
58.92933	18.0545
58.94617	18.037
58.9435	18.03617
58.92588	18.05333
58.92933	18.0545
58.9245	18.05317
58.94467	18.037
58.94617	18.037
58.92283	18.05283
58.9435	18.03617
58.92933	18.0545
58.9435	18.03617
58.94617	18.037
58.94467	18.037
58.92588	18.05333
58.9245	18.05317
58.93783	18.066
58.94467	18.037
58.9245	18.05317
58.9435	18.03617
58.93783	18.066
58.92588	18.05333
58.9435	18.03617
58.92283	18.05283
58.92283	18.05283
58.94617	18.037
58.9245	18.05317
58.93783	18.066
58.92588	18.05333
58.92933	18.0545
58.94617	18.037
58.92283	18.05283
58.94467	18.037
58.92933	18.0545
58.92588	18.05333
58.9245	18.05317
58.92933	18.0545
58.9435	18.03617
58.94467	18.037
58.93783	18.066
58.94467	18.037
58.9435	18.03617
58.93783	18.066
58.92283	18.05283
58.92588	18.05333
58.92283	18.05283
58.9245	18.05317
58.9245	18.05317
58.94617	18.037
58.94617	18.037
58.93783	18.066
58.93783	18.066
58.92588	18.05333
58.9245	18.05317
58.94617	18.037
58.92933	18.0545
58.92933	18.0545
58.92283	18.05283
58.94467	18.037
58.9435	18.03617
58.9435	18.03617
58.92588	18.05333
58.9435	18.03617
58.94467	18.037
58.93783	18.066
58.94617	18.037
58.92933	18.0545
58.94467	18.037
58.92283	18.05283
58.92283	18.05283
58.9245	18.05317
58.92588	18.05333
58.92933	18.0545
58.9435	18.03617
58.94617	18.037
58.93783	18.066
58.9245	18.05317
58.92588	18.05333
58.93783	18.066
58.94467	18.037
58.94617	18.037
58.92283	18.05283
58.9435	18.03617
58.92933	18.0545
58.94467	18.037
58.9245	18.05317
58.92933	18.0545
58.94467	18.037
58.92588	18.05333
58.93783	18.066
58.93783	18.066
58.94617	18.037
58.92933	18.0545
58.9435	18.03617
58.92283	18.05283
58.92588	18.05333
58.9245	18.05317
58.9435	18.03617
58.92283	18.05283
58.9245	18.05317
58.92588	18.05333
58.94617	18.037
58.9435	18.03617
58.92933	18.0545
58.94617	18.037
58.92283	18.05283
58.9245	18.05317
58.93783	18.066
58.94467	18.037
58.94467	18.037
58.92588	18.05333
58.92283	18.05283
58.9245	18.05317
58.94617	18.037
58.92933	18.0545
58.9435	18.03617
58.94467	18.037
58.93783	18.066
58.94617	18.037
58.93783	18.066
58.9435	18.03617
58.92588	18.05333
58.92588	18.05333
58.92283	18.05283
58.94467	18.037
58.92933	18.0545
58.94617	18.037
58.94467	18.037
58.9245	18.05317
58.92933	18.0545
58.9435	18.03617
58.92283	18.05283
58.94617	18.037
58.94467	18.037
58.92588	18.05333
58.9245	18.05317
58.93783	18.066
58.94617	18.037
58.92283	18.05283
58.92933	18.0545
58.93783	18.066
58.92283	18.05283
58.92588	18.05333
58.93783	18.066
58.9435	18.03617
58.94617	18.037
58.92588	18.05333
58.92933	18.0545
58.9245	18.05317
58.94467	18.037
58.9435	18.03617
58.92933	18.0545
58.9245	18.05317
58.9435	18.03617
58.92933	18.0545
58.94467	18.037
58.94617	18.037
58.92283	18.05283
58.9245	18.05317
58.92588	18.05333
58.92933	18.0545
58.93783	18.066
58.93783	18.066
58.94617	18.037
58.94467	18.037
58.92283	18.05283
58.9435	18.03617
58.9245	18.05317
58.92933	18.0545
58.94467	18.037
58.93783	18.066
58.9245	18.05317
58.92588	18.05333
58.93783	18.066
58.92283	18.05283
58.9245	18.05317
58.92588	18.05333
58.94617	18.037
58.9435	18.03617
58.94467	18.037
58.92588	18.05333
58.92283	18.05283
58.9435	18.03617
58.9435	18.03617
58.92588	18.05333
58.94617	18.037
58.92933	18.0545
58.92933	18.0545
58.9245	18.05317
58.92588	18.05333
58.93783	18.066
58.9245	18.05317
58.92588	18.05333
58.92283	18.05283
58.93783	18.066
58.92933	18.0545
58.94617	18.037
58.94467	18.037
58.94617	18.037
58.94467	18.037
58.9435	18.03617
58.9245	18.05317
58.93783	18.066
58.92933	18.0545
58.92283	18.05283
58.94617	18.037
58.92283	18.05283
58.92588	18.05333
58.9435	18.03617
58.9245	18.05317
58.93783	18.066
58.94467	18.037
58.9245	18.05317
58.94467	18.037
58.92588	18.05333
58.94467	18.037
58.92933	18.0545
58.92283	18.05283
58.94617	18.037
58.94617	18.037
58.9435	18.03617
58.92283	18.05283
58.9435	18.03617
58.93783	18.066
58.94617	18.037
58.94467	18.037
58.9435	18.03617
58.93783	18.066
58.92283	18.05283
58.9245	18.05317
58.92283	18.05283
58.92933	18.0545
58.92588	18.05333
58.9435	18.03617
58.92933	18.0545
58.92933	18.0545
58.93783	18.066
58.92588	18.05333
58.93783	18.066
58.94617	18.037
58.94467	18.037
58.9245	18.05317
58.9435	18.03617
58.92933	18.0545
58.94467	18.037
58.92588	18.05333
58.9245	18.05317
58.92283	18.05283
58.93783	18.066
58.9435	18.03617
58.92283	18.05283
58.93783	18.066
58.94617	18.037
58.94467	18.037
58.94617	18.037
58.94467	18.037
58.94617	18.037
58.92283	18.05283
58.93783	18.066
58.94617	18.037
58.9245	18.05317
58.92933	18.0545
58.92588	18.05333
58.9245	18.05317
58.94467	18.037
58.92283	18.05283
58.92283	18.05283
58.93783	18.066
58.92588	18.05333
58.92933	18.0545
58.9435	18.03617
58.92588	18.05333
58.9435	18.03617
58.9245	18.05317
58.93783	18.066
58.92588	18.05333
58.93783	18.066
58.94467	18.037
58.92283	18.05283
58.9245	18.05317
58.94617	18.037
58.94467	18.037
58.9435	18.03617
58.92933	18.0545
58.9435	18.03617
58.92933	18.0545
58.92933	18.0545
58.94617	18.037
58.92588	18.05333
58.92283	18.05283
58.94467	18.037
58.02917	16.7755
58.9245	18.05317
58.92933	18.0545
58.9435	18.03617
58.94617	18.037
58.9245	18.05317
58.031	16.76983
58.027	16.7835
58.94617	18.037
58.92588	18.05333
58.94617	18.037
58.94467	18.037
58.0035	16.75983
58.9435	18.03617
58.03	16.7805
58.02883	16.78783
58.94467	18.037
58.02483	16.79117
58.02483	16.79117
58.03	16.7805
58.0025	16.7575
58.027	16.7835
58.00167	16.76683
58.0025	16.7575
58.00383	16.77283
58.02883	16.78783
58.00383	16.767
58.02483	16.79117
58.00217	16.77133
58.02883	16.78783
58.00383	16.77283
58.027	16.7835
58.00383	16.767
58.02917	16.7755
58.00167	16.76683
58.031	16.76983
58.02917	16.7755
58.0035	16.75983
58.031	16.76983
58.03	16.7805
58.00383	16.77283
58.0035	16.75983
58.027	16.7835
58.031	16.76983
58.0025	16.7575
58.00217	16.77133
58.02917	16.7755
58.02883	16.78783
58.00167	16.76683
58.00383	16.767
58.0025	16.7575
58.00383	16.77283
58.02483	16.79117
58.0035	16.75983
58.00217	16.77133
58.027	16.7835
58.00383	16.767
58.03	16.7805
58.00383	16.767
58.00167	16.76683
58.02483	16.79117
58.02917	16.7755
58.03	16.7805
58.0025	16.7575
58.02883	16.78783
58.0035	16.75983
58.00383	16.77283
58.02483	16.79117
58.02883	16.78783
58.027	16.7835
58.00167	16.76683
58.031	16.76983
58.00217	16.77133
58.031	16.76983
58.02483	16.79117
58.02883	16.78783
58.02917	16.7755
58.03	16.7805
58.00217	16.77133
58.02917	16.7755
58.027	16.7835
58.00167	16.76683
58.02483	16.79117
58.0025	16.7575
58.03	16.7805
58.00383	16.77283
58.00383	16.767
58.031	16.76983
58.0035	16.75983
58.02883	16.78783
58.00383	16.77283
58.027	16.7835
58.02917	16.7755
58.0035	16.75983
58.0025	16.7575
58.00383	16.767
58.03	16.7805
58.0035	16.75983
58.00217	16.77133
58.00383	16.767
58.00167	16.76683
58.00167	16.76683
58.00217	16.77133
58.027	16.7835
58.02883	16.78783
58.00383	16.77283
58.0025	16.7575
58.031	16.76983
58.031	16.76983
58.02483	16.79117
57.41818	16.68257
58.0025	16.7575
58.03	16.7805
58.0025	16.7575
58.0035	16.75983
58.02917	16.7755
58.0035	16.75983
58.00167	16.76683
58.00383	16.767
58.027	16.7835
58.00383	16.77283
58.02483	16.79117
58.03	16.7805
57.41818	16.68257
58.03	16.7805
58.02883	16.78783
58.02917	16.7755
58.02883	16.78783
58.031	16.76983
58.027	16.7835
58.0025	16.7575
58.00217	16.77133
58.0035	16.75983
58.02483	16.79117
58.031	16.76983
58.02917	16.7755
58.00383	16.767
58.00217	16.77133
58.00383	16.767
58.0035	16.75983
58.00167	16.76683
58.00383	16.77283
58.02483	16.79117
58.00217	16.77133
58.02917	16.7755
58.00383	16.767
57.41818	16.68257
58.027	16.7835
58.00167	16.76683
58.03	16.7805
58.00383	16.77283
58.0025	16.7575
58.0035	16.75983
58.02883	16.78783
57.42223	16.66602
58.02483	16.79117
58.00383	16.77283
58.00217	16.77133
58.00167	16.76683
58.027	16.7835
58.02917	16.7755
58.02883	16.78783
58.00217	16.77133
58.0025	16.7575
58.031	16.76983
58.03	16.7805
58.031	16.76983
57.42063	16.66438
58.00383	16.767
58.027	16.7835
58.00383	16.77283
58.02483	16.79117
58.00383	16.77283
58.00167	16.76683
58.02917	16.7755
58.0035	16.75983
58.02883	16.78783
58.031	16.76983
58.00383	16.767
58.027	16.7835
58.02883	16.78783
58.03	16.7805
58.031	16.76983
58.02917	16.7755
58.02483	16.79117
58.00383	16.77283
58.00217	16.77133
58.02483	16.79117
58.027	16.7835
58.02883	16.78783
58.00217	16.77133
58.00167	16.76683
58.0025	16.7575
58.00383	16.767
58.031	16.76983
58.0025	16.7575
58.02917	16.7755
58.0025	16.7575
58.03	16.7805
58.0035	16.75983
58.00167	16.76683
58.00383	16.767
58.00383	16.77283
58.00217	16.77133
58.00217	16.77133
58.00383	16.77283
58.00167	16.76683
58.02483	16.79117
58.0035	16.75983
58.00167	16.76683
58.00383	16.767
58.00167	16.76683
58.027	16.7835
58.00383	16.77283
58.027	16.7835
58.00217	16.77133
58.0025	16.7575
58.02883	16.78783
58.03	16.7805
58.031	16.76983
58.0025	16.7575
58.02483	16.79117
58.00383	16.77283
58.00383	16.767
58.02917	16.7755
58.02917	16.7755
58.00167	16.76683
58.0035	16.75983
58.03	16.7805
58.0035	16.75983
58.031	16.76983
58.0035	16.75983
58.0025	16.7575
58.00217	16.77133
58.00383	16.77283
58.00383	16.77283
58.0025	16.7575
58.02483	16.79117
58.00383	16.767
58.027	16.7835
58.00217	16.77133
58.027	16.7835
58.02483	16.79117
58.02917	16.7755
58.00383	16.767
58.00167	16.76683
58.02883	16.78783
58.03	16.7805
58.02883	16.78783
58.031	16.76983
58.02483	16.79117
58.031	16.76983
58.02917	16.7755
58.0025	16.7575
58.02883	16.78783
58.02883	16.78783
58.027	16.7835
58.02483	16.79117
58.03	16.7805
58.03	16.7805
58.02917	16.7755
58.02917	16.7755
58.03	16.7805
58.027	16.7835
58.0035	16.75983
58.00383	16.77283
58.031	16.76983
58.0025	16.7575
58.031	16.76983
58.02883	16.78783
58.00383	16.767
58.03	16.7805
58.02483	16.79117
58.02917	16.7755
58.00167	16.76683
58.0035	16.75983
58.031	16.76983
58.00383	16.767
58.0025	16.7575
58.00217	16.77133
58.027	16.7835
58.00167	16.76683
58.00383	16.767
58.027	16.7835
58.031	16.76983
58.00383	16.77283
58.00383	16.77283
58.02883	16.78783
58.02917	16.7755
58.02883	16.78783
58.03	16.7805
58.02917	16.7755
58.02483	16.79117
58.02483	16.79117
58.027	16.7835
58.02483	16.79117
58.02883	16.78783
58.027	16.7835
58.031	16.76983
58.03	16.7805
58.02917	16.7755
58.031	16.76983
58.02883	16.78783
58.03	16.7805
58.027	16.7835
58.031	16.76983
58.03	16.7805
58.02483	16.79117
58.02917	16.7755
58.02917	16.7755
58.03	16.7805
58.02917	16.7755
58.02883	16.78783
58.03	16.7805
58.031	16.76983
58.02883	16.78783
58.02483	16.79117
58.00383	16.77283
58.027	16.7835
58.02483	16.79117
58.027	16.7835
58.00383	16.767
58.00383	16.767
58.00217	16.77133
58.031	16.76983
58.00217	16.77133
58.0025	16.7575
58.0025	16.7575
58.00167	16.76683
58.00167	16.76683
58.00383	16.77283
58.0035	16.75983
58.00167	16.76683
58.0035	16.75983
58.00217	16.77133
58.0035	16.75983
58.00383	16.767
58.00383	16.767
58.0025	16.7575
58.00217	16.77133
58.02483	16.79117
58.02883	16.78783
58.00383	16.767
58.0035	16.75983
58.00383	16.77283
58.0025	16.7575
58.00167	16.76683
58.00383	16.77283
58.02917	16.7755
58.03	16.7805
58.027	16.7835
58.02483	16.79117
58.027	16.7835
58.00217	16.77133
58.031	16.76983
58.0035	16.75983
58.02917	16.7755
58.02883	16.78783
58.0025	16.7575
58.03	16.7805
58.0025	16.7575
58.0035	16.75983
58.031	16.76983
58.00167	16.76683
58.00383	16.77283
58.00167	16.76683
58.0035	16.75983
58.00383	16.77283
58.00217	16.77133
58.00383	16.767
58.00383	16.767
58.00217	16.77133
58.00383	16.77283
58.03	16.7805
58.02883	16.78783
58.0025	16.7575
58.00167	16.76683
58.02483	16.79117
58.0025	16.7575
58.00217	16.77133
58.027	16.7835
58.0035	16.75983
58.00383	16.77283
58.00167	16.76683
58.02917	16.7755
58.02483	16.79117
58.00383	16.767
58.02883	16.78783
58.03	16.7805
58.027	16.7835
58.00217	16.77133
58.00383	16.767
58.031	16.76983
58.02883	16.78783
58.02917	16.7755
58.00383	16.767
58.00217	16.77133
58.03	16.7805
58.031	16.76983
58.00167	16.76683
58.02917	16.7755
58.0035	16.75983
58.02483	16.79117
58.027	16.7835
58.0025	16.7575
58.031	16.76983
58.02483	16.79117
58.027	16.7835
58.03	16.7805
58.02883	16.78783
58.00383	16.77283
58.027	16.7835
58.02917	16.7755
58.0025	16.7575
58.00217	16.77133
58.031	16.76983
58.031	16.76983
58.02883	16.78783
58.00383	16.767
58.00167	16.76683
58.03	16.7805
58.02917	16.7755
58.00383	16.77283
58.00167	16.76683
58.02483	16.79117
58.027	16.7835
58.02883	16.78783
58.00217	16.77133
58.03	16.7805
58.02483	16.79117
58.03	16.7805
58.031	16.76983
58.02483	16.79117
58.03	16.7805
58.0035	16.75983
58.02883	16.78783
58.02917	16.7755
58.02917	16.7755
58.02483	16.79117
58.027	16.7835
58.031	16.76983
58.02917	16.7755
58.00167	16.76683
58.027	16.7835
58.027	16.7835
58.02883	16.78783
58.00217	16.77133
58.02917	16.7755
