"Site";"Lat";"Lon";"Average_Fetch";"Sample";"Position";"Shore";"N_T";"N_E";"Salinity";"Shore_river";"River";"Drainage_Area";"River_Size";"Lat_river";"Lon_river";"Min_dist_river";"Shore_river_Large";"River_Large";"Drainage_Area_Large";"Lat_river_Large";"Lon_river_Large";"Min_dist_river_Large";"Shore_port";"Port";"Port_Status";"Lat_port";"Lon_port";"Min_dist_port";"North_Fetch";"East_Fetch";"South_Fetch";"West_Fetch";"Site_Exposition";"Dist_cut";"Prop_T";"Lat2";"Lon2";"Fetch"
"Kibr2";66,93538333;32,8249;11,224;"Kibr11";"Algae";"Kand";186;452;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9515563780669;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9515563780669;"Karel";"Vitino";"Active";67,07657;32,33363;26,4918431227837;8,198;15,421;14,457;6,82;"Exposed";33,061425197786;0,29153605015674;66,93538334;32,82490001;21,5637317702183
"Kibr2";66,93538333;32,8249;11,224;"Kibr12";"Bottom";"Kand";0;82;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9515563780669;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9515563780669;"Karel";"Vitino";"Active";67,07657;32,33363;26,4918431227837;8,198;15,421;14,457;6,82;"Exposed";33,061425197786;0;66,93538335;32,82490002;21,5637317702183
"Kibr2";66,93538333;32,8249;11,224;"Kibr7";"Algae";"Kand";40;197;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9515563780669;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9515563780669;"Karel";"Vitino";"Active";67,07657;32,33363;26,4918431227837;8,198;15,421;14,457;6,82;"Exposed";33,061425197786;0,168776371308017;66,93538336;32,82490003;21,5637317702183
"Kibr2";66,93538333;32,8249;11,224;"Kibr8";"Bottom";"Kand";6;106;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9515563780669;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9515563780669;"Karel";"Vitino";"Active";67,07657;32,33363;26,4918431227837;8,198;15,421;14,457;6,82;"Exposed";33,061425197786;0,0535714285714286;66,93538337;32,82490004;21,5637317702183
"Kibr2";66,93538333;32,8249;11,224;"Kibr9";"Algae";"Kand";6;76;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9515563780669;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9515563780669;"Karel";"Vitino";"Active";67,07657;32,33363;26,4918431227837;8,198;15,421;14,457;6,82;"Exposed";33,061425197786;0,0731707317073171;66,93538338;32,82490005;21,5637317702183
"KibrExp";66,92906667;32,83261667;10,329;"KibrExp1";"Algae";"Kand";128;141;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;18,4696366175461;"Kand";"Kolvitsa";"1260";67,0832;32,991099;18,4696366175461;"Karel";"Kovda";"Abandoned";66,696754;32,875396;25,8997977876555;0,377;15,753;25,182;0,002;"Exposed";33,8161211307108;0,475836431226766;66,92906667;32,83261667;21,4851640569796
"KibrExp";66,92906667;32,83261667;10,329;"KibrExp2";"Bottom";"Kand";7;59;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;18,4696366175461;"Kand";"Kolvitsa";"1260";67,0832;32,991099;18,4696366175461;"Karel";"Kovda";"Abandoned";66,696754;32,875396;25,8997977876555;0,377;15,753;25,182;0,002;"Exposed";33,8161211307108;0,106060606060606;66,92906668;32,83261668;21,4851640569796
"KibrExp";66,92906667;32,83261667;10,329;"KibrExp3";"Algae";"Kand";60;55;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;18,4696366175461;"Kand";"Kolvitsa";"1260";67,0832;32,991099;18,4696366175461;"Karel";"Kovda";"Abandoned";66,696754;32,875396;25,8997977876555;0,377;15,753;25,182;0,002;"Exposed";33,8161211307108;0,521739130434783;66,92906669;32,83261669;21,4851640569796
"KibrExp";66,92906667;32,83261667;10,329;"KibrExp4";"Bottom";"Kand";2;30;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;18,4696366175461;"Kand";"Kolvitsa";"1260";67,0832;32,991099;18,4696366175461;"Karel";"Kovda";"Abandoned";66,696754;32,875396;25,8997977876555;0,377;15,753;25,182;0,002;"Exposed";33,8161211307108;0,0625;66,9290667;32,8326167;21,4851640569796
"KibrExp";66,92906667;32,83261667;10,329;"KibrExp5";"Algae";"Kand";109;125;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;18,4696366175461;"Kand";"Kolvitsa";"1260";67,0832;32,991099;18,4696366175461;"Karel";"Kovda";"Abandoned";66,696754;32,875396;25,8997977876555;0,377;15,753;25,182;0,002;"Exposed";33,8161211307108;0,465811965811966;66,92906671;32,83261671;21,4851640569796
"KibrExp";66,92906667;32,83261667;10,329;"KibrExp6";"Bottom";"Kand";13;99;24;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;18,4696366175461;"Kand";"Kolvitsa";"1260";67,0832;32,991099;18,4696366175461;"Karel";"Kovda";"Abandoned";66,696754;32,875396;25,8997977876555;0,377;15,753;25,182;0,002;"Exposed";33,8161211307108;0,116071428571429;66,92906672;32,83261672;21,4851640569796
"KibrShel";66,93615;32,82288333;9,774;"KibrShel1";"Algae";"Kand";110;86;22;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9090373963038;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9090373963038;"Karel";"Vitino";"Active";67,07657;32,33363;26,3705015363517;5,673;15,443;15,505;2,474;"Sheltered";32,9396509423505;0,561224489795918;66,93615;32,82288333;21,1958805280555
"KibrShel";66,93615;32,82288333;9,774;"KibrShel2";"Bottom";"Kand";8;59;22;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9090373963038;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9090373963038;"Karel";"Vitino";"Active";67,07657;32,33363;26,3705015363517;5,673;15,443;15,505;2,474;"Sheltered";32,9396509423505;0,119402985074627;66,93615001;32,82288334;21,1958805280555
"KibrShel";66,93615;32,82288333;9,774;"KibrShel3";"Algae";"Kand";180;80;22;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9090373963038;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9090373963038;"Karel";"Vitino";"Active";67,07657;32,33363;26,3705015363517;5,673;15,443;15,505;2,474;"Sheltered";32,9396509423505;0,692307692307692;66,93615002;32,82288335;21,1958805280555
"KibrShel";66,93615;32,82288333;9,774;"KibrShel4";"Bottom";"Kand";5;40;22;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9090373963038;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9090373963038;"Karel";"Vitino";"Active";67,07657;32,33363;26,3705015363517;5,673;15,443;15,505;2,474;"Sheltered";32,9396509423505;0,111111111111111;66,93615003;32,82288336;21,1958805280555
"KibrShel";66,93615;32,82288333;9,774;"KibrShel5";"Algae";"Kand";118;150;22;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9090373963038;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9090373963038;"Karel";"Vitino";"Active";67,07657;32,33363;26,3705015363517;5,673;15,443;15,505;2,474;"Sheltered";32,9396509423505;0,440298507462687;66,93615004;32,82288337;21,1958805280555
"KibrShel";66,93615;32,82288333;9,774;"KibrShel6";"Bottom";"Kand";1;56;22;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;17,9090373963038;"Kand";"Kolvitsa";"1260";67,0832;32,991099;17,9090373963038;"Karel";"Vitino";"Active";67,07657;32,33363;26,3705015363517;5,673;15,443;15,505;2,474;"Sheltered";32,9396509423505;0,0175438596491228;66,93615005;32,82288338;21,1958805280555
"Knyazh";66,9112;32,62318333;14,166;"Knyazh1";"Algae";"Karel";186;3;13;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;10,3861186382933;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;10,3861186382933;"Karel";"Vitino";"Active";67,07657;32,33363;22,2816399772721;8,879;31,625;10,045;6,116;"Exposed";30,6449619262894;0,984126984126984;66,9112;32,62318333;5,25079926441943
"Knyazh";66,9112;32,62318333;14,166;"Knyazh2";"Bottom";"Karel";24;40;13;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;10,3861186382933;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;10,3861186382933;"Karel";"Vitino";"Active";67,07657;32,33363;22,2816399772721;8,879;31,625;10,045;6,116;"Exposed";30,6449619262894;0,375;66,91120001;32,62318334;5,25079926441943
"Knyazh";66,9112;32,62318333;14,166;"Knyazh3";"Algae";"Karel";89;19;13;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;10,3861186382933;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;10,3861186382933;"Karel";"Vitino";"Active";67,07657;32,33363;22,2816399772721;8,879;31,625;10,045;6,116;"Exposed";30,6449619262894;0,824074074074074;66,91120002;32,62318335;5,25079926441943
"Knyazh";66,9112;32,62318333;14,166;"Knyazh4";"Bottom";"Karel";9;17;13;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;10,3861186382933;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;10,3861186382933;"Karel";"Vitino";"Active";67,07657;32,33363;22,2816399772721;8,879;31,625;10,045;6,116;"Exposed";30,6449619262894;0,346153846153846;66,91120003;32,62318336;5,25079926441943
"Knyazh";66,9112;32,62318333;14,166;"Knyazh5";"Algae";"Karel";165;57;13;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;10,3861186382933;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;10,3861186382933;"Karel";"Vitino";"Active";67,07657;32,33363;22,2816399772721;8,879;31,625;10,045;6,116;"Exposed";30,6449619262894;0,743243243243243;66,91120004;32,62318337;5,25079926441943
"Knyazh";66,9112;32,62318333;14,166;"Knyazh6";"Bottom";"Karel";2;17;13;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;10,3861186382933;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;10,3861186382933;"Karel";"Vitino";"Active";67,07657;32,33363;22,2816399772721;8,879;31,625;10,045;6,116;"Exposed";30,6449619262894;0,105263157894737;66,91120005;32,62318338;5,25079926441943
"Kolv1";67,0775;32,915727;1,346;"Kolv_1";"Algae";"Kand";8;6;17;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;3,32485905067548;"Kand";"Kolvitsa";"1260";67,0832;32,991099;3,32485905067548;"Kand";"Kandalaksha";"Active";67,137283;32,407995;22,9460807531153;0,772;1,123;0,139;3,349;"Sheltered";26,927508039591;0,571428571428571;67,0775;32,915727;0,819129745903944
"Kolv1";67,0775;32,915727;1,346;"Kolv_2";"Bottom";"Kand";8;29;17;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;3,32485905067548;"Kand";"Kolvitsa";"1260";67,0832;32,991099;3,32485905067548;"Kand";"Kandalaksha";"Active";67,137283;32,407995;22,9460807531153;0,772;1,123;0,139;3,349;"Sheltered";26,927508039591;0,216216216216216;67,07750001;32,91572701;0,819129745903944
"Kolv1";67,0775;32,915727;1,346;"Kolv_3";"Algae";"Kand";11;12;17;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;3,32485905067548;"Kand";"Kolvitsa";"1260";67,0832;32,991099;3,32485905067548;"Kand";"Kandalaksha";"Active";67,137283;32,407995;22,9460807531153;0,772;1,123;0,139;3,349;"Sheltered";26,927508039591;0,478260869565217;67,07750002;32,91572702;0,819129745903944
"Kolv1";67,0775;32,915727;1,346;"Kolv_4";"Bottom";"Kand";6;23;17;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;3,32485905067548;"Kand";"Kolvitsa";"1260";67,0832;32,991099;3,32485905067548;"Kand";"Kandalaksha";"Active";67,137283;32,407995;22,9460807531153;0,772;1,123;0,139;3,349;"Sheltered";26,927508039591;0,206896551724138;67,07750003;32,91572703;0,819129745903944
"Kolv1";67,0775;32,915727;1,346;"Kolv_5";"Algae";"Kand";14;8;17;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;3,32485905067548;"Kand";"Kolvitsa";"1260";67,0832;32,991099;3,32485905067548;"Kand";"Kandalaksha";"Active";67,137283;32,407995;22,9460807531153;0,772;1,123;0,139;3,349;"Sheltered";26,927508039591;0,636363636363636;67,07750004;32,91572704;0,819129745903944
"Kolv1";67,0775;32,915727;1,346;"Kolv_6";"Bottom";"Kand";5;10;17;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;3,32485905067548;"Kand";"Kolvitsa";"1260";67,0832;32,991099;3,32485905067548;"Kand";"Kandalaksha";"Active";67,137283;32,407995;22,9460807531153;0,772;1,123;0,139;3,349;"Sheltered";26,927508039591;0,333333333333333;67,07750005;32,91572705;0,819129745903944
"Kolv1_2017";67,08221667;32,95021667;1,068;"Kolv1_1";"Algae";"Kand";82;44;11;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,77355895155036;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,77355895155036;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,2378119006476;0,726;0,921;0,303;2,321;"Sheltered";28,1560333312551;0,650793650793651;67,08221667;32,95021667;0,814980931878144
"Kolv1_2017";67,08221667;32,95021667;1,068;"Kolv1_2";"Bottom";"Kand";26;88;11;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,77355895155036;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,77355895155036;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,2378119006476;0,726;0,921;0,303;2,321;"Sheltered";28,1560333312551;0,228070175438596;67,08221668;32,95021668;0,814980931878144
"Kolv1_2017";67,08221667;32,95021667;1,068;"Kolv1_3";"Algae";"Kand";33;15;11;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,77355895155036;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,77355895155036;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,2378119006476;0,726;0,921;0,303;2,321;"Sheltered";28,1560333312551;0,6875;67,08221669;32,95021669;0,814980931878144
"Kolv1_2017";67,08221667;32,95021667;1,068;"Kolv1_4";"Bottom";"Kand";15;78;11;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,77355895155036;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,77355895155036;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,2378119006476;0,726;0,921;0,303;2,321;"Sheltered";28,1560333312551;0,161290322580645;67,0822167;32,9502167;0,814980931878144
"Kolv1_2017";67,08221667;32,95021667;1,068;"Kolv1_5";"Algae";"Kand";111;109;11;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,77355895155036;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,77355895155036;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,2378119006476;0,726;0,921;0,303;2,321;"Sheltered";28,1560333312551;0,504545454545455;67,08221671;32,95021671;0,814980931878144
"Kolv1_2017";67,08221667;32,95021667;1,068;"Kolv1_6";"Bottom";"Kand";25;100;11;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,77355895155036;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,77355895155036;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,2378119006476;0,726;0,921;0,303;2,321;"Sheltered";28,1560333312551;0,2;67,08221672;32,95021672;0,814980931878144
"Kolv2";67,0661;32,834312;2,614;"Kolv_10";"Bottom";"Kand";17;55;19;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;7,05222786222082;"Kand";"Kolvitsa";"1260";67,0832;32,991099;7,05222786222082;"Kand";"Kandalaksha";"Active";67,137283;32,407995;20,0713913786739;1,121;0,867;0,155;8,314;"Sheltered";24,2010862963848;0,236111111111111;67,0661;32,834312;2,03946863211584
"Kolv2";67,0661;32,834312;2,614;"Kolv_11";"Algae";"Kand";37;120;19;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;7,05222786222082;"Kand";"Kolvitsa";"1260";67,0832;32,991099;7,05222786222082;"Kand";"Kandalaksha";"Active";67,137283;32,407995;20,0713913786739;1,121;0,867;0,155;8,314;"Sheltered";24,2010862963848;0,235668789808917;67,06610001;32,83431201;2,03946863211584
"Kolv2";67,0661;32,834312;2,614;"Kolv_12";"Bottom";"Kand";15;81;19;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;7,05222786222082;"Kand";"Kolvitsa";"1260";67,0832;32,991099;7,05222786222082;"Kand";"Kandalaksha";"Active";67,137283;32,407995;20,0713913786739;1,121;0,867;0,155;8,314;"Sheltered";24,2010862963848;0,15625;67,06610002;32,83431202;2,03946863211584
"Kolv2";67,0661;32,834312;2,614;"Kolv_7";"Algae";"Kand";32;119;19;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;7,05222786222082;"Kand";"Kolvitsa";"1260";67,0832;32,991099;7,05222786222082;"Kand";"Kandalaksha";"Active";67,137283;32,407995;20,0713913786739;1,121;0,867;0,155;8,314;"Sheltered";24,2010862963848;0,211920529801325;67,06610003;32,83431203;2,03946863211584
"Kolv2";67,0661;32,834312;2,614;"Kolv_8";"Bottom";"Kand";10;100;19;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;7,05222786222082;"Kand";"Kolvitsa";"1260";67,0832;32,991099;7,05222786222082;"Kand";"Kandalaksha";"Active";67,137283;32,407995;20,0713913786739;1,121;0,867;0,155;8,314;"Sheltered";24,2010862963848;0,0909090909090909;67,06610004;32,83431204;2,03946863211584
"Kolv2";67,0661;32,834312;2,614;"Kolv_9";"Algae";"Kand";45;110;19;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;7,05222786222082;"Kand";"Kolvitsa";"1260";67,0832;32,991099;7,05222786222082;"Kand";"Kandalaksha";"Active";67,137283;32,407995;20,0713913786739;1,121;0,867;0,155;8,314;"Sheltered";24,2010862963848;0,290322580645161;67,06610005;32,83431205;2,03946863211584
"Kolv2_2017";67,08715;32,96783333;0,877;"Kolv2_1";"Algae";"Kand";33;5;5;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,09888435905857;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,09888435905857;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,8445757262091;0,041;0,535;0,747;2,184;"Sheltered";28,7122158746045;0,868421052631579;67,08715;32,96783333;0,632192694649392
"Kolv2_2017";67,08715;32,96783333;0,877;"Kolv2_2";"Bottom";"Kand";2;4;5;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,09888435905857;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,09888435905857;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,8445757262091;0,041;0,535;0,747;2,184;"Sheltered";28,7122158746045;0,333333333333333;67,08715001;32,96783334;0,632192694649392
"Kolv2_2017";67,08715;32,96783333;0,877;"Kolv2_3";"Algae";"Kand";103;39;5;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,09888435905857;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,09888435905857;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,8445757262091;0,041;0,535;0,747;2,184;"Sheltered";28,7122158746045;0,725352112676056;67,08715002;32,96783335;0,632192694649392
"Kolv2_2017";67,08715;32,96783333;0,877;"Kolv2_4";"Bottom";"Kand";6;3;5;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,09888435905857;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,09888435905857;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,8445757262091;0,041;0,535;0,747;2,184;"Sheltered";28,7122158746045;0,666666666666667;67,08715003;32,96783336;0,632192694649392
"Kolv2_2017";67,08715;32,96783333;0,877;"Kolv2_5";"Algae";"Kand";10;2;5;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,09888435905857;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,09888435905857;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,8445757262091;0,041;0,535;0,747;2,184;"Sheltered";28,7122158746045;0,833333333333333;67,08715004;32,96783337;0,632192694649392
"Kolv2_2017";67,08715;32,96783333;0,877;"Kolv2_6";"Bottom";"Kand";19;4;5;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;1,09888435905857;"Kand";"Kolvitsa";"1260";67,0832;32,991099;1,09888435905857;"Kand";"Kandalaksha";"Active";67,137283;32,407995;24,8445757262091;0,041;0,535;0,747;2,184;"Sheltered";28,7122158746045;0,826086956521739;67,08715005;32,96783338;0,632192694649392
"Kolv3";67,0853;32,934362;0,703;"Kolv_13";"Algae";"Kand";2;1;2;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;2,46943111165672;"Kand";"Kolvitsa";"1260";67,0832;32,991099;2,46943111165672;"Kand";"Kandalaksha";"Active";67,137283;32,407995;23,482177994665;0,047;1,264;0,986;0,513;"Sheltered";27,3901028742208;0,666666666666667;67,085468;32,934362;0,598964458881848
"Kolv3";67,0853;32,934362;0,703;"Kolv_14";"Bottom";"Kand";0;6;2;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;2,46943111165672;"Kand";"Kolvitsa";"1260";67,0832;32,991099;2,46943111165672;"Kand";"Kandalaksha";"Active";67,137283;32,407995;23,482177994665;0,047;1,264;0,986;0,513;"Sheltered";27,3901028742208;0;67,08546801;32,93436201;0,598964458881848
"Kolv3";67,0853;32,934362;0,703;"Kolv_15";"Algae";"Kand";2;4;2;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;2,46943111165672;"Kand";"Kolvitsa";"1260";67,0832;32,991099;2,46943111165672;"Kand";"Kandalaksha";"Active";67,137283;32,407995;23,482177994665;0,047;1,264;0,986;0,513;"Sheltered";27,3901028742208;0,333333333333333;67,08546802;32,93436202;0,598964458881848
"Kolv3";67,0853;32,934362;0,703;"Kolv_16";"Bottom";"Kand";1;1;2;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;2,46943111165672;"Kand";"Kolvitsa";"1260";67,0832;32,991099;2,46943111165672;"Kand";"Kandalaksha";"Active";67,137283;32,407995;23,482177994665;0,047;1,264;0,986;0,513;"Sheltered";27,3901028742208;0,5;67,08546803;32,93436203;0,598964458881848
"Kolv3";67,0853;32,934362;0,703;"Kolv_17";"Algae";"Kand";6;1;2;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;2,46943111165672;"Kand";"Kolvitsa";"1260";67,0832;32,991099;2,46943111165672;"Kand";"Kandalaksha";"Active";67,137283;32,407995;23,482177994665;0,047;1,264;0,986;0,513;"Sheltered";27,3901028742208;0,857142857142857;67,08546804;32,93436204;0,598964458881848
"Kolv3";67,0853;32,934362;0,703;"Kolv_18";"Bottom";"Kand";3;3;2;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;2,46943111165672;"Kand";"Kolvitsa";"1260";67,0832;32,991099;2,46943111165672;"Kand";"Kandalaksha";"Active";67,137283;32,407995;23,482177994665;0,047;1,264;0,986;0,513;"Sheltered";27,3901028742208;0,5;67,08546805;32,93436205;0,598964458881848
"Kolv3_2017";67,08603333;32,94013333;0,955;"Kolv3_1";"Algae";"Kand";25;7;4;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;2,22899263086707;"Kand";"Kolvitsa";"1260";67,0832;32,991099;2,22899263086707;"Kand";"Kandalaksha";"Active";67,137283;32,407995;23,7087763509657;0,218;1,159;0,962;1,482;"Sheltered";27,6075328647751;0,78125;67,08603333;32,94013333;0,82503643654248
"Kolv3_2017";67,08603333;32,94013333;0,955;"Kolv3_2";"Bottom";"Kand";10;36;4;"Kand";"Kolvitsa";"1260";"Large";67,0832;32,991099;2,22899263086707;"Kand";"Kolvitsa";"1260";67,0832;32,991099;2,22899263086707;"Kand";"Kandalaksha";"Active";67,137283;32,407995;23,7087763509657;0,218;1,159;0,962;1,482;"Sheltered";27,6075328647751;0,217391304347826;67,08603334;32,94013334;0,82503643654248
